年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,9,土,果実総量,40000,,,4402241,391,109.8,101.8
2021,10,9,土,国産果実総量,40001,,,3454886,427,104.9,102.2
2021,10,9,土,国産果実総量,40001,和歌山,030,712270,280,,
2021,10,9,土,国産果実総量,40001,長　野,020,446508,821,,
2021,10,9,土,国産果実総量,40001,青　森,002,401322,366,,
2021,10,9,土,国産果実総量,40001,熊　本,043,285050,178,,
2021,10,9,土,国産果実総量,40001,奈　良,029,212539,238,,
2021,10,9,土,国産果実総量,40001,愛　媛,038,203863,227,,
2021,10,9,土,国産果実総量,40001,長　崎,042,158896,219,,
2021,10,9,土,みかん,40100,,,1044513,215,96.7,101.4
2021,10,9,土,みかん,40100,熊　本,043,278467,173,,
2021,10,9,土,みかん,40100,愛　媛,038,191589,207,,
2021,10,9,土,みかん,40100,長　崎,042,150139,213,,
2021,10,9,土,みかん,40100,和歌山,030,148849,276,,
2021,10,9,土,みかん,40100,佐　賀,041,93375,192,,
2021,10,9,土,その他雑かん,41999,,,19931,613,97.5,110.6
2021,10,9,土,りんご計,42000,,,819405,356,113.2,101.7
2021,10,9,土,りんご計,42000,青　森,002,394767,362,,
2021,10,9,土,りんご計,42000,長　野,020,260516,375,,
2021,10,9,土,りんご計,42000,岩　手,003,59130,331,,
2021,10,9,土,つがる,42204,,,19901,264,68.7,102.7
2021,10,9,土,つがる,42204,青　森,002,15231,281,,
2021,10,9,土,つがる,42204,北海道,001,2970,208,,
2021,10,9,土,ジョナゴルド,42505,,,16900,385,1432.2,116.0
2021,10,9,土,ジョナゴルド,42505,岩　手,003,16800,386,,
2021,10,9,土,ふじ,42804,,,292052,371,104.7,99.5
2021,10,9,土,ふじ,42804,青　森,002,244942,386,,
2021,10,9,土,その他りんご,42999,,,490552,349,118.4,102.0
2021,10,9,土,日本なし計,43000,,,203970,453,135.8,105.6
2021,10,9,土,日本なし計,43000,栃　木,009,40529,453,,
2021,10,9,土,日本なし計,43000,長　野,020,35211,560,,
2021,10,9,土,日本なし計,43000,福　島,007,29725,416,,
2021,10,9,土,日本なし計,43000,新　潟,015,29485,454,,
2021,10,9,土,日本なし計,43000,宮　城,004,19780,373,,
2021,10,9,土,豊水,43205,,,7980,448,110.1,116.7
2021,10,9,土,豊水,43205,秋　田,005,7980,448,,
2021,10,9,土,二十世紀,43302,,,820,351,34.5,161.8
2021,10,9,土,二十世紀,43302,長　野,020,520,405,,
2021,10,9,土,二十世紀,43302,群　馬,010,300,257,,
2021,10,9,土,新高,43310,,,96979,416,140.2,106.1
2021,10,9,土,新高,43310,新　潟,015,29485,454,,
2021,10,9,土,新高,43310,宮　城,004,18760,369,,
2021,10,9,土,新高,43310,福　島,007,16525,411,,
2021,10,9,土,新高,43310,長　野,020,14380,424,,
2021,10,9,土,その他なし,43401,,,98191,491,137.6,103.2
2021,10,9,土,西洋なし,43499,,,23110,423,82.9,99.1
2021,10,9,土,西洋なし,43499,長　野,020,14237,453,,
2021,10,9,土,西洋なし,43499,山　形,006,5925,398,,
2021,10,9,土,かき計,43500,,,851484,280,103.4,100.4
2021,10,9,土,かき計,43500,和歌山,030,558959,277,,
2021,10,9,土,かき計,43500,奈　良,029,212436,238,,
2021,10,9,土,甘がき,43700,,,52977,434,112.6,106.1
2021,10,9,土,甘がき,43700,福　岡,040,15639,332,,
2021,10,9,土,甘がき,43700,岐　阜,021,13160,467,,
2021,10,9,土,甘がき,43700,愛　知,023,10142,411,,
2021,10,9,土,甘がき,43700,鳥　取,031,6183,744,,
2021,10,9,土,渋がき,43751,,,798507,270,102.8,99.3
2021,10,9,土,渋がき,43751,和歌山,030,558959,277,,
2021,10,9,土,渋がき,43751,奈　良,029,211587,238,,
2021,10,9,土,もも,44100,,,432,508,60.7,76.3
2021,10,9,土,もも,44100,山　形,006,327,432,,
2021,10,9,土,もも,44100,福　島,007,105,747,,
2021,10,9,土,すもも,44700,,,5138,706,94.2,98.1
2021,10,9,土,すもも,44700,北海道,001,5132,706,,
2021,10,9,土,ぶどう計,45000,,,293745,1611,105.6,99.1
2021,10,9,土,ぶどう計,45000,長　野,020,135430,1776,,
2021,10,9,土,ぶどう計,45000,山　梨,019,70574,1744,,
2021,10,9,土,ぶどう計,45000,岡　山,033,62677,1367,,
2021,10,9,土,デラウェア,45202,,,650,724,79.1,83.7
2021,10,9,土,デラウェア,45202,北海道,001,370,623,,
2021,10,9,土,デラウェア,45202,山　形,006,280,858,,
2021,10,9,土,巨峰,45206,,,47556,1332,103.6,99.9
2021,10,9,土,巨峰,45206,長　野,020,40066,1345,,
2021,10,9,土,その他ぶどう,45299,,,245539,1667,106.1,98.9
2021,10,9,土,くり,45700,,,29056,767,84.2,121.4
2021,10,9,土,くり,45700,茨　城,008,24520,688,,
2021,10,9,土,いちご,46100,,,3349,2347,112.4,108.4
2021,10,9,土,いちご,46100,北海道,001,1019,2597,,
2021,10,9,土,いちご,46100,長　野,020,916,2271,,
2021,10,9,土,いちご,46100,青　森,002,584,1925,,
2021,10,9,土,いちご,46100,岐　阜,021,193,2571,,
2021,10,9,土,メロン計,47000,,,103401,552,121.4,97.5
2021,10,9,土,メロン計,47000,北海道,001,65951,488,,
2021,10,9,土,メロン計,47000,静　岡,022,10241,1062,,
2021,10,9,土,メロン計,47000,茨　城,008,9715,523,,
2021,10,9,土,温室メロン,47200,,,28785,713,106.5,101.6
2021,10,9,土,温室メロン,47200,静　岡,022,10241,1062,,
2021,10,9,土,温室メロン,47200,茨　城,008,9715,523,,
2021,10,9,土,温室メロン,47200,長　崎,042,3098,468,,
2021,10,9,土,アンデス,47213,,,1844,461,59.3,108.0
2021,10,9,土,アンデス,47213,山　形,006,1844,461,,
2021,10,9,土,その他メロン,47299,,,72772,491,132.3,97.0
2021,10,9,土,すいか,48100,,,15628,270,63.9,113.0
2021,10,9,土,すいか,48100,長　崎,042,5659,247,,
2021,10,9,土,すいか,48100,沖　縄,047,2981,213,,
2021,10,9,土,すいか,48100,熊　本,043,2252,291,,
2021,10,9,土,すいか,48100,茨　城,008,1630,301,,
2021,10,9,土,キウイフルツ,49300,,,5328,973,106.0,131.3
2021,10,9,土,キウイフルツ,49300,福　岡,040,4513,1053,,
2021,10,9,土,他の国産果実,49500,,,36407,888,111.8,84.7
2021,10,9,土,輸入果実計,50000,,,947354,259,132.6,114.6
2021,10,9,土,バナナ,50100,,,538913,168,112.7,104.3
2021,10,9,土,パイナップル,50300,,,72809,197,92.6,101.5
2021,10,9,土,レモン,50400,,,53704,211,292.2,72.0
2021,10,9,土,グレプフルツ,50500,,,59674,156,266.8,95.7
2021,10,9,土,オレンジ,50600,,,46706,256,136.5,103.6
2021,10,9,土,輸入キウイ,50800,,,114043,579,210.9,100.7
2021,10,9,土,輸入メロン,50850,,,1443,352,68.6,105.4
2021,10,9,土,他の輸入果実,50900,,,60064,691,225.7,93.8
