年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,3,金,果実総量,40000,,,4163236,373,74.1,94.9
2021,12,3,金,国産果実総量,40001,,,3499885,405,71.7,96.4
2021,12,3,金,国産果実総量,40001,愛　媛,038,521205,361,,
2021,12,3,金,国産果実総量,40001,和歌山,030,479869,272,,
2021,12,3,金,国産果実総量,40001,青　森,002,400044,425,,
2021,12,3,金,国産果実総量,40001,長　崎,042,323030,346,,
2021,12,3,金,国産果実総量,40001,熊　本,043,293257,366,,
2021,12,3,金,国産果実総量,40001,福　岡,040,256423,375,,
2021,12,3,金,国産果実総量,40001,静　岡,022,189492,368,,
2021,12,3,金,みかん,40100,,,1976466,271,73.7,98.5
2021,12,3,金,みかん,40100,和歌山,030,472491,267,,
2021,12,3,金,みかん,40100,愛　媛,038,454039,324,,
2021,12,3,金,みかん,40100,長　崎,042,302984,276,,
2021,12,3,金,みかん,40100,熊　本,043,221943,199,,
2021,12,3,金,みかん,40100,静　岡,022,172166,244,,
2021,12,3,金,ネーブル,41201,,,852,563,1521.4,65.6
2021,12,3,金,ネーブル,41201,熊　本,043,468,661,,
2021,12,3,金,ネーブル,41201,和歌山,030,384,443,,
2021,12,3,金,その他雑かん,41999,,,139652,702,69.7,99.0
2021,12,3,金,りんご計,42000,,,820489,383,83.1,93.6
2021,12,3,金,りんご計,42000,青　森,002,396304,423,,
2021,12,3,金,りんご計,42000,長　野,020,164946,377,,
2021,12,3,金,りんご計,42000,岩　手,003,126065,362,,
2021,12,3,金,ジョナゴルド,42505,,,34439,385,68.0,93.0
2021,12,3,金,ジョナゴルド,42505,青　森,002,34439,385,,
2021,12,3,金,王林,42515,,,59924,377,98.3,100.8
2021,12,3,金,王林,42515,青　森,002,54753,387,,
2021,12,3,金,ふじ,42804,,,666894,382,82.2,93.6
2021,12,3,金,ふじ,42804,青　森,002,269977,442,,
2021,12,3,金,ふじ,42804,長　野,020,163704,378,,
2021,12,3,金,ふじ,42804,岩　手,003,108145,370,,
2021,12,3,金,その他りんご,42999,,,59232,396,92.7,87.2
2021,12,3,金,日本なし計,43000,,,11120,459,48.3,91.3
2021,12,3,金,日本なし計,43000,大　分,044,7055,405,,
2021,12,3,金,日本なし計,43000,岡　山,033,1893,623,,
2021,12,3,金,その他なし,43401,,,11120,459,48.3,91.3
2021,12,3,金,西洋なし,43499,,,43662,543,68.6,97.5
2021,12,3,金,西洋なし,43499,山　形,006,35845,488,,
2021,12,3,金,かき計,43500,,,278386,310,49.6,102.0
2021,12,3,金,かき計,43500,奈　良,029,102992,269,,
2021,12,3,金,かき計,43500,福　岡,040,97973,304,,
2021,12,3,金,かき計,43500,愛　媛,038,28392,307,,
2021,12,3,金,甘がき,43700,,,228826,299,44.6,98.0
2021,12,3,金,甘がき,43700,奈　良,029,102525,270,,
2021,12,3,金,甘がき,43700,福　岡,040,97973,304,,
2021,12,3,金,渋がき,43751,,,49560,359,103.5,126.9
2021,12,3,金,渋がき,43751,愛　媛,038,27978,306,,
2021,12,3,金,渋がき,43751,山　形,006,17738,464,,
2021,12,3,金,もも,44100,,,74,1905,12.5,61.5
2021,12,3,金,もも,44100,山　梨,019,60,1089,,
2021,12,3,金,ぶどう計,45000,,,23509,2447,68.2,114.3
2021,12,3,金,ぶどう計,45000,長　野,020,17608,2844,,
2021,12,3,金,ぶどう計,45000,青　森,002,3220,613,,
2021,12,3,金,巨峰,45206,,,387,1714,51.8,96.7
2021,12,3,金,巨峰,45206,長　野,020,347,1774,,
2021,12,3,金,その他ぶどう,45299,,,23122,2459,68.6,114.5
2021,12,3,金,くり,45700,,,177,361,177.0,64.2
2021,12,3,金,くり,45700,茨　城,008,177,361,,
2021,12,3,金,いちご,46100,,,116854,1989,61.2,99.3
2021,12,3,金,いちご,46100,栃　木,009,44379,1759,,
2021,12,3,金,いちご,46100,福　岡,040,11055,2593,,
2021,12,3,金,いちご,46100,長　崎,042,10987,2041,,
2021,12,3,金,いちご,46100,熊　本,043,10861,2209,,
2021,12,3,金,いちご,46100,宮　城,004,7935,1725,,
2021,12,3,金,メロン計,47000,,,47817,863,72.7,103.2
2021,12,3,金,メロン計,47000,熊　本,043,17996,594,,
2021,12,3,金,メロン計,47000,静　岡,022,12902,1521,,
2021,12,3,金,メロン計,47000,高　知,039,7497,743,,
2021,12,3,金,温室メロン,47200,,,32538,977,68.1,106.1
2021,12,3,金,温室メロン,47200,静　岡,022,12902,1521,,
2021,12,3,金,温室メロン,47200,高　知,039,6921,744,,
2021,12,3,金,温室メロン,47200,長　崎,042,6763,563,,
2021,12,3,金,アンデス,47213,,,5635,605,130.3,98.2
2021,12,3,金,アンデス,47213,熊　本,043,5635,605,,
2021,12,3,金,その他メロン,47299,,,9644,628,70.6,103.3
2021,12,3,金,すいか,48100,,,18920,267,82.8,100.0
2021,12,3,金,すいか,48100,熊　本,043,15403,235,,
2021,12,3,金,キウイフルツ,49300,,,13763,624,37.3,117.1
2021,12,3,金,キウイフルツ,49300,福　岡,040,7281,556,,
2021,12,3,金,キウイフルツ,49300,栃　木,009,2083,326,,
2021,12,3,金,キウイフルツ,49300,香　川,037,1585,1114,,
2021,12,3,金,キウイフルツ,49300,宮　崎,045,912,899,,
2021,12,3,金,他の国産果実,49500,,,8159,1077,93.1,99.2
2021,12,3,金,輸入果実計,50000,,,663348,204,89.5,93.6
2021,12,3,金,バナナ,50100,,,419360,148,85.1,91.9
2021,12,3,金,パイナップル,50300,,,95407,172,135.0,96.1
2021,12,3,金,レモン,50400,,,33901,267,89.9,98.5
2021,12,3,金,グレプフルツ,50500,,,25303,185,93.6,81.1
2021,12,3,金,オレンジ,50600,,,24061,260,88.0,117.6
2021,12,3,金,輸入おうとう,50700,,,35,2237,233.3,101.9
2021,12,3,金,輸入キウイ,50800,,,32005,555,62.8,105.9
2021,12,3,金,輸入メロン,50850,,,4635,280,406.2,102.9
2021,12,3,金,他の輸入果実,50900,,,28644,617,85.4,101.6
