年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,17,金,広島市,3401,野菜総量,30000,,,309036,210,95.8,95.0
2021,12,17,金,広島市,3401,野菜総量,30000,北海道,001,46721,221,,
2021,12,17,金,広島市,3401,野菜総量,30000,長　崎,042,46475,88,,
2021,12,17,金,広島市,3401,野菜総量,30000,愛　知,023,36978,72,,
2021,12,17,金,広島市,3401,野菜総量,30000,福　岡,040,24454,168,,
2021,12,17,金,広島市,3401,野菜総量,30000,大　分,044,24058,137,,
2021,12,17,金,広島市,3401,野菜総量,30000,鹿児島,046,22059,201,,
2021,12,17,金,広島市,3401,野菜総量,30000,熊　本,043,18597,214,,
2021,12,17,金,広島市,3401,だいこん,30100,,,31399,67,127.9,106.3
2021,12,17,金,広島市,3401,だいこん,30100,長　崎,042,24080,69,,
2021,12,17,金,広島市,3401,だいこん,30100,福　岡,040,7200,51,,
2021,12,17,金,広島市,3401,かぶ,30200,,,7224,67,129.9,88.2
2021,12,17,金,広島市,3401,かぶ,30200,福　岡,040,7121,63,,
2021,12,17,金,広島市,3401,にんじん,30300,,,20230,80,92.1,111.1
2021,12,17,金,広島市,3401,にんじん,30300,長　崎,042,15000,75,,
2021,12,17,金,広島市,3401,にんじん,30300,熊　本,043,4000,62,,
2021,12,17,金,広島市,3401,ごぼう,30400,,,3250,288,28.5,151.6
2021,12,17,金,広島市,3401,ごぼう,30400,青　森,002,2690,234,,
2021,12,17,金,広島市,3401,たけのこ,30500,,,12,1404,4.7,99.7
2021,12,17,金,広島市,3401,れんこん,30600,,,1361,480,101.3,126.3
2021,12,17,金,広島市,3401,れんこん,30600,山　口,035,855,581,,
2021,12,17,金,広島市,3401,れんこん,30600,広　島,034,506,309,,
2021,12,17,金,広島市,3401,はくさい,31100,,,37868,39,99.1,83.0
2021,12,17,金,広島市,3401,はくさい,31100,大　分,044,17040,44,,
2021,12,17,金,広島市,3401,はくさい,31100,鹿児島,046,12525,22,,
2021,12,17,金,広島市,3401,はくさい,31100,岡　山,033,7938,55,,
2021,12,17,金,広島市,3401,みずな,31300,,,1072,433,90.8,93.9
2021,12,17,金,広島市,3401,みずな,31300,広　島,034,781,450,,
2021,12,17,金,広島市,3401,みずな,31300,佐　賀,041,200,324,,
2021,12,17,金,広島市,3401,こまつな,31500,,,4635,377,90.0,95.4
