年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,9,火,果実総量,40000,,,3574471,374,74.6,106.3
2021,11,9,火,国産果実総量,40001,,,2928532,401,75.5,104.7
2021,11,9,火,国産果実総量,40001,愛　媛,038,524447,312,,
2021,11,9,火,国産果実総量,40001,和歌山,030,381596,330,,
2021,11,9,火,国産果実総量,40001,青　森,002,332765,385,,
2021,11,9,火,国産果実総量,40001,熊　本,043,276821,268,,
2021,11,9,火,国産果実総量,40001,長　野,020,166363,824,,
2021,11,9,火,国産果実総量,40001,福　岡,040,157093,343,,
2021,11,9,火,国産果実総量,40001,山　形,006,157054,402,,
2021,11,9,火,みかん,40100,,,1346967,287,68.6,99.3
2021,11,9,火,みかん,40100,愛　媛,038,479983,308,,
2021,11,9,火,みかん,40100,熊　本,043,261398,255,,
2021,11,9,火,みかん,40100,和歌山,030,226872,282,,
2021,11,9,火,みかん,40100,福　岡,040,80631,286,,
2021,11,9,火,みかん,40100,静　岡,022,79749,308,,
2021,11,9,火,その他雑かん,41999,,,34934,667,117.4,106.0
2021,11,9,火,りんご計,42000,,,565132,382,91.3,101.9
2021,11,9,火,りんご計,42000,青　森,002,323627,378,,
2021,11,9,火,りんご計,42000,長　野,020,117737,436,,
2021,11,9,火,りんご計,42000,山　形,006,60849,354,,
2021,11,9,火,つがる,42204,,,300,162,－,－
2021,11,9,火,つがる,42204,青　森,002,300,162,,
2021,11,9,火,ジョナゴルド,42505,,,62238,372,90.1,98.7
2021,11,9,火,ジョナゴルド,42505,青　森,002,34520,392,,
2021,11,9,火,ジョナゴルド,42505,岩　手,003,27480,350,,
2021,11,9,火,王林,42515,,,26586,302,61.2,102.7
2021,11,9,火,王林,42515,長　野,020,9505,321,,
2021,11,9,火,王林,42515,青　森,002,7470,302,,
2021,11,9,火,王林,42515,岩　手,003,6380,325,,
2021,11,9,火,ふじ,42804,,,220105,421,96.8,102.2
2021,11,9,火,ふじ,42804,青　森,002,97822,417,,
2021,11,9,火,ふじ,42804,長　野,020,60690,485,,
2021,11,9,火,ふじ,42804,山　形,006,55199,365,,
2021,11,9,火,その他りんご,42999,,,255903,360,91.8,101.1
2021,11,9,火,日本なし計,43000,,,33360,455,59.0,100.4
2021,11,9,火,日本なし計,43000,新　潟,015,12075,480,,
2021,11,9,火,日本なし計,43000,栃　木,009,7785,411,,
2021,11,9,火,日本なし計,43000,鳥　取,031,5119,444,,
2021,11,9,火,日本なし計,43000,京　都,026,3080,386,,
2021,11,9,火,その他なし,43401,,,33360,455,60.8,99.8
2021,11,9,火,西洋なし,43499,,,78930,458,92.1,102.2
2021,11,9,火,西洋なし,43499,山　形,006,68971,461,,
2021,11,9,火,かき計,43500,,,692710,346,75.5,100.0
2021,11,9,火,かき計,43500,和歌山,030,148410,393,,
