年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,23,土,野菜総量,30000,,,14823394,180,105.2,106.5
2021,10,23,土,野菜総量,30000,北海道,001,4650480,139,,
2021,10,23,土,野菜総量,30000,長　野,020,2856567,92,,
2021,10,23,土,野菜総量,30000,茨　城,008,1349110,152,,
2021,10,23,土,野菜総量,30000,群　馬,010,1162806,115,,
2021,10,23,土,野菜総量,30000,青　森,002,739373,145,,
2021,10,23,土,野菜総量,30000,千　葉,012,527432,201,,
2021,10,23,土,野菜総量,30000,熊　本,043,373491,348,,
2021,10,23,土,だいこん,30100,,,1428926,82,111.1,103.8
2021,10,23,土,だいこん,30100,青　森,002,401569,79,,
2021,10,23,土,だいこん,30100,北海道,001,372894,80,,
2021,10,23,土,だいこん,30100,千　葉,012,185665,80,,
2021,10,23,土,だいこん,30100,石　川,017,136783,100,,
2021,10,23,土,だいこん,30100,茨　城,008,89861,75,,
2021,10,23,土,かぶ,30200,,,95997,122,73.3,109.9
2021,10,23,土,かぶ,30200,千　葉,012,36878,132,,
2021,10,23,土,かぶ,30200,埼　玉,011,16432,100,,
2021,10,23,土,かぶ,30200,青　森,002,11125,143,,
2021,10,23,土,かぶ,30200,北海道,001,10705,74,,
2021,10,23,土,かぶ,30200,福　岡,040,5426,109,,
2021,10,23,土,にんじん,30300,,,1079775,66,115.2,103.1
2021,10,23,土,にんじん,30300,北海道,001,959880,67,,
2021,10,23,土,ごぼう,30400,,,109814,218,100.8,90.8
2021,10,23,土,ごぼう,30400,青　森,002,53302,210,,
2021,10,23,土,ごぼう,30400,北海道,001,34240,130,,
2021,10,23,土,ごぼう,30400,鹿児島,046,7590,622,,
2021,10,23,土,たけのこ,30500,,,1440,1344,118.0,106.1
2021,10,23,土,たけのこ,30500,高　知,039,1440,1344,,
2021,10,23,土,れんこん,30600,,,87605,362,101.2,102.5
2021,10,23,土,れんこん,30600,茨　城,008,47289,344,,
2021,10,23,土,れんこん,30600,佐　賀,041,14250,277,,
2021,10,23,土,れんこん,30600,徳　島,036,10307,518,,
2021,10,23,土,はくさい,31100,,,2423045,47,111.9,102.2
2021,10,23,土,はくさい,31100,長　野,020,2070957,48,,
2021,10,23,土,みずな,31300,,,38450,454,107.4,109.4
2021,10,23,土,みずな,31300,茨　城,008,17879,484,,
2021,10,23,土,みずな,31300,福　岡,040,8682,349,,
2021,10,23,土,みずな,31300,滋　賀,025,2416,515,,
2021,10,23,土,みずな,31300,埼　玉,011,1803,504,,
2021,10,23,土,こまつな,31500,,,119390,216,124.1,104.9
2021,10,23,土,こまつな,31500,茨　城,008,46256,210,,
2021,10,23,土,こまつな,31500,福　岡,040,27498,173,,
2021,10,23,土,こまつな,31500,埼　玉,011,6626,303,,
2021,10,23,土,こまつな,31500,北海道,001,6110,265,,
2021,10,23,土,こまつな,31500,広　島,034,3932,232,,
2021,10,23,土,その他の菜類,31550,,,3251,352,110.8,101.4
2021,10,23,土,ちんげんさい,31560,,,39223,234,107.6,100.9
2021,10,23,土,ちんげんさい,31560,茨　城,008,11024,229,,
2021,10,23,土,ちんげんさい,31560,静　岡,022,7426,309,,
2021,10,23,土,ちんげんさい,31560,長　野,020,4268,140,,
2021,10,23,土,ちんげんさい,31560,福　岡,040,3875,194,,
2021,10,23,土,ちんげんさい,31560,愛　知,023,3214,198,,
2021,10,23,土,キャベツ,31700,,,2056404,67,101.6,98.5
2021,10,23,土,キャベツ,31700,群　馬,010,923303,70,,
2021,10,23,土,キャベツ,31700,北海道,001,253004,56,,
2021,10,23,土,キャベツ,31700,長　野,020,246215,74,,
2021,10,23,土,キャベツ,31700,茨　城,008,234018,57,,
2021,10,23,土,ほうれんそう,31800,,,123606,547,107.7,105.2
2021,10,23,土,ほうれんそう,31800,岐　阜,021,36339,584,,
2021,10,23,土,ほうれんそう,31800,群　馬,010,28573,489,,
2021,10,23,土,ほうれんそう,31800,茨　城,008,13750,577,,
2021,10,23,土,ほうれんそう,31800,北海道,001,7947,513,,
2021,10,23,土,ほうれんそう,31800,栃　木,009,6242,599,,
2021,10,23,土,ねぎ,31900,,,538174,321,117.2,98.2
2021,10,23,土,ねぎ,31900,北海道,001,172367,293,,
2021,10,23,土,ねぎ,31900,秋　田,005,59634,250,,
2021,10,23,土,ねぎ,31900,青　森,002,54123,239,,
2021,10,23,土,ねぎ,31900,長　野,020,44026,283,,
2021,10,23,土,ねぎ,31900,山　形,006,22086,253,,
2021,10,23,土,ふき,32300,,,5500,305,77.8,95.9
2021,10,23,土,ふき,32300,愛　知,023,5438,298,,
2021,10,23,土,うど,32400,,,18,1204,6.9,152.0
2021,10,23,土,うど,32400,茨　城,008,16,1175,,
2021,10,23,土,みつば,32500,,,13890,481,105.5,102.3
2021,10,23,土,みつば,32500,愛　知,023,2872,451,,
2021,10,23,土,みつば,32500,茨　城,008,2416,508,,
2021,10,23,土,みつば,32500,大　分,044,1806,443,,
2021,10,23,土,みつば,32500,千　葉,012,1736,365,,
2021,10,23,土,みつば,32500,静　岡,022,1447,472,,
2021,10,23,土,しゅんぎく,32600,,,17780,719,115.2,101.7
2021,10,23,土,しゅんぎく,32600,福　岡,040,2809,705,,
