年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,26,火,果実総量,40000,,,3316600,374,78.9,108.1
2021,10,26,火,国産果実総量,40001,,,2649672,404,80.8,106.0
2021,10,26,火,国産果実総量,40001,和歌山,030,542415,280,,
2021,10,26,火,国産果実総量,40001,青　森,002,429258,345,,
2021,10,26,火,国産果実総量,40001,長　野,020,214640,970,,
2021,10,26,火,国産果実総量,40001,熊　本,043,172170,184,,
2021,10,26,火,国産果実総量,40001,福　岡,040,127290,334,,
2021,10,26,火,国産果実総量,40001,新　潟,015,120207,413,,
2021,10,26,火,国産果実総量,40001,山　形,006,104942,411,,
2021,10,26,火,みかん,40100,,,939446,219,77.0,97.8
2021,10,26,火,みかん,40100,和歌山,030,316472,237,,
2021,10,26,火,みかん,40100,熊　本,043,165345,173,,
2021,10,26,火,みかん,40100,福　岡,040,77762,319,,
2021,10,26,火,みかん,40100,長　崎,042,75968,185,,
2021,10,26,火,みかん,40100,佐　賀,041,70382,177,,
2021,10,26,火,その他雑かん,41999,,,14914,532,59.4,101.5
2021,10,26,火,りんご計,42000,,,670576,333,86.0,97.9
2021,10,26,火,りんご計,42000,青　森,002,422742,338,,
2021,10,26,火,りんご計,42000,長　野,020,122974,347,,
2021,10,26,火,つがる,42204,,,369,195,58.9,95.1
2021,10,26,火,つがる,42204,北海道,001,369,195,,
2021,10,26,火,ジョナゴルド,42505,,,59925,345,84.8,96.4
2021,10,26,火,ジョナゴルド,42505,岩　手,003,52235,344,,
2021,10,26,火,王林,42515,,,6480,236,79.9,109.3
2021,10,26,火,王林,42515,山　形,006,3900,233,,
2021,10,26,火,王林,42515,福　島,007,1520,191,,
2021,10,26,火,ふじ,42804,,,280790,365,78.3,97.9
2021,10,26,火,ふじ,42804,青　森,002,273631,366,,
2021,10,26,火,その他りんご,42999,,,323012,305,94.4,99.7
2021,10,26,火,日本なし計,43000,,,168003,474,116.7,101.3
2021,10,26,火,日本なし計,43000,新　潟,015,69480,470,,
2021,10,26,火,日本なし計,43000,栃　木,009,39085,429,,
2021,10,26,火,日本なし計,43000,大　分,044,28845,483,,
2021,10,26,火,新高,43310,,,9521,398,143.5,95.4
2021,10,26,火,新高,43310,福　島,007,5060,393,,
2021,10,26,火,新高,43310,大　分,044,2390,434,,
2021,10,26,火,新高,43310,宮　城,004,740,331,,
2021,10,26,火,その他なし,43401,,,158482,479,115.4,101.9
2021,10,26,火,西洋なし,43499,,,72018,444,57.0,99.1
