年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,6,月,果実総量,40000,,,5244530,407,112.3,106.0
2021,12,6,月,国産果実総量,40001,,,4452631,444,116.0,106.7
2021,12,6,月,国産果実総量,40001,和歌山,030,723166,291,,
2021,12,6,月,国産果実総量,40001,愛　媛,038,715536,402,,
2021,12,6,月,国産果実総量,40001,長　崎,042,588450,318,,
2021,12,6,月,国産果実総量,40001,青　森,002,445585,447,,
2021,12,6,月,国産果実総量,40001,熊　本,043,398342,435,,
2021,12,6,月,国産果実総量,40001,福　岡,040,301384,460,,
2021,12,6,月,国産果実総量,40001,静　岡,022,200818,445,,
2021,12,6,月,みかん,40100,,,2698497,277,118.4,101.5
2021,12,6,月,みかん,40100,和歌山,030,683929,289,,
2021,12,6,月,みかん,40100,愛　媛,038,570871,330,,
2021,12,6,月,みかん,40100,長　崎,042,567071,271,,
2021,12,6,月,みかん,40100,熊　本,043,281609,201,,
2021,12,6,月,みかん,40100,静　岡,022,173827,239,,
2021,12,6,月,ネーブル,41201,,,9374,229,220.3,111.2
2021,12,6,月,ネーブル,41201,和歌山,030,8996,213,,
2021,12,6,月,はっさく,41321,,,18805,248,92.1,92.2
2021,12,6,月,はっさく,41321,和歌山,030,18805,248,,
2021,12,6,月,その他雑かん,41999,,,249322,773,140.0,115.5
2021,12,6,月,りんご計,42000,,,708103,406,100.4,101.2
2021,12,6,月,りんご計,42000,青　森,002,436317,443,,
2021,12,6,月,りんご計,42000,長　野,020,128651,337,,
2021,12,6,月,りんご計,42000,岩　手,003,63725,380,,
2021,12,6,月,ジョナゴルド,42505,,,37760,421,114.1,105.5
2021,12,6,月,ジョナゴルド,42505,青　森,002,37760,421,,
2021,12,6,月,王林,42515,,,59756,363,114.1,105.8
2021,12,6,月,王林,42515,青　森,002,56693,369,,
2021,12,6,月,ふじ,42804,,,558320,405,97.3,101.5
2021,12,6,月,ふじ,42804,青　森,002,297665,457,,
2021,12,6,月,ふじ,42804,長　野,020,127612,337,,
2021,12,6,月,ふじ,42804,岩　手,003,58145,386,,
2021,12,6,月,その他りんご,42999,,,52266,460,113.1,94.7
2021,12,6,月,日本なし計,43000,,,2741,556,13.3,123.0
2021,12,6,月,日本なし計,43000,岡　山,033,1030,694,,
2021,12,6,月,日本なし計,43000,石　川,017,635,509,,
2021,12,6,月,日本なし計,43000,鳥　取,031,309,569,,
2021,12,6,月,日本なし計,43000,茨　城,008,255,406,,
2021,12,6,月,その他なし,43401,,,2741,556,13.3,123.0
2021,12,6,月,西洋なし,43499,,,48512,564,116.2,96.6
2021,12,6,月,西洋なし,43499,山　形,006,33215,488,,
2021,12,6,月,西洋なし,43499,新　潟,015,11573,833,,
2021,12,6,月,かき計,43500,,,345932,320,111.6,107.7
2021,12,6,月,かき計,43500,福　岡,040,141386,307,,
2021,12,6,月,かき計,43500,奈　良,029,136135,328,,
2021,12,6,月,甘がき,43700,,,316483,321,113.3,107.4
2021,12,6,月,甘がき,43700,福　岡,040,141386,307,,
2021,12,6,月,甘がき,43700,奈　良,029,135975,328,,
2021,12,6,月,渋がき,43751,,,29449,305,96.1,110.1
2021,12,6,月,渋がき,43751,愛　媛,038,23119,319,,
2021,12,6,月,渋がき,43751,徳　島,036,4516,252,,
2021,12,6,月,ぶどう計,45000,,,29713,2390,95.3,102.1
2021,12,6,月,ぶどう計,45000,長　野,020,20873,2903,,
2021,12,6,月,ぶどう計,45000,青　森,002,5882,690,,
2021,12,6,月,巨峰,45206,,,213,1752,234.1,94.1
2021,12,6,月,巨峰,45206,長　野,020,213,1752,,
2021,12,6,月,その他ぶどう,45299,,,29500,2394,94.9,102.3
2021,12,6,月,いちご,46100,,,222302,2026,153.1,100.1
2021,12,6,月,いちご,46100,栃　木,009,89345,1775,,
2021,12,6,月,いちご,46100,福　岡,040,23950,2563,,
2021,12,6,月,いちご,46100,熊　本,043,20713,2258,,
2021,12,6,月,いちご,46100,宮　城,004,14532,1765,,
2021,12,6,月,いちご,46100,長　崎,042,13940,2074,,
2021,12,6,月,メロン計,47000,,,69864,840,167.7,92.5
2021,12,6,月,メロン計,47000,熊　本,043,36810,612,,
2021,12,6,月,メロン計,47000,静　岡,022,14282,1706,,
2021,12,6,月,メロン計,47000,長　崎,042,6442,552,,
2021,12,6,月,温室メロン,47200,,,42473,977,144.6,94.6
2021,12,6,月,温室メロン,47200,熊　本,043,14757,574,,
2021,12,6,月,温室メロン,47200,静　岡,022,14282,1706,,
2021,12,6,月,温室メロン,47200,長　崎,042,6402,550,,
2021,12,6,月,アンデス,47213,,,4070,633,73.7,102.3
2021,12,6,月,アンデス,47213,熊　本,043,4070,633,,
2021,12,6,月,その他メロン,47299,,,23321,628,344.8,103.6
2021,12,6,月,すいか,48100,,,18802,277,161.4,96.9
2021,12,6,月,すいか,48100,熊　本,043,14360,235,,
2021,12,6,月,すいか,48100,高　知,039,2694,565,,
2021,12,6,月,キウイフルツ,49300,,,22741,536,52.0,121.5
2021,12,6,月,キウイフルツ,49300,福　岡,040,8979,531,,
2021,12,6,月,キウイフルツ,49300,栃　木,009,5034,289,,
2021,12,6,月,キウイフルツ,49300,香　川,037,1808,992,,
2021,12,6,月,キウイフルツ,49300,山　形,006,1688,460,,
2021,12,6,月,キウイフルツ,49300,宮　崎,045,1421,864,,
2021,12,6,月,他の国産果実,49500,,,7943,1045,113.0,70.2
2021,12,6,月,輸入果実計,50000,,,791893,195,95.2,82.3
2021,12,6,月,バナナ,50100,,,554397,147,112.4,94.8
2021,12,6,月,パイナップル,50300,,,71637,164,98.6,95.9
2021,12,6,月,レモン,50400,,,38532,243,80.1,97.2
2021,12,6,月,グレプフルツ,50500,,,23295,216,76.4,104.3
2021,12,6,月,オレンジ,50600,,,29829,227,81.9,92.3
2021,12,6,月,輸入キウイ,50800,,,38692,496,46.6,97.8
2021,12,6,月,輸入メロン,50850,,,3478,309,96.1,105.1
2021,12,6,月,他の輸入果実,50900,,,32039,626,49.9,105.9
