年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,17,金,果実総量,40000,,,4452026,428,76.5,90.3
2021,12,17,金,国産果実総量,40001,,,3743454,468,74.9,90.9
2021,12,17,金,国産果実総量,40001,愛　媛,038,772137,339,,
2021,12,17,金,国産果実総量,40001,和歌山,030,650683,273,,
2021,12,17,金,国産果実総量,40001,長　崎,042,461510,423,,
2021,12,17,金,国産果実総量,40001,青　森,002,419008,436,,
2021,12,17,金,国産果実総量,40001,熊　本,043,283141,489,,
2021,12,17,金,国産果実総量,40001,静　岡,022,184479,493,,
2021,12,17,金,国産果実総量,40001,福　岡,040,113579,956,,
2021,12,17,金,みかん,40100,,,2416962,283,79.9,95.3
2021,12,17,金,みかん,40100,愛　媛,038,681399,309,,
2021,12,17,金,みかん,40100,和歌山,030,637051,271,,
2021,12,17,金,みかん,40100,長　崎,042,434069,313,,
2021,12,17,金,みかん,40100,熊　本,043,186718,226,,
2021,12,17,金,ネーブル,41201,,,2667,461,77.1,149.2
2021,12,17,金,ネーブル,41201,広　島,034,1279,414,,
2021,12,17,金,ネーブル,41201,熊　本,043,1200,508,,
2021,12,17,金,甘なつみかん,41253,,,1720,232,17.1,96.3
2021,12,17,金,甘なつみかん,41253,熊　本,043,1720,232,,
2021,12,17,金,いよかん,41301,,,7260,270,57.7,95.4
2021,12,17,金,いよかん,41301,佐　賀,041,7260,270,,
2021,12,17,金,はっさく,41321,,,10835,252,52.9,103.3
2021,12,17,金,はっさく,41321,和歌山,030,10835,252,,
2021,12,17,金,その他雑かん,41999,,,238653,582,63.9,90.2
2021,12,17,金,りんご計,42000,,,612739,417,79.9,99.5
2021,12,17,金,りんご計,42000,青　森,002,413540,434,,
2021,12,17,金,りんご計,42000,岩　手,003,94263,453,,
2021,12,17,金,ジョナゴルド,42505,,,33492,413,97.0,97.4
2021,12,17,金,ジョナゴルド,42505,青　森,002,33492,413,,
2021,12,17,金,王林,42515,,,61040,363,78.0,98.6
2021,12,17,金,王林,42515,青　森,002,58765,367,,
2021,12,17,金,ふじ,42804,,,439202,405,74.3,99.3
2021,12,17,金,ふじ,42804,青　森,002,270361,447,,
2021,12,17,金,ふじ,42804,岩　手,003,68654,371,,
2021,12,17,金,ふじ,42804,長　野,020,50297,334,,
2021,12,17,金,その他りんご,42999,,,79005,532,125.3,91.1
2021,12,17,金,日本なし計,43000,,,4233,440,145.0,69.5
2021,12,17,金,日本なし計,43000,大　分,044,3710,408,,
2021,12,17,金,その他なし,43401,,,4233,440,145.0,69.5
2021,12,17,金,西洋なし,43499,,,20104,607,59.2,109.4
2021,12,17,金,西洋なし,43499,山　形,006,11619,451,,
2021,12,17,金,西洋なし,43499,新　潟,015,7126,876,,
2021,12,17,金,かき計,43500,,,82099,433,36.7,98.2
2021,12,17,金,かき計,43500,愛　媛,038,22006,398,,
2021,12,17,金,かき計,43500,福　岡,040,20154,481,,
2021,12,17,金,かき計,43500,岐　阜,021,16700,443,,
2021,12,17,金,かき計,43500,奈　良,029,12556,429,,
2021,12,17,金,甘がき,43700,,,51147,445,26.9,96.7
2021,12,17,金,甘がき,43700,福　岡,040,19288,468,,
2021,12,17,金,甘がき,43700,岐　阜,021,16700,443,,
2021,12,17,金,甘がき,43700,奈　良,029,12506,429,,
2021,12,17,金,渋がき,43751,,,30952,414,92.2,124.3
2021,12,17,金,渋がき,43751,愛　媛,038,22006,398,,
2021,12,17,金,渋がき,43751,徳　島,036,6176,356,,
2021,12,17,金,ぶどう計,45000,,,28574,2520,70.5,111.4
2021,12,17,金,ぶどう計,45000,長　野,020,21198,2910,,
2021,12,17,金,ぶどう計,45000,青　森,002,4133,640,,
2021,12,17,金,巨峰,45206,,,82,2219,61.7,118.0
2021,12,17,金,巨峰,45206,長　野,020,82,2219,,
2021,12,17,金,その他ぶどう,45299,,,28492,2521,70.5,111.4
2021,12,17,金,くり,45700,,,50,842,50.0,118.1
2021,12,17,金,くり,45700,茨　城,008,50,842,,
2021,12,17,金,いちご,46100,,,189593,2381,56.0,104.7
2021,12,17,金,いちご,46100,栃　木,009,49420,2209,,
2021,12,17,金,いちご,46100,福　岡,040,31501,2597,,
2021,12,17,金,いちご,46100,熊　本,043,23861,2323,,
2021,12,17,金,いちご,46100,長　崎,042,22884,2425,,
2021,12,17,金,いちご,46100,佐　賀,041,12476,2587,,
2021,12,17,金,メロン計,47000,,,55847,993,64.3,107.1
2021,12,17,金,メロン計,47000,熊　本,043,29991,610,,
2021,12,17,金,メロン計,47000,静　岡,022,13678,2037,,
2021,12,17,金,メロン計,47000,高　知,039,6622,894,,
2021,12,17,金,温室メロン,47200,,,37388,1166,88.3,96.8
2021,12,17,金,温室メロン,47200,熊　本,043,15402,590,,
2021,12,17,金,温室メロン,47200,静　岡,022,13678,2037,,
2021,12,17,金,温室メロン,47200,高　知,039,6048,893,,
2021,12,17,金,アンデス,47213,,,1855,673,27.8,96.6
2021,12,17,金,アンデス,47213,熊　本,043,1855,673,,
2021,12,17,金,その他メロン,47299,,,16605,641,44.0,97.6
2021,12,17,金,すいか,48100,,,20471,285,97.7,105.9
2021,12,17,金,すいか,48100,熊　本,043,18937,266,,
2021,12,17,金,キウイフルツ,49300,,,40417,550,143.5,88.0
2021,12,17,金,キウイフルツ,49300,愛　媛,038,13686,592,,
2021,12,17,金,キウイフルツ,49300,栃　木,009,12216,355,,
2021,12,17,金,キウイフルツ,49300,福　岡,040,7044,576,,
2021,12,17,金,他の国産果実,49500,,,11248,937,106.7,63.1
2021,12,17,金,輸入果実計,50000,,,708564,214,86.6,96.0
2021,12,17,金,バナナ,50100,,,425215,155,86.5,98.1
2021,12,17,金,パイナップル,50300,,,87917,171,88.1,98.8
2021,12,17,金,レモン,50400,,,38070,339,124.0,95.8
2021,12,17,金,グレプフルツ,50500,,,39323,232,71.5,98.7
2021,12,17,金,オレンジ,50600,,,45350,231,196.7,90.2
2021,12,17,金,輸入おうとう,50700,,,29,1825,11.2,83.7
2021,12,17,金,輸入キウイ,50800,,,38824,470,79.3,99.6
2021,12,17,金,輸入メロン,50850,,,4012,319,36.1,136.3
