年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,23,土,神戸市,2801,野菜総量,30000,,,338082,184,97.4,110.8
2021,10,23,土,神戸市,2801,野菜総量,30000,長　野,020,123105,95,,
2021,10,23,土,神戸市,2801,野菜総量,30000,北海道,001,73670,129,,
2021,10,23,土,神戸市,2801,野菜総量,30000,兵　庫,028,19787,225,,
2021,10,23,土,神戸市,2801,野菜総量,30000,群　馬,010,17590,106,,
2021,10,23,土,神戸市,2801,野菜総量,30000,茨　城,008,15177,129,,
2021,10,23,土,神戸市,2801,野菜総量,30000,徳　島,036,14503,477,,
2021,10,23,土,神戸市,2801,野菜総量,30000,宮　崎,045,12819,409,,
2021,10,23,土,神戸市,2801,だいこん,30100,,,19545,83,74.6,100.0
2021,10,23,土,神戸市,2801,だいこん,30100,石　川,017,11923,81,,
2021,10,23,土,神戸市,2801,だいこん,30100,北海道,001,6090,83,,
2021,10,23,土,神戸市,2801,かぶ,30200,,,281,233,127.7,97.1
2021,10,23,土,神戸市,2801,かぶ,30200,徳　島,036,190,238,,
2021,10,23,土,神戸市,2801,かぶ,30200,青　森,002,75,252,,
2021,10,23,土,神戸市,2801,にんじん,30300,,,19340,87,112.8,101.2
2021,10,23,土,神戸市,2801,にんじん,30300,北海道,001,19060,87,,
2021,10,23,土,神戸市,2801,ごぼう,30400,,,1370,210,53.3,119.3
2021,10,23,土,神戸市,2801,ごぼう,30400,北海道,001,830,211,,
2021,10,23,土,神戸市,2801,ごぼう,30400,青　森,002,500,157,,
2021,10,23,土,神戸市,2801,たけのこ,30500,,,16,1350,100.0,100.0
2021,10,23,土,神戸市,2801,たけのこ,30500,高　知,039,16,1350,,
2021,10,23,土,神戸市,2801,れんこん,30600,,,1981,431,85.9,98.2
2021,10,23,土,神戸市,2801,れんこん,30600,徳　島,036,1810,430,,
2021,10,23,土,神戸市,2801,はくさい,31100,,,72765,33,139.4,110.0
2021,10,23,土,神戸市,2801,はくさい,31100,長　野,020,72765,33,,
2021,10,23,土,神戸市,2801,みずな,31300,,,1168,452,80.6,102.3
2021,10,23,土,神戸市,2801,みずな,31300,兵　庫,028,616,520,,
2021,10,23,土,神戸市,2801,みずな,31300,福　岡,040,550,374,,
2021,10,23,土,神戸市,2801,こまつな,31500,,,2994,210,90.3,102.4
2021,10,23,土,神戸市,2801,こまつな,31500,兵　庫,028,1444,205,,
2021,10,23,土,神戸市,2801,こまつな,31500,福　岡,040,1400,206,,
2021,10,23,土,神戸市,2801,その他の菜類,31550,,,70,342,218.8,106.5
2021,10,23,土,神戸市,2801,ちんげんさい,31560,,,2662,226,95.2,85.3
2021,10,23,土,神戸市,2801,ちんげんさい,31560,福　岡,040,1110,209,,
2021,10,23,土,神戸市,2801,ちんげんさい,31560,静　岡,022,869,264,,
2021,10,23,土,神戸市,2801,ちんげんさい,31560,長　野,020,350,159,,
2021,10,23,土,神戸市,2801,キャベツ,31700,,,34325,70,58.2,111.1
2021,10,23,土,神戸市,2801,キャベツ,31700,群　馬,010,15975,64,,
2021,10,23,土,神戸市,2801,キャベツ,31700,長　野,020,14700,78,,
2021,10,23,土,神戸市,2801,ほうれんそう,31800,,,1346,668,84.7,109.2
2021,10,23,土,神戸市,2801,ほうれんそう,31800,岐　阜,021,839,547,,
2021,10,23,土,神戸市,2801,ほうれんそう,31800,兵　庫,028,220,936,,
2021,10,23,土,神戸市,2801,ほうれんそう,31800,静　岡,022,180,808,,
2021,10,23,土,神戸市,2801,ねぎ,31900,,,11119,349,94.8,94.6
2021,10,23,土,神戸市,2801,ねぎ,31900,長　野,020,3395,301,,
2021,10,23,土,神戸市,2801,ねぎ,31900,香　川,037,1638,287,,
2021,10,23,土,神戸市,2801,ねぎ,31900,鳥　取,031,1440,331,,
2021,10,23,土,神戸市,2801,ねぎ,31900,愛　媛,038,1295,321,,
2021,10,23,土,神戸市,2801,ねぎ,31900,北海道,001,1000,275,,
2021,10,23,土,神戸市,2801,みつば,32500,,,228,610,97.4,98.7
2021,10,23,土,神戸市,2801,みつば,32500,大　分,044,150,540,,
2021,10,23,土,神戸市,2801,みつば,32500,高　知,039,40,851,,
2021,10,23,土,神戸市,2801,しゅんぎく,32600,,,760,737,159.3,118.9
2021,10,23,土,神戸市,2801,しゅんぎく,32600,兵　庫,028,317,989,,
2021,10,23,土,神戸市,2801,しゅんぎく,32600,福　岡,040,315,549,,
2021,10,23,土,神戸市,2801,にら,32800,,,361,720,74.3,103.0
2021,10,23,土,神戸市,2801,にら,32800,高　知,039,260,702,,
2021,10,23,土,神戸市,2801,にら,32800,福　岡,040,100,756,,
2021,10,23,土,神戸市,2801,セルリー,32900,,,786,227,109.2,96.2
2021,10,23,土,神戸市,2801,セルリー,32900,長　野,020,786,227,,
2021,10,23,土,神戸市,2801,アスパラガス,33100,,,133,979,130.4,85.6
2021,10,23,土,神戸市,2801,アスパラガス,33100,長　崎,042,77,889,,
2021,10,23,土,神戸市,2801,アスパラガス,33100,香　川,037,27,999,,
2021,10,23,土,神戸市,2801,アスパラガス,33100,熊　本,043,9,982,,
2021,10,23,土,神戸市,2801,　　うち輸入,33101,,,20,1299,74.1,93.3
2021,10,23,土,神戸市,2801,カリフラワー,33200,,,528,220,94.6,117.0
2021,10,23,土,神戸市,2801,カリフラワー,33200,徳　島,036,528,220,,
2021,10,23,土,神戸市,2801,ブロッコリー,33300,,,5087,447,158.7,99.8
2021,10,23,土,神戸市,2801,ブロッコリー,33300,長　野,020,2345,446,,
2021,10,23,土,神戸市,2801,ブロッコリー,33300,北海道,001,1704,457,,
2021,10,23,土,神戸市,2801,ブロッコリー,33300,鳥　取,031,600,396,,
2021,10,23,土,神戸市,2801,レタス,33400,,,33105,129,129.2,104.0
2021,10,23,土,神戸市,2801,レタス,33400,長　野,020,15804,141,,
2021,10,23,土,神戸市,2801,レタス,33400,茨　城,008,10590,91,,
2021,10,23,土,神戸市,2801,レタス,33400,兵　庫,028,6065,149,,
2021,10,23,土,神戸市,2801,パセリ,33600,,,95,1513,128.4,92.7
2021,10,23,土,神戸市,2801,パセリ,33600,長　野,020,85,1385,,
2021,10,23,土,神戸市,2801,きゅうり,34100,,,15766,499,145.3,136.0
2021,10,23,土,神戸市,2801,きゅうり,34100,宮　崎,045,7355,522,,
2021,10,23,土,神戸市,2801,きゅうり,34100,群　馬,010,1465,539,,
2021,10,23,土,神戸市,2801,きゅうり,34100,愛　媛,038,1365,368,,
2021,10,23,土,神戸市,2801,きゅうり,34100,熊　本,043,1075,495,,
2021,10,23,土,神戸市,2801,きゅうり,34100,山　形,006,1015,470,,
2021,10,23,土,神戸市,2801,かぼちゃ,34200,,,4252,119,78.3,101.7
2021,10,23,土,神戸市,2801,かぼちゃ,34200,北海道,001,3560,88,,
2021,10,23,土,神戸市,2801,なす,34300,,,3854,256,85.1,95.9
2021,10,23,土,神戸市,2801,なす,34300,高　知,039,1856,307,,
2021,10,23,土,神戸市,2801,なす,34300,徳　島,036,1176,195,,
2021,10,23,土,神戸市,2801,なす,34300,愛　媛,038,270,172,,
