年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,21,木,野菜総量,30000,,,17788213,174,121.1,99.4
2021,10,21,木,野菜総量,30000,北海道,001,5298722,139,,
2021,10,21,木,野菜総量,30000,長　野,020,4225150,79,,
2021,10,21,木,野菜総量,30000,茨　城,008,1456916,165,,
2021,10,21,木,野菜総量,30000,群　馬,010,1278367,121,,
2021,10,21,木,野菜総量,30000,青　森,002,755346,188,,
2021,10,21,木,野菜総量,30000,千　葉,012,660687,190,,
2021,10,21,木,野菜総量,30000,熊　本,043,495635,364,,
2021,10,21,木,だいこん,30100,,,1389168,77,100.6,100.0
2021,10,21,木,だいこん,30100,北海道,001,403638,71,,
2021,10,21,木,だいこん,30100,青　森,002,363350,79,,
2021,10,21,木,だいこん,30100,千　葉,012,234415,70,,
2021,10,21,木,だいこん,30100,石　川,017,115059,101,,
2021,10,21,木,かぶ,30200,,,118580,117,109.9,96.7
2021,10,21,木,かぶ,30200,千　葉,012,44428,126,,
2021,10,21,木,かぶ,30200,北海道,001,22007,102,,
2021,10,21,木,かぶ,30200,埼　玉,011,18244,88,,
2021,10,21,木,かぶ,30200,青　森,002,11398,139,,
2021,10,21,木,にんじん,30300,,,1277870,64,139.6,92.8
2021,10,21,木,にんじん,30300,北海道,001,1194846,64,,
2021,10,21,木,ごぼう,30400,,,125186,234,100.7,92.1
2021,10,21,木,ごぼう,30400,青　森,002,83237,219,,
2021,10,21,木,ごぼう,30400,北海道,001,18987,164,,
2021,10,21,木,たけのこ,30500,,,2077,1173,75.5,105.9
2021,10,21,木,たけのこ,30500,高　知,039,2076,1172,,
2021,10,21,木,れんこん,30600,,,95473,365,103.9,100.0
2021,10,21,木,れんこん,30600,茨　城,008,50148,341,,
2021,10,21,木,れんこん,30600,佐　賀,041,16258,317,,
2021,10,21,木,れんこん,30600,徳　島,036,11966,513,,
2021,10,21,木,はくさい,31100,,,3295680,45,148.7,88.2
2021,10,21,木,はくさい,31100,長　野,020,3066768,45,,
2021,10,21,木,みずな,31300,,,48536,366,125.0,108.6
2021,10,21,木,みずな,31300,茨　城,008,26128,364,,
2021,10,21,木,みずな,31300,福　岡,040,9026,316,,
2021,10,21,木,みずな,31300,埼　玉,011,2690,335,,
2021,10,21,木,みずな,31300,滋　賀,025,2534,403,,
2021,10,21,木,こまつな,31500,,,144637,188,119.7,95.9
2021,10,21,木,こまつな,31500,茨　城,008,51071,171,,
2021,10,21,木,こまつな,31500,福　岡,040,38381,154,,
2021,10,21,木,こまつな,31500,埼　玉,011,7841,252,,
2021,10,21,木,こまつな,31500,北海道,001,5802,254,,
2021,10,21,木,こまつな,31500,広　島,034,4527,180,,
2021,10,21,木,その他の菜類,31550,,,4006,374,139.4,96.9
2021,10,21,木,ちんげんさい,31560,,,45672,222,110.4,96.9
2021,10,21,木,ちんげんさい,31560,静　岡,022,11752,279,,
2021,10,21,木,ちんげんさい,31560,茨　城,008,9818,206,,
2021,10,21,木,ちんげんさい,31560,長　野,020,6087,129,,
2021,10,21,木,ちんげんさい,31560,愛　知,023,3284,210,,
2021,10,21,木,ちんげんさい,31560,福　岡,040,3007,193,,
2021,10,21,木,キャベツ,31700,,,2307893,70,117.3,95.9
2021,10,21,木,キャベツ,31700,群　馬,010,1001151,70,,
2021,10,21,木,キャベツ,31700,長　野,020,451865,71,,
2021,10,21,木,キャベツ,31700,岩　手,003,201460,69,,
2021,10,21,木,キャベツ,31700,茨　城,008,196286,54,,
2021,10,21,木,ほうれんそう,31800,,,191776,473,135.9,98.7
2021,10,21,木,ほうれんそう,31800,群　馬,010,72733,394,,
2021,10,21,木,ほうれんそう,31800,岐　阜,021,41463,560,,
2021,10,21,木,ほうれんそう,31800,茨　城,008,20133,488,,
2021,10,21,木,ほうれんそう,31800,北海道,001,11699,480,,
2021,10,21,木,ほうれんそう,31800,栃　木,009,7064,499,,
2021,10,21,木,ねぎ,31900,,,573528,323,134.2,100.0
2021,10,21,木,ねぎ,31900,北海道,001,218707,284,,
2021,10,21,木,ねぎ,31900,秋　田,005,54252,274,,
2021,10,21,木,ねぎ,31900,青　森,002,47807,239,,
2021,10,21,木,ねぎ,31900,長　野,020,46160,272,,
2021,10,21,木,ねぎ,31900,山　形,006,22216,267,,
2021,10,21,木,ふき,32300,,,5808,306,73.7,91.6
2021,10,21,木,ふき,32300,愛　知,023,5800,306,,
2021,10,21,木,うど,32400,,,12,1269,75.0,127.0
2021,10,21,木,うど,32400,茨　城,008,12,1269,,
2021,10,21,木,みつば,32500,,,13763,461,96.5,96.6
2021,10,21,木,みつば,32500,愛　知,023,3085,436,,
2021,10,21,木,みつば,32500,茨　城,008,2605,481,,
2021,10,21,木,みつば,32500,千　葉,012,1845,321,,
2021,10,21,木,みつば,32500,大　分,044,1661,430,,
2021,10,21,木,みつば,32500,静　岡,022,1308,483,,
2021,10,21,木,しゅんぎく,32600,,,20064,677,132.4,105.0
2021,10,21,木,しゅんぎく,32600,福　岡,040,3340,705,,
2021,10,21,木,しゅんぎく,32600,群　馬,010,3270,681,,
2021,10,21,木,しゅんぎく,32600,茨　城,008,2237,598,,
2021,10,21,木,しゅんぎく,32600,大　阪,027,1910,545,,
2021,10,21,木,しゅんぎく,32600,千　葉,012,1503,795,,
2021,10,21,木,にら,32800,,,71198,664,112.1,105.6
2021,10,21,木,にら,32800,高　知,039,29371,663,,
2021,10,21,木,にら,32800,栃　木,009,12685,713,,
2021,10,21,木,にら,32800,茨　城,008,5652,599,,
2021,10,21,木,にら,32800,大　分,044,5485,595,,
2021,10,21,木,にら,32800,宮　崎,045,4667,555,,
2021,10,21,木,セルリー,32900,,,62156,172,93.2,97.7
2021,10,21,木,セルリー,32900,長　野,020,54993,166,,
2021,10,21,木,アスパラガス,33100,,,19896,929,117.9,99.7
2021,10,21,木,アスパラガス,33100,佐　賀,041,2910,959,,
2021,10,21,木,アスパラガス,33100,長　崎,042,1852,941,,
2021,10,21,木,アスパラガス,33100,福　岡,040,1801,928,,
2021,10,21,木,アスパラガス,33100,熊　本,043,638,1011,,
2021,10,21,木,アスパラガス,33100,香　川,037,400,1080,,
2021,10,21,木,　　うち輸入,33101,,,11575,903,105.6,99.4
2021,10,21,木,カリフラワー,33200,,,37310,192,122.8,103.8
2021,10,21,木,カリフラワー,33200,新　潟,015,9002,211,,
2021,10,21,木,カリフラワー,33200,熊　本,043,7600,150,,
2021,10,21,木,カリフラワー,33200,徳　島,036,6270,213,,
2021,10,21,木,カリフラワー,33200,長　野,020,4886,174,,
2021,10,21,木,カリフラワー,33200,茨　城,008,2702,229,,
2021,10,21,木,ブロッコリー,33300,,,333579,365,161.4,97.6
