年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,16,火,果実総量,40000,,,3821774,373,81.1,103.9
2021,11,16,火,国産果実総量,40001,,,3167836,401,80.7,104.4
2021,11,16,火,国産果実総量,40001,和歌山,030,505848,294,,
2021,11,16,火,国産果実総量,40001,愛　媛,038,503563,316,,
2021,11,16,火,国産果実総量,40001,青　森,002,413780,433,,
2021,11,16,火,国産果実総量,40001,熊　本,043,207125,255,,
2021,11,16,火,国産果実総量,40001,長　野,020,204150,719,,
2021,11,16,火,国産果実総量,40001,福　岡,040,203572,372,,
2021,11,16,火,国産果実総量,40001,静　岡,022,177249,359,,
2021,11,16,火,みかん,40100,,,1593034,280,70.5,98.6
2021,11,16,火,みかん,40100,愛　媛,038,447102,313,,
2021,11,16,火,みかん,40100,和歌山,030,428206,268,,
2021,11,16,火,みかん,40100,熊　本,043,189476,236,,
2021,11,16,火,みかん,40100,静　岡,022,153635,279,,
2021,11,16,火,みかん,40100,福　岡,040,112534,271,,
2021,11,16,火,その他雑かん,41999,,,37466,683,81.3,103.5
2021,11,16,火,りんご計,42000,,,718484,418,95.8,103.7
2021,11,16,火,りんご計,42000,青　森,002,408833,430,,
2021,11,16,火,りんご計,42000,長　野,020,169021,442,,
2021,11,16,火,ジョナゴルド,42505,,,34195,394,72.1,104.5
2021,11,16,火,ジョナゴルド,42505,青　森,002,31873,396,,
2021,11,16,火,王林,42515,,,48464,355,73.7,110.2
2021,11,16,火,王林,42515,青　森,002,37145,368,,
2021,11,16,火,王林,42515,秋　田,005,3680,330,,
2021,11,16,火,ふじ,42804,,,500840,441,122.1,100.9
2021,11,16,火,ふじ,42804,青　森,002,256332,465,,
2021,11,16,火,ふじ,42804,長　野,020,142390,458,,
2021,11,16,火,ふじ,42804,山　形,006,64171,334,,
2021,11,16,火,その他りんご,42999,,,134986,361,60.8,97.3
2021,11,16,火,日本なし計,43000,,,20917,461,155.3,93.5
2021,11,16,火,日本なし計,43000,鳥　取,031,5450,445,,
2021,11,16,火,日本なし計,43000,長　野,020,5015,541,,
2021,11,16,火,日本なし計,43000,新　潟,015,4390,456,,
2021,11,16,火,日本なし計,43000,京　都,026,2590,344,,
2021,11,16,火,新高,43310,,,24,477,－,－
2021,11,16,火,新高,43310,高　知,039,24,477,,
2021,11,16,火,その他なし,43401,,,20893,461,155.1,93.5
2021,11,16,火,西洋なし,43499,,,57893,471,89.0,100.6
2021,11,16,火,西洋なし,43499,山　形,006,55079,474,,
2021,11,16,火,かき計,43500,,,558660,339,98.6,99.1
2021,11,16,火,かき計,43500,奈　良,029,84069,336,,
2021,11,16,火,かき計,43500,福　岡,040,79865,315,,
2021,11,16,火,かき計,43500,新　潟,015,79532,365,,
2021,11,16,火,かき計,43500,和歌山,030,73015,416,,
2021,11,16,火,かき計,43500,岐　阜,021,71971,367,,
2021,11,16,火,甘がき,43700,,,374667,344,99.3,98.9
2021,11,16,火,甘がき,43700,奈　良,029,82151,336,,
2021,11,16,火,甘がき,43700,福　岡,040,79865,315,,
2021,11,16,火,甘がき,43700,岐　阜,021,70427,367,,
2021,11,16,火,甘がき,43700,和歌山,030,63691,386,,
2021,11,16,火,甘がき,43700,愛　知,023,26958,328,,
2021,11,16,火,渋がき,43751,,,183993,330,97.3,99.4
2021,11,16,火,渋がき,43751,新　潟,015,78579,364,,
2021,11,16,火,渋がき,43751,愛　媛,038,37736,307,,
2021,11,16,火,渋がき,43751,徳　島,036,22855,194,,
2021,11,16,火,渋がき,43751,山　形,006,19752,300,,
2021,11,16,火,もも,44100,,,206,4087,－,－
2021,11,16,火,もも,44100,岡　山,033,206,4087,,
2021,11,16,火,ぶどう計,45000,,,45481,2140,92.1,104.7
2021,11,16,火,ぶどう計,45000,長　野,020,27732,2424,,
2021,11,16,火,ぶどう計,45000,岡　山,033,10318,2122,,
2021,11,16,火,巨峰,45206,,,3096,1722,78.3,104.9
2021,11,16,火,巨峰,45206,長　野,020,2435,1827,,
2021,11,16,火,巨峰,45206,福　島,007,334,1156,,
2021,11,16,火,その他ぶどう,45299,,,42385,2171,93.3,104.5
2021,11,16,火,くり,45700,,,497,748,24.7,57.8
2021,11,16,火,くり,45700,茨　城,008,467,719,,
2021,11,16,火,いちご,46100,,,54500,2172,88.8,104.8
2021,11,16,火,いちご,46100,栃　木,009,20321,1882,,
2021,11,16,火,いちご,46100,愛　知,023,7539,2057,,
2021,11,16,火,いちご,46100,長　崎,042,5466,2413,,
2021,11,16,火,いちご,46100,福　岡,040,5050,3284,,
2021,11,16,火,いちご,46100,茨　城,008,3873,1763,,
2021,11,16,火,メロン計,47000,,,39226,740,62.3,108.2
2021,11,16,火,メロン計,47000,静　岡,022,12266,1122,,
2021,11,16,火,メロン計,47000,長　崎,042,8250,494,,
2021,11,16,火,メロン計,47000,熊　本,043,8084,485,,
2021,11,16,火,メロン計,47000,高　知,039,5749,822,,
2021,11,16,火,温室メロン,47200,,,31528,788,87.5,99.2
2021,11,16,火,温室メロン,47200,静　岡,022,12266,1122,,
2021,11,16,火,温室メロン,47200,長　崎,042,7547,503,,
2021,11,16,火,温室メロン,47200,高　知,039,5185,816,,
2021,11,16,火,温室メロン,47200,熊　本,043,4146,461,,
2021,11,16,火,アンデス,47213,,,580,436,17.5,89.2
2021,11,16,火,アンデス,47213,熊　本,043,580,436,,
2021,11,16,火,その他メロン,47299,,,7118,550,30.2,101.1
2021,11,16,火,すいか,48100,,,9128,282,74.7,111.5
2021,11,16,火,すいか,48100,熊　本,043,6688,256,,
2021,11,16,火,すいか,48100,沖　縄,047,1582,275,,
2021,11,16,火,キウイフルツ,49300,,,20750,537,107.6,83.9
2021,11,16,火,キウイフルツ,49300,山　梨,019,6776,410,,
2021,11,16,火,キウイフルツ,49300,栃　木,009,4595,397,,
2021,11,16,火,キウイフルツ,49300,福　岡,040,4319,603,,
2021,11,16,火,キウイフルツ,49300,香　川,037,1375,1353,,
2021,11,16,火,他の国産果実,49500,,,11602,1050,72.2,135.0
2021,11,16,火,輸入果実計,50000,,,653932,241,83.2,103.4
2021,11,16,火,バナナ,50100,,,386324,150,74.9,94.3
2021,11,16,火,パイナップル,50300,,,49277,188,77.3,105.6
2021,11,16,火,レモン,50400,,,40611,241,74.5,105.2
2021,11,16,火,グレプフルツ,50500,,,32971,148,136.6,104.2
2021,11,16,火,オレンジ,50600,,,25603,247,95.6,100.8
2021,11,16,火,輸入キウイ,50800,,,56454,529,86.4,89.8
2021,11,16,火,輸入メロン,50850,,,4254,325,196.3,108.7
2021,11,16,火,他の輸入果実,50900,,,58444,644,171.6,77.6
