年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,5,金,横浜市,1401,野菜総量,30000,,,891749,220,64.2,99.5
2021,11,5,金,横浜市,1401,野菜総量,30000,茨　城,008,181569,156,,
2021,11,5,金,横浜市,1401,野菜総量,30000,北海道,001,154634,163,,
2021,11,5,金,横浜市,1401,野菜総量,30000,千　葉,012,100360,167,,
2021,11,5,金,横浜市,1401,野菜総量,30000,長　野,020,79876,166,,
2021,11,5,金,横浜市,1401,野菜総量,30000,神奈川,014,53279,107,,
2021,11,5,金,横浜市,1401,野菜総量,30000,群　馬,010,38466,255,,
2021,11,5,金,横浜市,1401,野菜総量,30000,青　森,002,37600,160,,
2021,11,5,金,横浜市,1401,だいこん,30100,,,100680,69,103.8,100.0
2021,11,5,金,横浜市,1401,だいこん,30100,千　葉,012,41975,65,,
2021,11,5,金,横浜市,1401,だいこん,30100,青　森,002,18510,66,,
2021,11,5,金,横浜市,1401,だいこん,30100,神奈川,014,14353,74,,
2021,11,5,金,横浜市,1401,だいこん,30100,茨　城,008,11510,61,,
2021,11,5,金,横浜市,1401,かぶ,30200,,,16456,111,97.7,94.9
2021,11,5,金,横浜市,1401,かぶ,30200,埼　玉,011,8099,87,,
2021,11,5,金,横浜市,1401,かぶ,30200,千　葉,012,5954,138,,
2021,11,5,金,横浜市,1401,にんじん,30300,,,35104,112,52.6,109.8
2021,11,5,金,横浜市,1401,にんじん,30300,北海道,001,20970,105,,
2021,11,5,金,横浜市,1401,にんじん,30300,千　葉,012,10560,131,,
2021,11,5,金,横浜市,1401,ごぼう,30400,,,11917,158,123.2,69.3
2021,11,5,金,横浜市,1401,ごぼう,30400,青　森,002,10757,128,,
2021,11,5,金,横浜市,1401,たけのこ,30500,,,280,1464,155.6,99.8
2021,11,5,金,横浜市,1401,たけのこ,30500,高　知,039,280,1464,,
2021,11,5,金,横浜市,1401,れんこん,30600,,,6152,400,99.2,105.3
2021,11,5,金,横浜市,1401,れんこん,30600,茨　城,008,5872,402,,
2021,11,5,金,横浜市,1401,はくさい,31100,,,120551,55,50.0,85.9
2021,11,5,金,横浜市,1401,はくさい,31100,茨　城,008,63602,47,,
2021,11,5,金,横浜市,1401,はくさい,31100,長　野,020,48720,63,,
2021,11,5,金,横浜市,1401,みずな,31300,,,6412,353,81.7,90.7
2021,11,5,金,横浜市,1401,みずな,31300,茨　城,008,4228,352,,
2021,11,5,金,横浜市,1401,みずな,31300,埼　玉,011,1795,341,,
2021,11,5,金,横浜市,1401,こまつな,31500,,,9872,216,66.8,98.2
2021,11,5,金,横浜市,1401,こまつな,31500,茨　城,008,6433,206,,
2021,11,5,金,横浜市,1401,こまつな,31500,埼　玉,011,1687,220,,
2021,11,5,金,横浜市,1401,その他の菜類,31550,,,419,271,106.3,91.6
2021,11,5,金,横浜市,1401,ちんげんさい,31560,,,4124,266,130.7,98.5
2021,11,5,金,横浜市,1401,ちんげんさい,31560,茨　城,008,3192,277,,
2021,11,5,金,横浜市,1401,ちんげんさい,31560,埼　玉,011,608,172,,
2021,11,5,金,横浜市,1401,キャベツ,31700,,,108790,88,71.0,104.8
2021,11,5,金,横浜市,1401,キャベツ,31700,神奈川,014,30451,85,,
2021,11,5,金,横浜市,1401,キャベツ,31700,茨　城,008,25534,91,,
2021,11,5,金,横浜市,1401,キャベツ,31700,千　葉,012,15100,85,,
2021,11,5,金,横浜市,1401,キャベツ,31700,熊　本,043,13412,88,,
