年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,5,火,京都市,2601,野菜総量,30000,,,842826,227,93.9,93.4
2021,10,5,火,京都市,2601,野菜総量,30000,北海道,001,318421,180,,
2021,10,5,火,京都市,2601,野菜総量,30000,長　野,020,208528,141,,
2021,10,5,火,京都市,2601,野菜総量,30000,茨　城,008,38636,376,,
2021,10,5,火,京都市,2601,野菜総量,30000,滋　賀,025,37831,206,,
2021,10,5,火,京都市,2601,野菜総量,30000,群　馬,010,34986,106,,
2021,10,5,火,京都市,2601,野菜総量,30000,京　都,026,25460,446,,
2021,10,5,火,京都市,2601,野菜総量,30000,兵　庫,028,17946,168,,
2021,10,5,火,京都市,2601,だいこん,30100,,,150537,91,135.6,100.0
2021,10,5,火,京都市,2601,だいこん,30100,北海道,001,80041,94,,
2021,10,5,火,京都市,2601,だいこん,30100,滋　賀,025,19260,65,,
2021,10,5,火,京都市,2601,だいこん,30100,石　川,017,16533,134,,
2021,10,5,火,京都市,2601,だいこん,30100,岩　手,003,15645,75,,
2021,10,5,火,京都市,2601,かぶ,30200,,,958,323,84.3,79.4
2021,10,5,火,京都市,2601,かぶ,30200,京　都,026,938,321,,
2021,10,5,火,京都市,2601,にんじん,30300,,,31017,84,60.6,118.3
2021,10,5,火,京都市,2601,にんじん,30300,北海道,001,30974,79,,
2021,10,5,火,京都市,2601,ごぼう,30400,,,3226,330,43.5,108.2
2021,10,5,火,京都市,2601,ごぼう,30400,青　森,002,2370,232,,
2021,10,5,火,京都市,2601,ごぼう,30400,鹿児島,046,432,703,,
2021,10,5,火,京都市,2601,れんこん,30600,,,2585,567,75.6,105.0
2021,10,5,火,京都市,2601,れんこん,30600,徳　島,036,1365,572,,
2021,10,5,火,京都市,2601,れんこん,30600,佐　賀,041,560,452,,
2021,10,5,火,京都市,2601,れんこん,30600,石　川,017,500,683,,
2021,10,5,火,京都市,2601,はくさい,31100,,,119700,95,85.4,92.2
2021,10,5,火,京都市,2601,はくさい,31100,長　野,020,113585,93,,
2021,10,5,火,京都市,2601,みずな,31300,,,4104,387,127.7,93.5
2021,10,5,火,京都市,2601,みずな,31300,滋　賀,025,2264,371,,
2021,10,5,火,京都市,2601,みずな,31300,茨　城,008,775,348,,
2021,10,5,火,京都市,2601,みずな,31300,京　都,026,725,612,,
2021,10,5,火,京都市,2601,こまつな,31500,,,7714,299,89.1,92.6
2021,10,5,火,京都市,2601,こまつな,31500,京　都,026,2557,251,,
2021,10,5,火,京都市,2601,こまつな,31500,茨　城,008,2140,291,,
2021,10,5,火,京都市,2601,こまつな,31500,滋　賀,025,1245,456,,
2021,10,5,火,京都市,2601,こまつな,31500,福　岡,040,684,275,,
2021,10,5,火,京都市,2601,その他の菜類,31550,,,185,472,101.1,99.0
2021,10,5,火,京都市,2601,ちんげんさい,31560,,,1752,318,64.9,103.6
2021,10,5,火,京都市,2601,ちんげんさい,31560,長　野,020,930,264,,
2021,10,5,火,京都市,2601,ちんげんさい,31560,静　岡,022,700,395,,
2021,10,5,火,京都市,2601,キャベツ,31700,,,70950,100,58.0,98.0
2021,10,5,火,京都市,2601,キャベツ,31700,群　馬,010,32700,98,,
2021,10,5,火,京都市,2601,キャベツ,31700,長　野,020,31650,104,,
2021,10,5,火,京都市,2601,ほうれんそう,31800,,,5020,619,92.8,94.5
2021,10,5,火,京都市,2601,ほうれんそう,31800,岐　阜,021,2176,668,,
2021,10,5,火,京都市,2601,ほうれんそう,31800,茨　城,008,1190,512,,
2021,10,5,火,京都市,2601,ほうれんそう,31800,京　都,026,510,655,,
2021,10,5,火,京都市,2601,ほうれんそう,31800,和歌山,030,460,526,,
2021,10,5,火,京都市,2601,ねぎ,31900,,,14304,446,84.1,106.2
2021,10,5,火,京都市,2601,ねぎ,31900,北海道,001,5265,297,,
2021,10,5,火,京都市,2601,ねぎ,31900,京　都,026,2497,785,,
2021,10,5,火,京都市,2601,ねぎ,31900,鳥　取,031,2247,376,,
2021,10,5,火,京都市,2601,ねぎ,31900,長　野,020,1618,305,,
2021,10,5,火,京都市,2601,みつば,32500,,,770,710,109.5,86.6
2021,10,5,火,京都市,2601,みつば,32500,三　重,024,450,576,,
2021,10,5,火,京都市,2601,みつば,32500,大　分,044,168,576,,
2021,10,5,火,京都市,2601,しゅんぎく,32600,,,321,972,107.4,99.6
2021,10,5,火,京都市,2601,しゅんぎく,32600,京　都,026,199,994,,
2021,10,5,火,京都市,2601,しゅんぎく,32600,滋　賀,025,110,963,,
2021,10,5,火,京都市,2601,にら,32800,,,3552,595,88.6,97.7
2021,10,5,火,京都市,2601,にら,32800,高　知,039,2000,544,,
2021,10,5,火,京都市,2601,にら,32800,大　分,044,1550,657,,
2021,10,5,火,京都市,2601,セルリー,32900,,,1530,232,181.5,79.2
2021,10,5,火,京都市,2601,セルリー,32900,長　野,020,1530,232,,
2021,10,5,火,京都市,2601,アスパラガス,33100,,,816,964,98.4,98.2
2021,10,5,火,京都市,2601,アスパラガス,33100,佐　賀,041,275,651,,
2021,10,5,火,京都市,2601,アスパラガス,33100,広　島,034,175,1043,,
