年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,23,土,果実総量,40000,,,3696631,364,99.7,107.7
2021,10,23,土,国産果実総量,40001,,,2851245,394,100.5,105.6
2021,10,23,土,国産果実総量,40001,和歌山,030,463537,285,,
2021,10,23,土,国産果実総量,40001,青　森,002,456401,351,,
2021,10,23,土,国産果実総量,40001,熊　本,043,285106,183,,
2021,10,23,土,国産果実総量,40001,長　野,020,236492,1008,,
2021,10,23,土,国産果実総量,40001,長　崎,042,139673,220,,
2021,10,23,土,国産果実総量,40001,佐　賀,041,126134,204,,
2021,10,23,土,国産果実総量,40001,愛　媛,038,125725,239,,
2021,10,23,土,みかん,40100,,,1083609,216,95.7,104.3
2021,10,23,土,みかん,40100,和歌山,030,271461,259,,
2021,10,23,土,みかん,40100,熊　本,043,264114,162,,
2021,10,23,土,みかん,40100,長　崎,042,136565,215,,
2021,10,23,土,みかん,40100,佐　賀,041,119689,191,,
2021,10,23,土,みかん,40100,愛　媛,038,99870,188,,
2021,10,23,土,その他雑かん,41999,,,27015,512,114.9,100.2
2021,10,23,土,りんご計,42000,,,712211,341,95.9,102.4
2021,10,23,土,りんご計,42000,青　森,002,440738,342,,
2021,10,23,土,りんご計,42000,長　野,020,125316,368,,
2021,10,23,土,りんご計,42000,岩　手,003,69265,339,,
2021,10,23,土,つがる,42204,,,250,205,12.1,75.6
2021,10,23,土,つがる,42204,青　森,002,250,205,,
2021,10,23,土,ジョナゴルド,42505,,,59720,347,121.2,99.4
2021,10,23,土,ジョナゴルド,42505,岩　手,003,56910,345,,
2021,10,23,土,王林,42515,,,3740,207,47.6,89.6
2021,10,23,土,王林,42515,山　形,006,3560,209,,
2021,10,23,土,ふじ,42804,,,290314,369,96.1,102.8
2021,10,23,土,ふじ,42804,青　森,002,280393,372,,
2021,10,23,土,その他りんご,42999,,,358187,319,93.9,102.2
2021,10,23,土,日本なし計,43000,,,155314,436,154.0,94.8
2021,10,23,土,日本なし計,43000,栃　木,009,63229,382,,
2021,10,23,土,日本なし計,43000,大　分,044,36617,471,,
2021,10,23,土,日本なし計,43000,新　潟,015,27610,488,,
2021,10,23,土,新高,43310,,,20689,371,79.6,87.1
2021,10,23,土,新高,43310,福　島,007,10130,375,,
2021,10,23,土,新高,43310,新　潟,015,4385,432,,
2021,10,23,土,新高,43310,大　分,044,3097,316,,
2021,10,23,土,その他なし,43401,,,134625,446,179.8,94.5
2021,10,23,土,西洋なし,43499,,,19487,428,105.5,105.4
2021,10,23,土,西洋なし,43499,山　形,006,9089,402,,
2021,10,23,土,西洋なし,43499,青　森,002,7259,450,,
2021,10,23,土,かき計,43500,,,557245,318,100.1,105.3
2021,10,23,土,かき計,43500,和歌山,030,188468,317,,
2021,10,23,土,かき計,43500,奈　良,029,100678,263,,
2021,10,23,土,かき計,43500,新　潟,015,72098,303,,
2021,10,23,土,かき計,43500,愛　知,023,39229,344,,
2021,10,23,土,かき計,43500,福　岡,040,35156,343,,
2021,10,23,土,甘がき,43700,,,153535,363,122.1,105.8
2021,10,23,土,甘がき,43700,愛　知,023,39134,344,,
2021,10,23,土,甘がき,43700,福　岡,040,34560,335,,
2021,10,23,土,甘がき,43700,岐　阜,021,27799,382,,
2021,10,23,土,甘がき,43700,和歌山,030,12614,410,,
2021,10,23,土,甘がき,43700,奈　良,029,8485,289,,
2021,10,23,土,渋がき,43751,,,403712,301,93.7,103.8
2021,10,23,土,渋がき,43751,和歌山,030,175855,310,,
2021,10,23,土,渋がき,43751,奈　良,029,92193,261,,
2021,10,23,土,渋がき,43751,新　潟,015,72098,303,,
2021,10,23,土,すもも,44700,,,632,598,48.2,81.7
2021,10,23,土,すもも,44700,北海道,001,632,598,,
2021,10,23,土,ぶどう計,45000,,,180275,1650,118.6,97.6
