年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,2,土,野菜総量,30000,,,12612944,242,90.4,108.5
2021,10,2,土,野菜総量,30000,北海道,001,4845323,169,,
2021,10,2,土,野菜総量,30000,長　野,020,2006043,190,,
2021,10,2,土,野菜総量,30000,群　馬,010,1266888,160,,
2021,10,2,土,野菜総量,30000,茨　城,008,683160,297,,
2021,10,2,土,野菜総量,30000,青　森,002,676142,223,,
2021,10,2,土,野菜総量,30000,岩　手,003,326276,207,,
2021,10,2,土,野菜総量,30000,千　葉,012,253233,366,,
2021,10,2,土,だいこん,30100,,,1135058,118,110.9,102.6
2021,10,2,土,だいこん,30100,北海道,001,584828,116,,
2021,10,2,土,だいこん,30100,青　森,002,357703,119,,
2021,10,2,土,かぶ,30200,,,47319,163,62.0,110.9
2021,10,2,土,かぶ,30200,青　森,002,23443,184,,
2021,10,2,土,かぶ,30200,千　葉,012,8520,161,,
2021,10,2,土,かぶ,30200,埼　玉,011,8172,113,,
2021,10,2,土,にんじん,30300,,,940742,88,95.2,95.7
2021,10,2,土,にんじん,30300,北海道,001,919343,88,,
2021,10,2,土,ごぼう,30400,,,109292,307,121.6,103.7
2021,10,2,土,ごぼう,30400,青　森,002,62759,276,,
2021,10,2,土,ごぼう,30400,北海道,001,13510,205,,
2021,10,2,土,ごぼう,30400,鹿児島,046,9435,720,,
2021,10,2,土,ごぼう,30400,茨　城,008,6897,255,,
2021,10,2,土,たけのこ,30500,,,18,480,－,－
2021,10,2,土,たけのこ,30500,鹿児島,046,18,480,,
2021,10,2,土,れんこん,30600,,,81288,424,90.5,101.0
2021,10,2,土,れんこん,30600,茨　城,008,33211,427,,
2021,10,2,土,れんこん,30600,佐　賀,041,17545,362,,
2021,10,2,土,れんこん,30600,愛　知,023,11475,366,,
2021,10,2,土,れんこん,30600,徳　島,036,10760,559,,
2021,10,2,土,はくさい,31100,,,1152798,106,97.3,99.1
2021,10,2,土,はくさい,31100,長　野,020,953918,108,,
2021,10,2,土,みずな,31300,,,47890,360,105.7,96.5
2021,10,2,土,みずな,31300,茨　城,008,24838,357,,
2021,10,2,土,みずな,31300,福　岡,040,10404,330,,
2021,10,2,土,みずな,31300,埼　玉,011,2230,337,,
2021,10,2,土,みずな,31300,北海道,001,2142,366,,
2021,10,2,土,こまつな,31500,,,146922,297,100.8,98.0
2021,10,2,土,こまつな,31500,茨　城,008,46308,275,,
2021,10,2,土,こまつな,31500,福　岡,040,30355,299,,
2021,10,2,土,こまつな,31500,群　馬,010,12644,224,,
2021,10,2,土,こまつな,31500,埼　玉,011,9841,272,,
2021,10,2,土,こまつな,31500,北海道,001,7720,384,,
2021,10,2,土,その他の菜類,31550,,,3539,337,114.5,85.1
2021,10,2,土,ちんげんさい,31560,,,38274,335,97.3,105.3
2021,10,2,土,ちんげんさい,31560,茨　城,008,12474,320,,
2021,10,2,土,ちんげんさい,31560,静　岡,022,7640,398,,
2021,10,2,土,ちんげんさい,31560,長　野,020,3881,214,,
2021,10,2,土,ちんげんさい,31560,愛　知,023,2941,325,,
2021,10,2,土,ちんげんさい,31560,福　岡,040,2798,368,,
2021,10,2,土,キャベツ,31700,,,1615847,112,88.7,101.8
2021,10,2,土,キャベツ,31700,群　馬,010,928191,115,,
2021,10,2,土,キャベツ,31700,長　野,020,231164,124,,
2021,10,2,土,キャベツ,31700,岩　手,003,152270,109,,
2021,10,2,土,ほうれんそう,31800,,,119821,622,105.5,95.5
2021,10,2,土,ほうれんそう,31800,岐　阜,021,30922,718,,
2021,10,2,土,ほうれんそう,31800,群　馬,010,29907,517,,
2021,10,2,土,ほうれんそう,31800,茨　城,008,17934,524,,
2021,10,2,土,ほうれんそう,31800,北海道,001,8780,630,,
2021,10,2,土,ほうれんそう,31800,栃　木,009,7248,659,,
2021,10,2,土,ねぎ,31900,,,413496,364,104.5,98.9
2021,10,2,土,ねぎ,31900,北海道,001,139874,338,,
2021,10,2,土,ねぎ,31900,秋　田,005,47313,285,,
2021,10,2,土,ねぎ,31900,青　森,002,40407,254,,
2021,10,2,土,ねぎ,31900,長　野,020,33251,328,,
2021,10,2,土,ねぎ,31900,山　形,006,19494,259,,
2021,10,2,土,みつば,32500,,,13615,509,107.8,102.0
2021,10,2,土,みつば,32500,愛　知,023,2777,517,,
2021,10,2,土,みつば,32500,茨　城,008,1817,489,,
2021,10,2,土,みつば,32500,千　葉,012,1810,371,,
2021,10,2,土,みつば,32500,大　分,044,1740,504,,
2021,10,2,土,みつば,32500,静　岡,022,1573,500,,
2021,10,2,土,しゅんぎく,32600,,,11014,719,114.9,101.7
2021,10,2,土,しゅんぎく,32600,福　岡,040,2061,839,,
