年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,22,金,高松市,3701,果実総量,40000,,,49746,372,69.6,134.8
2021,10,22,金,高松市,3701,国産果実総量,40001,,,39264,409,82.9,132.4
2021,10,22,金,高松市,3701,国産果実総量,40001,香　川,037,22263,344,,
2021,10,22,金,高松市,3701,国産果実総量,40001,青　森,002,3740,341,,
2021,10,22,金,高松市,3701,国産果実総量,40001,長　野,020,3595,841,,
2021,10,22,金,高松市,3701,国産果実総量,40001,鳥　取,031,3153,505,,
2021,10,22,金,高松市,3701,国産果実総量,40001,愛　媛,038,2597,214,,
2021,10,22,金,高松市,3701,国産果実総量,40001,徳　島,036,1270,285,,
2021,10,22,金,高松市,3701,国産果実総量,40001,高　知,039,1179,632,,
2021,10,22,金,高松市,3701,みかん,40100,,,19402,200,64.0,117.0
2021,10,22,金,高松市,3701,みかん,40100,香　川,037,16807,198,,
2021,10,22,金,高松市,3701,その他雑かん,41999,,,594,656,298.5,98.1
2021,10,22,金,高松市,3701,りんご計,42000,,,5564,332,107.9,100.6
2021,10,22,金,高松市,3701,りんご計,42000,青　森,002,3740,341,,
2021,10,22,金,高松市,3701,りんご計,42000,長　野,020,1824,314,,
2021,10,22,金,高松市,3701,ジョナゴルド,42505,,,200,238,－,－
2021,10,22,金,高松市,3701,ジョナゴルド,42505,青　森,002,200,238,,
2021,10,22,金,高松市,3701,ふじ,42804,,,3400,351,289.9,94.1
2021,10,22,金,高松市,3701,ふじ,42804,青　森,002,3400,351,,
2021,10,22,金,高松市,3701,その他りんご,42999,,,1964,308,52.6,95.7
2021,10,22,金,高松市,3701,日本なし計,43000,,,1936,530,86.8,121.0
2021,10,22,金,高松市,3701,日本なし計,43000,鳥　取,031,1731,524,,
2021,10,22,金,高松市,3701,その他なし,43401,,,1936,530,86.8,121.0
2021,10,22,金,高松市,3701,西洋なし,43499,,,240,540,133.3,90.6
2021,10,22,金,高松市,3701,西洋なし,43499,山　形,006,240,540,,
2021,10,22,金,高松市,3701,かき計,43500,,,4416,274,168.2,106.2
2021,10,22,金,高松市,3701,かき計,43500,香　川,037,2037,237,,
2021,10,22,金,高松市,3701,かき計,43500,徳　島,036,1168,223,,
2021,10,22,金,高松市,3701,かき計,43500,鳥　取,031,622,411,,
2021,10,22,金,高松市,3701,甘がき,43700,,,2375,269,126.3,117.0
2021,10,22,金,高松市,3701,甘がき,43700,香　川,037,2024,238,,
2021,10,22,金,高松市,3701,渋がき,43751,,,2042,280,274.1,85.1
2021,10,22,金,高松市,3701,渋がき,43751,徳　島,036,1133,226,,
2021,10,22,金,高松市,3701,渋がき,43751,和歌山,030,585,358,,
2021,10,22,金,高松市,3701,ぶどう計,45000,,,1806,1473,162.8,124.6
2021,10,22,金,高松市,3701,ぶどう計,45000,長　野,020,1566,1489,,
2021,10,22,金,高松市,3701,巨峰,45206,,,376,1157,97.7,110.7
2021,10,22,金,高松市,3701,巨峰,45206,長　野,020,376,1157,,
2021,10,22,金,高松市,3701,その他ぶどう,45299,,,1430,1556,197.0,124.4
2021,10,22,金,高松市,3701,いちご,46100,,,30,2387,85.7,101.7
2021,10,22,金,高松市,3701,いちご,46100,徳　島,036,18,2352,,
2021,10,22,金,高松市,3701,いちご,46100,香　川,037,12,2439,,
2021,10,22,金,高松市,3701,メロン計,47000,,,2035,569,219.8,97.9
2021,10,22,金,高松市,3701,メロン計,47000,鳥　取,031,800,538,,
2021,10,22,金,高松市,3701,メロン計,47000,高　知,039,797,620,,
2021,10,22,金,高松市,3701,メロン計,47000,静　岡,022,271,594,,
2021,10,22,金,高松市,3701,温室メロン,47200,,,1065,612,210.5,85.4
2021,10,22,金,高松市,3701,温室メロン,47200,高　知,039,777,621,,
2021,10,22,金,高松市,3701,温室メロン,47200,静　岡,022,271,594,,
2021,10,22,金,高松市,3701,アンデス,47213,,,150,422,50.0,108.5
2021,10,22,金,高松市,3701,アンデス,47213,熊　本,043,150,422,,
2021,10,22,金,高松市,3701,その他メロン,47299,,,820,539,683.3,110.2
2021,10,22,金,高松市,3701,すいか,48100,,,80,455,160.0,95.8
2021,10,22,金,高松市,3701,すいか,48100,高　知,039,80,455,,
2021,10,22,金,高松市,3701,キウイフルツ,49300,,,3049,1175,69.0,137.6
2021,10,22,金,高松市,3701,キウイフルツ,49300,香　川,037,3049,1175,,
2021,10,22,金,高松市,3701,他の国産果実,49500,,,112,527,136.6,51.2
2021,10,22,金,高松市,3701,輸入果実計,50000,,,10481,233,43.5,110.4
2021,10,22,金,高松市,3701,バナナ,50100,,,8162,178,39.8,95.2
2021,10,22,金,高松市,3701,パイナップル,50300,,,256,170,160.0,78.0
2021,10,22,金,高松市,3701,レモン,50400,,,384,427,97.7,131.4
2021,10,22,金,高松市,3701,グレプフルツ,50500,,,98,218,9.9,183.2
2021,10,22,金,高松市,3701,オレンジ,50600,,,725,331,80.6,113.0
2021,10,22,金,高松市,3701,輸入キウイ,50800,,,630,517,88.6,88.8
2021,10,22,金,高松市,3701,他の輸入果実,50900,,,227,858,58.7,121.2
