年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,7,木,果実総量,40000,,,5486560,388,149.4,89.8
2021,10,7,木,国産果実総量,40001,,,4699280,412,156.2,87.3
2021,10,7,木,国産果実総量,40001,和歌山,030,1118693,286,,
2021,10,7,木,国産果実総量,40001,長　野,020,597332,761,,
2021,10,7,木,国産果実総量,40001,青　森,002,526450,353,,
2021,10,7,木,国産果実総量,40001,熊　本,043,470001,186,,
2021,10,7,木,国産果実総量,40001,奈　良,029,291615,237,,
2021,10,7,木,国産果実総量,40001,長　崎,042,248514,209,,
2021,10,7,木,国産果実総量,40001,愛　媛,038,168195,245,,
2021,10,7,木,みかん,40100,,,1359999,217,181.1,104.8
2021,10,7,木,みかん,40100,熊　本,043,455569,179,,
2021,10,7,木,みかん,40100,長　崎,042,232000,204,,
2021,10,7,木,みかん,40100,愛　媛,038,153296,200,,
2021,10,7,木,みかん,40100,和歌山,030,148743,302,,
2021,10,7,木,みかん,40100,三　重,024,127199,267,,
2021,10,7,木,その他雑かん,41999,,,34202,471,194.8,81.9
2021,10,7,木,りんご計,42000,,,1032941,354,158.7,98.3
2021,10,7,木,りんご計,42000,青　森,002,517665,349,,
2021,10,7,木,りんご計,42000,長　野,020,355737,382,,
2021,10,7,木,つがる,42204,,,76715,254,169.4,95.1
2021,10,7,木,つがる,42204,青　森,002,59854,244,,
2021,10,7,木,つがる,42204,岩　手,003,11380,308,,
2021,10,7,木,ジョナゴルド,42505,,,452,139,129.9,86.3
2021,10,7,木,ジョナゴルド,42505,福　島,007,252,108,,
2021,10,7,木,ジョナゴルド,42505,青　森,002,190,173,,
2021,10,7,木,ふじ,42804,,,354897,385,161.5,98.7
2021,10,7,木,ふじ,42804,青　森,002,308216,397,,
2021,10,7,木,その他りんご,42999,,,600877,349,155.8,98.6
2021,10,7,木,日本なし計,43000,,,285781,455,99.5,101.3
2021,10,7,木,日本なし計,43000,栃　木,009,64440,435,,
2021,10,7,木,日本なし計,43000,長　野,020,63513,575,,
2021,10,7,木,日本なし計,43000,福　島,007,37295,409,,
2021,10,7,木,日本なし計,43000,新　潟,015,36945,451,,
2021,10,7,木,日本なし計,43000,茨　城,008,15985,399,,
2021,10,7,木,豊水,43205,,,18650,450,1510.1,104.4
2021,10,7,木,豊水,43205,秋　田,005,14040,443,,
2021,10,7,木,豊水,43205,大　分,044,4000,476,,
2021,10,7,木,二十世紀,43302,,,3009,385,49.8,112.2
2021,10,7,木,二十世紀,43302,長　野,020,1649,457,,
2021,10,7,木,二十世紀,43302,石　川,017,670,236,,
2021,10,7,木,二十世紀,43302,熊　本,043,370,438,,
2021,10,7,木,新高,43310,,,115879,399,94.2,99.5
2021,10,7,木,新高,43310,新　潟,015,35785,447,,
2021,10,7,木,新高,43310,福　島,007,22690,380,,
2021,10,7,木,新高,43310,長　野,020,14011,412,,
2021,10,7,木,新高,43310,大　分,044,11295,424,,
2021,10,7,木,新高,43310,栃　木,009,10055,319,,
2021,10,7,木,その他なし,43401,,,148243,500,94.5,101.8
2021,10,7,木,西洋なし,43499,,,38819,438,125.6,99.5
2021,10,7,木,西洋なし,43499,長　野,020,23341,471,,
2021,10,7,木,西洋なし,43499,山　形,006,11911,402,,
2021,10,7,木,かき計,43500,,,1368274,282,182.7,98.6
2021,10,7,木,かき計,43500,和歌山,030,966120,281,,
2021,10,7,木,かき計,43500,奈　良,029,291567,237,,
2021,10,7,木,甘がき,43700,,,91705,416,152.6,111.2
2021,10,7,木,甘がき,43700,福　岡,040,46611,339,,
2021,10,7,木,甘がき,43700,岐　阜,021,16397,473,,
2021,10,7,木,甘がき,43700,愛　知,023,11525,422,,
2021,10,7,木,渋がき,43751,,,1276571,273,185.3,98.2
2021,10,7,木,渋がき,43751,和歌山,030,966120,281,,
2021,10,7,木,渋がき,43751,奈　良,029,290644,237,,
2021,10,7,木,もも,44100,,,424,584,19.6,85.6
2021,10,7,木,もも,44100,山　形,006,269,467,,
2021,10,7,木,もも,44100,福　島,007,150,801,,
2021,10,7,木,すもも,44700,,,6654,717,74.0,102.3
2021,10,7,木,すもも,44700,北海道,001,6278,690,,
2021,10,7,木,ぶどう計,45000,,,357300,1594,111.3,97.8
2021,10,7,木,ぶどう計,45000,長　野,020,152662,1747,,
2021,10,7,木,ぶどう計,45000,山　梨,019,97455,1743,,
2021,10,7,木,ぶどう計,45000,岡　山,033,73084,1370,,
2021,10,7,木,デラウェア,45202,,,2233,813,199.7,99.3
2021,10,7,木,デラウェア,45202,山　形,006,1671,877,,
2021,10,7,木,デラウェア,45202,北海道,001,562,624,,
2021,10,7,木,巨峰,45206,,,61286,1319,112.5,99.7
2021,10,7,木,巨峰,45206,長　野,020,50196,1331,,
2021,10,7,木,その他ぶどう,45299,,,293783,1657,110.7,97.6
2021,10,7,木,くり,45700,,,48056,776,122.0,98.5
2021,10,7,木,くり,45700,茨　城,008,38683,675,,
2021,10,7,木,いちご,46100,,,5602,2491,148.0,98.8
2021,10,7,木,いちご,46100,北海道,001,2603,2517,,
2021,10,7,木,いちご,46100,長　野,020,1414,2361,,
2021,10,7,木,いちご,46100,青　森,002,573,2121,,
2021,10,7,木,メロン計,47000,,,90776,571,99.9,100.2
2021,10,7,木,メロン計,47000,北海道,001,53648,496,,
2021,10,7,木,メロン計,47000,静　岡,022,11404,1115,,
2021,10,7,木,メロン計,47000,茨　城,008,11187,480,,
2021,10,7,木,温室メロン,47200,,,29044,732,100.2,103.4
2021,10,7,木,温室メロン,47200,静　岡,022,11404,1115,,
2021,10,7,木,温室メロン,47200,茨　城,008,11187,480,,
2021,10,7,木,温室メロン,47200,長　崎,042,2223,473,,
2021,10,7,木,アンデス,47213,,,3065,440,98.7,99.5
2021,10,7,木,アンデス,47213,山　形,006,3065,440,,
2021,10,7,木,その他メロン,47299,,,58668,498,99.8,98.0
2021,10,7,木,すいか,48100,,,25277,256,121.4,102.0
2021,10,7,木,すいか,48100,長　崎,042,11941,216,,
2021,10,7,木,すいか,48100,熊　本,043,4515,236,,
2021,10,7,木,すいか,48100,鳥　取,031,4496,345,,
2021,10,7,木,キウイフルツ,49300,,,5290,981,173.8,102.2
2021,10,7,木,キウイフルツ,49300,福　岡,040,4459,1083,,
2021,10,7,木,他の国産果実,49500,,,39900,941,125.7,93.2
2021,10,7,木,輸入果実計,50000,,,787273,246,118.7,98.8
2021,10,7,木,バナナ,50100,,,485211,169,130.8,101.2
2021,10,7,木,パイナップル,50300,,,84622,198,140.3,106.5
2021,10,7,木,レモン,50400,,,34645,259,56.5,123.3
2021,10,7,木,グレプフルツ,50500,,,26432,157,92.5,96.3
2021,10,7,木,オレンジ,50600,,,40435,255,106.7,102.4
2021,10,7,木,輸入キウイ,50800,,,65276,571,111.4,98.1
2021,10,7,木,輸入メロン,50850,,,4436,299,331.3,97.7
2021,10,7,木,他の輸入果実,50900,,,46222,717,104.7,104.2
