年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,11,木,果実総量,40000,,,5054746,368,141.4,98.4
2021,11,11,木,国産果実総量,40001,,,4276274,389,146.0,97.0
2021,11,11,木,国産果実総量,40001,愛　媛,038,568129,321,,
2021,11,11,木,国産果実総量,40001,熊　本,043,497628,266,,
2021,11,11,木,国産果実総量,40001,和歌山,030,479762,308,,
2021,11,11,木,国産果実総量,40001,青　森,002,422177,404,,
2021,11,11,木,国産果実総量,40001,長　崎,042,372920,338,,
2021,11,11,木,国産果実総量,40001,福　岡,040,241833,358,,
2021,11,11,木,国産果実総量,40001,長　野,020,239076,764,,
2021,11,11,木,みかん,40100,,,2253302,282,167.3,98.3
2021,11,11,木,みかん,40100,愛　媛,038,516048,319,,
2021,11,11,木,みかん,40100,熊　本,043,450956,240,,
2021,11,11,木,みかん,40100,長　崎,042,361455,315,,
2021,11,11,木,みかん,40100,和歌山,030,358779,272,,
2021,11,11,木,みかん,40100,佐　賀,041,178576,224,,
2021,11,11,木,その他雑かん,41999,,,55213,600,158.0,90.0
2021,11,11,木,りんご計,42000,,,759315,403,134.4,105.5
2021,11,11,木,りんご計,42000,青　森,002,410465,399,,
2021,11,11,木,りんご計,42000,長　野,020,186442,439,,
2021,11,11,木,りんご計,42000,山　形,006,87884,373,,
2021,11,11,木,つがる,42204,,,790,394,263.3,243.2
2021,11,11,木,つがる,42204,青　森,002,790,394,,
2021,11,11,木,ジョナゴルド,42505,,,68807,381,110.6,102.4
2021,11,11,木,ジョナゴルド,42505,青　森,002,51920,386,,
2021,11,11,木,ジョナゴルド,42505,岩　手,003,16500,372,,
2021,11,11,木,王林,42515,,,34206,312,128.7,103.3
2021,11,11,木,王林,42515,青　森,002,12455,317,,
2021,11,11,木,王林,42515,長　野,020,9645,341,,
2021,11,11,木,王林,42515,岩　手,003,5610,307,,
2021,11,11,木,ふじ,42804,,,400571,437,182.0,103.8
2021,11,11,木,ふじ,42804,青　森,002,175246,435,,
2021,11,11,木,ふじ,42804,長　野,020,124275,473,,
2021,11,11,木,ふじ,42804,山　形,006,75580,377,,
2021,11,11,木,その他りんご,42999,,,254941,368,99.6,102.2
2021,11,11,木,日本なし計,43000,,,65125,458,195.2,100.7
2021,11,11,木,日本なし計,43000,栃　木,009,22830,444,,
2021,11,11,木,日本なし計,43000,鳥　取,031,18258,470,,
2021,11,11,木,日本なし計,43000,新　潟,015,13770,465,,
2021,11,11,木,その他なし,43401,,,65125,458,195.2,100.7
2021,11,11,木,西洋なし,43499,,,99380,468,125.9,102.2
2021,11,11,木,西洋なし,43499,山　形,006,87771,463,,
2021,11,11,木,かき計,43500,,,797920,340,115.2,98.3
2021,11,11,木,かき計,43500,奈　良,029,208522,316,,
2021,11,11,木,かき計,43500,和歌山,030,116211,408,,
2021,11,11,木,かき計,43500,福　岡,040,106735,351,,
2021,11,11,木,かき計,43500,新　潟,015,100006,331,,
2021,11,11,木,かき計,43500,岐　阜,021,69799,371,,
2021,11,11,木,甘がき,43700,,,406054,355,103.2,100.0
2021,11,11,木,甘がき,43700,奈　良,029,105770,353,,
2021,11,11,木,甘がき,43700,福　岡,040,104531,338,,
2021,11,11,木,甘がき,43700,岐　阜,021,67923,371,,
2021,11,11,木,甘がき,43700,和歌山,030,42581,384,,
2021,11,11,木,甘がき,43700,愛　知,023,36797,350,,
2021,11,11,木,渋がき,43751,,,391869,324,131.0,97.0
2021,11,11,木,渋がき,43751,奈　良,029,102752,277,,
2021,11,11,木,渋がき,43751,新　潟,015,100006,331,,
2021,11,11,木,渋がき,43751,和歌山,030,73630,422,,
2021,11,11,木,渋がき,43751,愛　媛,038,30165,303,,
2021,11,11,木,渋がき,43751,山　形,006,29901,315,,
2021,11,11,木,ぶどう計,45000,,,70197,1894,107.5,103.9
2021,11,11,木,ぶどう計,45000,長　野,020,45254,2109,,
2021,11,11,木,ぶどう計,45000,岡　山,033,10775,2132,,
2021,11,11,木,ぶどう計,45000,青　森,002,6185,620,,
2021,11,11,木,巨峰,45206,,,6565,1581,124.1,96.5
2021,11,11,木,巨峰,45206,長　野,020,5754,1638,,
2021,11,11,木,その他ぶどう,45299,,,63635,1927,106.0,104.8
2021,11,11,木,くり,45700,,,1159,870,49.1,61.0
2021,11,11,木,くり,45700,茨　城,008,1010,793,,
2021,11,11,木,いちご,46100,,,56738,2183,184.4,94.3
2021,11,11,木,いちご,46100,栃　木,009,24602,1972,,
2021,11,11,木,いちご,46100,愛　知,023,8549,2101,,
2021,11,11,木,いちご,46100,宮　城,004,5163,2061,,
2021,11,11,木,いちご,46100,長　崎,042,3233,2568,,
2021,11,11,木,いちご,46100,茨　城,008,2699,1885,,
2021,11,11,木,メロン計,47000,,,59286,814,187.9,81.2
2021,11,11,木,メロン計,47000,熊　本,043,23864,552,,
2021,11,11,木,メロン計,47000,静　岡,022,16187,1470,,
2021,11,11,木,メロン計,47000,長　崎,042,7732,492,,
2021,11,11,木,温室メロン,47200,,,43499,899,154.7,85.0
2021,11,11,木,温室メロン,47200,静　岡,022,16187,1470,,
2021,11,11,木,温室メロン,47200,熊　本,043,14958,531,,
2021,11,11,木,温室メロン,47200,長　崎,042,7382,500,,
2021,11,11,木,アンデス,47213,,,3465,517,1925.0,102.4
2021,11,11,木,アンデス,47213,熊　本,043,2565,537,,
2021,11,11,木,アンデス,47213,山　形,006,900,461,,
2021,11,11,木,その他メロン,47299,,,12322,594,378.0,107.2
2021,11,11,木,すいか,48100,,,14200,291,200.1,87.4
2021,11,11,木,すいか,48100,熊　本,043,11585,273,,
2021,11,11,木,キウイフルツ,49300,,,23792,645,154.9,102.5
2021,11,11,木,キウイフルツ,49300,香　川,037,7877,865,,
2021,11,11,木,キウイフルツ,49300,福　岡,040,7508,620,,
2021,11,11,木,キウイフルツ,49300,山　梨,019,3633,390,,
2021,11,11,木,キウイフルツ,49300,栃　木,009,1539,343,,
2021,11,11,木,他の国産果実,49500,,,20669,871,85.9,111.4
2021,11,11,木,輸入果実計,50000,,,778466,253,120.5,99.6
2021,11,11,木,バナナ,50100,,,452462,170,117.3,104.9
2021,11,11,木,パイナップル,50300,,,77597,191,125.0,105.5
2021,11,11,木,レモン,50400,,,32110,258,91.0,101.6
2021,11,11,木,グレプフルツ,50500,,,43567,151,166.5,110.2
2021,11,11,木,オレンジ,50600,,,33793,239,105.3,100.0
2021,11,11,木,輸入キウイ,50800,,,87608,531,150.0,93.5
2021,11,11,木,輸入メロン,50850,,,1820,307,51.2,93.9
2021,11,11,木,他の輸入果実,50900,,,49516,712,116.2,84.7
