年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,16,火,大阪市,2701,野菜総量,30000,,,1874590,187,92.5,91.7
2021,11,16,火,大阪市,2701,野菜総量,30000,北海道,001,492917,164,,
2021,11,16,火,大阪市,2701,野菜総量,30000,茨　城,008,302548,99,,
2021,11,16,火,大阪市,2701,野菜総量,30000,愛　知,023,234911,99,,
2021,11,16,火,大阪市,2701,野菜総量,30000,長　野,020,111465,148,,
2021,11,16,火,大阪市,2701,野菜総量,30000,徳　島,036,86562,307,,
2021,11,16,火,大阪市,2701,野菜総量,30000,兵　庫,028,82578,170,,
2021,11,16,火,大阪市,2701,野菜総量,30000,長　崎,042,59241,119,,
2021,11,16,火,大阪市,2701,だいこん,30100,,,157861,69,86.4,107.8
2021,11,16,火,大阪市,2701,だいこん,30100,和歌山,030,38654,89,,
2021,11,16,火,大阪市,2701,だいこん,30100,長　崎,042,35834,59,,
2021,11,16,火,大阪市,2701,だいこん,30100,徳　島,036,28810,65,,
2021,11,16,火,大阪市,2701,だいこん,30100,鹿児島,046,13215,59,,
2021,11,16,火,大阪市,2701,だいこん,30100,青　森,002,12380,45,,
2021,11,16,火,大阪市,2701,かぶ,30200,,,9128,143,94.2,102.9
2021,11,16,火,大阪市,2701,かぶ,30200,福　岡,040,4300,92,,
2021,11,16,火,大阪市,2701,かぶ,30200,徳　島,036,1730,205,,
2021,11,16,火,大阪市,2701,かぶ,30200,千　葉,012,1600,211,,
2021,11,16,火,大阪市,2701,にんじん,30300,,,159635,102,127.8,86.4
2021,11,16,火,大阪市,2701,にんじん,30300,北海道,001,127150,94,,
2021,11,16,火,大阪市,2701,にんじん,30300,長　崎,042,12000,123,,
2021,11,16,火,大阪市,2701,ごぼう,30400,,,34981,171,120.3,95.5
2021,11,16,火,大阪市,2701,ごぼう,30400,青　森,002,26335,147,,
2021,11,16,火,大阪市,2701,ごぼう,30400,茨　城,008,4680,126,,
2021,11,16,火,大阪市,2701,れんこん,30600,,,9098,498,79.7,105.5
2021,11,16,火,大阪市,2701,れんこん,30600,徳　島,036,5795,531,,
2021,11,16,火,大阪市,2701,れんこん,30600,茨　城,008,2900,426,,
2021,11,16,火,大阪市,2701,はくさい,31100,,,285661,56,108.9,100.0
2021,11,16,火,大阪市,2701,はくさい,31100,茨　城,008,189350,55,,
2021,11,16,火,大阪市,2701,はくさい,31100,長　野,020,55085,52,,
2021,11,16,火,大阪市,2701,みずな,31300,,,5759,353,93.2,100.3
2021,11,16,火,大阪市,2701,みずな,31300,茨　城,008,3400,345,,
2021,11,16,火,大阪市,2701,みずな,31300,福　岡,040,1583,363,,
2021,11,16,火,大阪市,2701,こまつな,31500,,,10831,217,62.2,108.0
2021,11,16,火,大阪市,2701,こまつな,31500,福　岡,040,5975,212,,
2021,11,16,火,大阪市,2701,こまつな,31500,茨　城,008,2530,228,,
2021,11,16,火,大阪市,2701,こまつな,31500,大　阪,027,834,79,,
2021,11,16,火,大阪市,2701,その他の菜類,31550,,,495,260,102.5,104.4
2021,11,16,火,大阪市,2701,ちんげんさい,31560,,,4743,291,85.4,104.3
2021,11,16,火,大阪市,2701,ちんげんさい,31560,静　岡,022,2839,319,,
2021,11,16,火,大阪市,2701,ちんげんさい,31560,徳　島,036,741,216,,
2021,11,16,火,大阪市,2701,ちんげんさい,31560,愛　知,023,524,245,,
2021,11,16,火,大阪市,2701,キャベツ,31700,,,293846,71,119.7,98.6
2021,11,16,火,大阪市,2701,キャベツ,31700,愛　知,023,226565,70,,
2021,11,16,火,大阪市,2701,キャベツ,31700,茨　城,008,29256,67,,
2021,11,16,火,大阪市,2701,ほうれんそう,31800,,,24439,479,73.7,96.2
2021,11,16,火,大阪市,2701,ほうれんそう,31800,岐　阜,021,8118,567,,
2021,11,16,火,大阪市,2701,ほうれんそう,31800,福　岡,040,5581,444,,
2021,11,16,火,大阪市,2701,ほうれんそう,31800,徳　島,036,4095,455,,
2021,11,16,火,大阪市,2701,ほうれんそう,31800,群　馬,010,2890,386,,
2021,11,16,火,大阪市,2701,ねぎ,31900,,,45860,360,66.2,103.2
2021,11,16,火,大阪市,2701,ねぎ,31900,長　野,020,10900,268,,
2021,11,16,火,大阪市,2701,ねぎ,31900,群　馬,010,9649,319,,
2021,11,16,火,大阪市,2701,ねぎ,31900,鳥　取,031,5732,404,,
2021,11,16,火,大阪市,2701,ねぎ,31900,北海道,001,5450,338,,
2021,11,16,火,大阪市,2701,ねぎ,31900,山　形,006,2296,267,,
2021,11,16,火,大阪市,2701,ふき,32300,,,1776,269,81.4,100.7
2021,11,16,火,大阪市,2701,ふき,32300,愛　知,023,1624,256,,
2021,11,16,火,大阪市,2701,みつば,32500,,,2118,466,118.4,96.7
2021,11,16,火,大阪市,2701,みつば,32500,大　分,044,670,450,,
2021,11,16,火,大阪市,2701,みつば,32500,三　重,024,550,507,,
2021,11,16,火,大阪市,2701,みつば,32500,大　阪,027,456,467,,
2021,11,16,火,大阪市,2701,みつば,32500,愛　知,023,324,346,,
2021,11,16,火,大阪市,2701,しゅんぎく,32600,,,3752,458,95.6,92.3
2021,11,16,火,大阪市,2701,しゅんぎく,32600,大　阪,027,2242,437,,
2021,11,16,火,大阪市,2701,しゅんぎく,32600,福　岡,040,693,430,,
2021,11,16,火,大阪市,2701,しゅんぎく,32600,岐　阜,021,495,504,,
2021,11,16,火,大阪市,2701,にら,32800,,,5983,733,71.5,97.5
2021,11,16,火,大阪市,2701,にら,32800,高　知,039,4715,746,,
2021,11,16,火,大阪市,2701,にら,32800,大　分,044,950,648,,
2021,11,16,火,大阪市,2701,セルリー,32900,,,6570,197,71.9,94.7
2021,11,16,火,大阪市,2701,セルリー,32900,静　岡,022,3500,212,,
2021,11,16,火,大阪市,2701,セルリー,32900,長　野,020,2240,154,,
2021,11,16,火,大阪市,2701,アスパラガス,33100,,,1445,789,56.1,94.8
2021,11,16,火,大阪市,2701,　　うち輸入,33101,,,1445,789,56.1,94.8
2021,11,16,火,大阪市,2701,カリフラワー,33200,,,1155,285,29.4,110.5
2021,11,16,火,大阪市,2701,カリフラワー,33200,徳　島,036,1155,285,,
2021,11,16,火,大阪市,2701,ブロッコリー,33300,,,35548,352,104.9,118.9
2021,11,16,火,大阪市,2701,ブロッコリー,33300,徳　島,036,9438,363,,
2021,11,16,火,大阪市,2701,ブロッコリー,33300,香　川,037,8280,401,,
2021,11,16,火,大阪市,2701,ブロッコリー,33300,鳥　取,031,7800,343,,
2021,11,16,火,大阪市,2701,ブロッコリー,33300,長　崎,042,6336,271,,
2021,11,16,火,大阪市,2701,レタス,33400,,,85301,121,105.2,92.4
2021,11,16,火,大阪市,2701,レタス,33400,茨　城,008,30740,102,,
2021,11,16,火,大阪市,2701,レタス,33400,兵　庫,028,28750,127,,
2021,11,16,火,大阪市,2701,レタス,33400,徳　島,036,11340,126,,
2021,11,16,火,大阪市,2701,パセリ,33600,,,410,2286,135.8,109.8
2021,11,16,火,大阪市,2701,パセリ,33600,静　岡,022,250,2253,,
2021,11,16,火,大阪市,2701,パセリ,33600,長　野,020,67,2116,,
2021,11,16,火,大阪市,2701,パセリ,33600,香　川,037,27,1860,,
2021,11,16,火,大阪市,2701,きゅうり,34100,,,37131,274,65.7,103.0
2021,11,16,火,大阪市,2701,きゅうり,34100,宮　崎,045,18125,287,,
2021,11,16,火,大阪市,2701,きゅうり,34100,高　知,039,6322,286,,
2021,11,16,火,大阪市,2701,きゅうり,34100,群　馬,010,3780,254,,
2021,11,16,火,大阪市,2701,きゅうり,34100,大　阪,027,2625,175,,
2021,11,16,火,大阪市,2701,かぼちゃ,34200,,,73876,111,100.9,80.4
2021,11,16,火,大阪市,2701,かぼちゃ,34200,北海道,001,72170,108,,
2021,11,16,火,大阪市,2701,　　うち輸入,34201,,,1060,133,29.5,79.6
2021,11,16,火,大阪市,2701,なす,34300,,,17587,353,75.3,105.4
2021,11,16,火,大阪市,2701,なす,34300,高　知,039,11350,298,,
2021,11,16,火,大阪市,2701,なす,34300,福　岡,040,4709,459,,
2021,11,16,火,大阪市,2701,トマト,34400,,,33665,461,48.3,101.1
2021,11,16,火,大阪市,2701,トマト,34400,熊　本,043,12092,480,,
2021,11,16,火,大阪市,2701,トマト,34400,岐　阜,021,6640,374,,
2021,11,16,火,大阪市,2701,トマト,34400,青　森,002,4144,295,,
2021,11,16,火,大阪市,2701,トマト,34400,愛　知,023,3188,474,,
2021,11,16,火,大阪市,2701,トマト,34400,福　岡,040,2277,427,,
2021,11,16,火,大阪市,2701,ミニトマト,34450,,,15415,843,56.8,110.1
2021,11,16,火,大阪市,2701,ミニトマト,34450,熊　本,043,5544,811,,
2021,11,16,火,大阪市,2701,ミニトマト,34450,和歌山,030,2959,1064,,
2021,11,16,火,大阪市,2701,ミニトマト,34450,宮　崎,045,2055,760,,
2021,11,16,火,大阪市,2701,ミニトマト,34450,愛　知,023,1095,889,,
2021,11,16,火,大阪市,2701,ミニトマト,34450,徳　島,036,814,664,,
2021,11,16,火,大阪市,2701,ピーマン,34500,,,18312,387,70.7,97.7
2021,11,16,火,大阪市,2701,ピーマン,34500,宮　崎,045,5591,412,,
2021,11,16,火,大阪市,2701,ピーマン,34500,高　知,039,5460,403,,
2021,11,16,火,大阪市,2701,ピーマン,34500,鹿児島,046,2274,309,,
2021,11,16,火,大阪市,2701,ピーマン,34500,長　野,020,887,450,,
2021,11,16,火,大阪市,2701,ピーマン,34500,茨　城,008,873,325,,
2021,11,16,火,大阪市,2701,ししとう,34600,,,1899,1086,77.6,102.4
2021,11,16,火,大阪市,2701,ししとう,34600,高　知,039,1378,1212,,
2021,11,16,火,大阪市,2701,ししとう,34600,愛　媛,038,210,479,,
2021,11,16,火,大阪市,2701,さやいんげん,35100,,,1957,867,66.8,94.4
2021,11,16,火,大阪市,2701,さやいんげん,35100,鹿児島,046,940,914,,
2021,11,16,火,大阪市,2701,さやいんげん,35100,熊　本,043,587,764,,
