年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,19,火,果実総量,40000,,,3699399,362,84.5,104.9
2021,10,19,火,国産果実総量,40001,,,2970617,386,84.2,103.8
2021,10,19,火,国産果実総量,40001,和歌山,030,509225,276,,
2021,10,19,火,国産果実総量,40001,青　森,002,400164,351,,
2021,10,19,火,国産果実総量,40001,熊　本,043,281107,173,,
2021,10,19,火,国産果実総量,40001,長　野,020,272981,902,,
2021,10,19,火,国産果実総量,40001,長　崎,042,239638,164,,
2021,10,19,火,国産果実総量,40001,奈　良,029,183090,255,,
2021,10,19,火,国産果実総量,40001,愛　媛,038,119654,235,,
2021,10,19,火,みかん,40100,,,1147674,202,85.7,96.2
2021,10,19,火,みかん,40100,熊　本,043,271465,164,,
2021,10,19,火,みかん,40100,長　崎,042,236240,161,,
2021,10,19,火,みかん,40100,和歌山,030,226726,233,,
2021,10,19,火,みかん,40100,愛　媛,038,114708,201,,
2021,10,19,火,みかん,40100,福　岡,040,56974,334,,
2021,10,19,火,その他雑かん,41999,,,19418,494,78.0,98.0
2021,10,19,火,りんご計,42000,,,686141,337,90.5,100.0
2021,10,19,火,りんご計,42000,青　森,002,395505,347,,
2021,10,19,火,りんご計,42000,長　野,020,149812,350,,
2021,10,19,火,りんご計,42000,岩　手,003,48300,337,,
2021,10,19,火,つがる,42204,,,430,156,138.7,65.0
2021,10,19,火,つがる,42204,青　森,002,430,156,,
2021,10,19,火,ジョナゴルド,42505,,,37040,350,109.1,97.8
2021,10,19,火,ジョナゴルド,42505,岩　手,003,34620,354,,
2021,10,19,火,王林,42515,,,4320,261,174.5,119.7
2021,10,19,火,王林,42515,山　形,006,2380,284,,
2021,10,19,火,王林,42515,福　島,007,1940,233,,
2021,10,19,火,ふじ,42804,,,258649,361,76.4,100.3
2021,10,19,火,ふじ,42804,青　森,002,243227,369,,
2021,10,19,火,その他りんご,42999,,,385701,321,100.8,101.6
2021,10,19,火,日本なし計,43000,,,134245,449,124.2,100.9
2021,10,19,火,日本なし計,43000,栃　木,009,39609,440,,
2021,10,19,火,日本なし計,43000,福　島,007,19190,385,,
2021,10,19,火,日本なし計,43000,大　分,044,16425,443,,
2021,10,19,火,日本なし計,43000,新　潟,015,13840,472,,
2021,10,19,火,日本なし計,43000,茨　城,008,12225,416,,
2021,10,19,火,新高,43310,,,49929,420,150.2,100.2
2021,10,19,火,新高,43310,大　分,044,16425,443,,
2021,10,19,火,新高,43310,福　島,007,15120,365,,
2021,10,19,火,新高,43310,新　潟,015,13840,472,,
2021,10,19,火,その他なし,43401,,,84316,466,112.6,102.2
2021,10,19,火,西洋なし,43499,,,20300,453,86.5,106.6
2021,10,19,火,西洋なし,43499,長　野,020,13616,470,,
2021,10,19,火,西洋なし,43499,山　形,006,3272,448,,
2021,10,19,火,かき計,43500,,,642556,298,69.1,104.6
2021,10,19,火,かき計,43500,和歌山,030,275536,305,,
2021,10,19,火,かき計,43500,奈　良,029,183080,255,,
2021,10,19,火,かき計,43500,新　潟,015,63336,300,,
2021,10,19,火,甘がき,43700,,,121369,353,81.4,100.0
2021,10,19,火,甘がき,43700,愛　知,023,33744,321,,
2021,10,19,火,甘がき,43700,福　岡,040,30416,338,,
2021,10,19,火,甘がき,43700,奈　良,029,13306,350,,
2021,10,19,火,甘がき,43700,和歌山,030,10654,393,,
2021,10,19,火,甘がき,43700,岐　阜,021,10470,359,,
2021,10,19,火,渋がき,43751,,,521188,285,66.7,104.8
2021,10,19,火,渋がき,43751,和歌山,030,264881,301,,
2021,10,19,火,渋がき,43751,奈　良,029,169776,247,,
2021,10,19,火,もも,44100,,,1950,578,393.9,80.3
2021,10,19,火,もも,44100,山　形,006,1950,578,,
2021,10,19,火,すもも,44700,,,1115,721,67.3,108.3
2021,10,19,火,すもも,44700,北海道,001,1115,721,,
2021,10,19,火,ぶどう計,45000,,,185148,1657,88.2,104.1
2021,10,19,火,ぶどう計,45000,長　野,020,99344,1801,,
2021,10,19,火,ぶどう計,45000,岡　山,033,41538,1407,,
2021,10,19,火,ぶどう計,45000,山　梨,019,29889,1824,,
2021,10,19,火,巨峰,45206,,,22131,1400,73.4,101.2
2021,10,19,火,巨峰,45206,長　野,020,19924,1417,,
2021,10,19,火,その他ぶどう,45299,,,163021,1692,91.0,103.9
2021,10,19,火,くり,45700,,,9925,1041,91.8,122.2
2021,10,19,火,くり,45700,茨　城,008,6133,855,,
2021,10,19,火,くり,45700,愛　媛,038,3060,1378,,
2021,10,19,火,いちご,46100,,,4145,2503,80.0,93.2
2021,10,19,火,いちご,46100,北海道,001,978,2287,,
2021,10,19,火,いちご,46100,長　野,020,964,2379,,
2021,10,19,火,いちご,46100,静　岡,022,426,3566,,
2021,10,19,火,いちご,46100,青　森,002,408,984,,
2021,10,19,火,いちご,46100,栃　木,009,385,3939,,
2021,10,19,火,メロン計,47000,,,80497,592,118.9,95.6
2021,10,19,火,メロン計,47000,北海道,001,41467,527,,
2021,10,19,火,メロン計,47000,静　岡,022,13869,1005,,
2021,10,19,火,メロン計,47000,茨　城,008,10704,461,,
2021,10,19,火,温室メロン,47200,,,32418,698,110.4,91.8
2021,10,19,火,温室メロン,47200,静　岡,022,13869,1005,,
2021,10,19,火,温室メロン,47200,茨　城,008,10704,461,,
2021,10,19,火,温室メロン,47200,島　根,032,1752,461,,
2021,10,19,火,アンデス,47213,,,1915,478,172.5,108.6
2021,10,19,火,アンデス,47213,山　形,006,1915,478,,
2021,10,19,火,その他メロン,47299,,,46164,522,124.1,101.8
2021,10,19,火,すいか,48100,,,7143,329,73.8,89.2
2021,10,19,火,すいか,48100,熊　本,043,3205,338,,
2021,10,19,火,すいか,48100,茨　城,008,1572,222,,
2021,10,19,火,すいか,48100,沖　縄,047,1346,242,,
2021,10,19,火,キウイフルツ,49300,,,4089,822,122.2,100.6
2021,10,19,火,キウイフルツ,49300,香　川,037,2345,1025,,
2021,10,19,火,キウイフルツ,49300,山　梨,019,1066,467,,
2021,10,19,火,他の国産果実,49500,,,26285,1135,73.7,127.0
2021,10,19,火,輸入果実計,50000,,,728777,262,85.6,112.0
2021,10,19,火,バナナ,50100,,,377169,169,65.2,105.0
2021,10,19,火,パイナップル,50300,,,67949,184,96.9,102.8
2021,10,19,火,レモン,50400,,,30700,267,115.5,108.1
2021,10,19,火,グレプフルツ,50500,,,67269,149,238.6,92.5
2021,10,19,火,オレンジ,50600,,,50450,248,168.6,95.8
2021,10,19,火,輸入キウイ,50800,,,80150,605,109.3,104.1
2021,10,19,火,輸入メロン,50850,,,3275,326,204.6,107.6
2021,10,19,火,他の輸入果実,50900,,,51823,663,121.5,91.3
