年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,24,水,果実総量,40000,,,4275884,396,75.6,107.0
2021,11,24,水,国産果実総量,40001,,,3537489,426,74.7,107.0
2021,11,24,水,国産果実総量,40001,和歌山,030,510182,276,,
2021,11,24,水,国産果実総量,40001,青　森,002,379508,443,,
2021,11,24,水,国産果実総量,40001,熊　本,043,368960,284,,
2021,11,24,水,国産果実総量,40001,長　崎,042,322414,381,,
2021,11,24,水,国産果実総量,40001,福　岡,040,264954,457,,
2021,11,24,水,国産果実総量,40001,長　野,020,243248,616,,
2021,11,24,水,国産果実総量,40001,愛　媛,038,232923,317,,
2021,11,24,水,みかん,40100,,,1646081,260,62.4,93.5
2021,11,24,水,みかん,40100,和歌山,030,443427,262,,
2021,11,24,水,みかん,40100,熊　本,043,324195,229,,
2021,11,24,水,みかん,40100,長　崎,042,299800,298,,
2021,11,24,水,みかん,40100,愛　媛,038,169938,255,,
2021,11,24,水,みかん,40100,福　岡,040,106785,261,,
2021,11,24,水,その他雑かん,41999,,,77139,626,80.6,86.2
2021,11,24,水,りんご計,42000,,,859589,401,88.8,100.3
2021,11,24,水,りんご計,42000,青　森,002,375248,440,,
2021,11,24,水,りんご計,42000,長　野,020,219447,408,,
2021,11,24,水,りんご計,42000,山　形,006,106148,291,,
2021,11,24,水,ジョナゴルド,42505,,,30734,431,51.1,104.4
2021,11,24,水,ジョナゴルド,42505,青　森,002,30527,432,,
2021,11,24,水,王林,42515,,,56675,346,88.2,98.9
2021,11,24,水,王林,42515,青　森,002,42060,356,,
2021,11,24,水,王林,42515,長　野,020,7195,340,,
2021,11,24,水,ふじ,42804,,,681758,406,96.3,99.8
2021,11,24,水,ふじ,42804,青　森,002,239397,464,,
2021,11,24,水,ふじ,42804,長　野,020,200084,415,,
2021,11,24,水,ふじ,42804,山　形,006,103817,292,,
2021,11,24,水,ふじ,42804,岩　手,003,65818,411,,
2021,11,24,水,その他りんご,42999,,,90421,390,66.6,103.7
2021,11,24,水,日本なし計,43000,,,14554,444,72.6,97.2
2021,11,24,水,日本なし計,43000,鳥　取,031,4430,373,,
2021,11,24,水,日本なし計,43000,福　島,007,3742,470,,
2021,11,24,水,日本なし計,43000,大　分,044,2810,452,,
2021,11,24,水,日本なし計,43000,愛　知,023,1677,484,,
2021,11,24,水,その他なし,43401,,,14554,444,72.6,97.2
2021,11,24,水,西洋なし,43499,,,68541,565,68.3,108.0
2021,11,24,水,西洋なし,43499,山　形,006,54007,501,,
2021,11,24,水,西洋なし,43499,新　潟,015,12104,876,,
2021,11,24,水,かき計,43500,,,592320,339,96.4,101.2
2021,11,24,水,かき計,43500,奈　良,029,156876,342,,
2021,11,24,水,かき計,43500,福　岡,040,131479,318,,
2021,11,24,水,かき計,43500,岐　阜,021,103287,370,,
2021,11,24,水,かき計,43500,和歌山,030,63204,375,,
2021,11,24,水,かき計,43500,愛　媛,038,38440,314,,
2021,11,24,水,甘がき,43700,,,507872,345,98.8,100.0
2021,11,24,水,甘がき,43700,奈　良,029,155941,342,,
2021,11,24,水,甘がき,43700,福　岡,040,131424,318,,
2021,11,24,水,甘がき,43700,岐　阜,021,100736,371,,
2021,11,24,水,甘がき,43700,和歌山,030,63164,375,,
2021,11,24,水,渋がき,43751,,,84449,304,83.9,106.7
2021,11,24,水,渋がき,43751,新　潟,015,34768,348,,
2021,11,24,水,渋がき,43751,山　形,006,17657,300,,
2021,11,24,水,渋がき,43751,愛　媛,038,14180,269,,
2021,11,24,水,渋がき,43751,石　川,017,4204,251,,
2021,11,24,水,もも,44100,,,299,3676,460.0,76.8
2021,11,24,水,もも,44100,岡　山,033,299,3676,,
2021,11,24,水,ぶどう計,45000,,,29156,2349,73.6,110.3
2021,11,24,水,ぶどう計,45000,長　野,020,22774,2635,,
2021,11,24,水,ぶどう計,45000,青　森,002,2872,605,,
2021,11,24,水,巨峰,45206,,,1678,1834,76.3,106.8
2021,11,24,水,巨峰,45206,長　野,020,1628,1848,,
2021,11,24,水,その他ぶどう,45299,,,27479,2380,73.5,110.5
2021,11,24,水,くり,45700,,,456,1030,－,－
2021,11,24,水,くり,45700,茨　城,008,395,822,,
2021,11,24,水,いちご,46100,,,149519,2027,120.4,96.6
2021,11,24,水,いちご,46100,栃　木,009,59481,1814,,
2021,11,24,水,いちご,46100,福　岡,040,17164,2733,,
2021,11,24,水,いちご,46100,長　崎,042,14006,2095,,
2021,11,24,水,いちご,46100,宮　城,004,12711,1760,,
2021,11,24,水,いちご,46100,愛　知,023,11610,2013,,
2021,11,24,水,メロン計,47000,,,60783,766,86.1,104.6
2021,11,24,水,メロン計,47000,熊　本,043,26875,594,,
2021,11,24,水,メロン計,47000,静　岡,022,15141,1266,,
2021,11,24,水,メロン計,47000,長　崎,042,8537,487,,
2021,11,24,水,温室メロン,47200,,,42405,837,97.2,100.8
2021,11,24,水,温室メロン,47200,静　岡,022,15141,1266,,
2021,11,24,水,温室メロン,47200,熊　本,043,11813,592,,
2021,11,24,水,温室メロン,47200,長　崎,042,7586,485,,
2021,11,24,水,アンデス,47213,,,2145,511,64.6,107.1
2021,11,24,水,アンデス,47213,熊　本,043,2145,511,,
2021,11,24,水,その他メロン,47299,,,16235,612,68.6,104.4
2021,11,24,水,すいか,48100,,,12049,278,71.2,108.6
2021,11,24,水,すいか,48100,熊　本,043,11373,261,,
2021,11,24,水,キウイフルツ,49300,,,18291,469,58.1,94.6
2021,11,24,水,キウイフルツ,49300,福　岡,040,7459,477,,
2021,11,24,水,キウイフルツ,49300,香　川,037,2473,793,,
2021,11,24,水,キウイフルツ,49300,愛　媛,038,2278,338,,
2021,11,24,水,キウイフルツ,49300,山　梨,019,2073,400,,
2021,11,24,水,キウイフルツ,49300,栃　木,009,1258,360,,
2021,11,24,水,他の国産果実,49500,,,8724,884,66.6,109.1
2021,11,24,水,輸入果実計,50000,,,738389,252,79.8,111.0
2021,11,24,水,バナナ,50100,,,396353,160,64.7,106.7
2021,11,24,水,パイナップル,50300,,,72011,172,80.7,102.4
2021,11,24,水,レモン,50400,,,39083,259,180.2,89.3
2021,11,24,水,グレプフルツ,50500,,,46020,136,149.3,87.2
2021,11,24,水,オレンジ,50600,,,33710,241,91.9,97.2
2021,11,24,水,輸入キウイ,50800,,,83167,554,101.8,95.2
2021,11,24,水,輸入メロン,50850,,,3676,322,89.2,100.3
2021,11,24,水,他の輸入果実,50900,,,64376,594,132.6,84.3
