年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,18,木,果実総量,40000,,,5414544,377,141.7,101.1
2021,11,18,木,国産果実総量,40001,,,4615214,398,145.7,99.3
2021,11,18,木,国産果実総量,40001,愛　媛,038,636818,351,,
2021,11,18,木,国産果実総量,40001,和歌山,030,610858,303,,
2021,11,18,木,国産果実総量,40001,熊　本,043,482340,254,,
2021,11,18,木,国産果実総量,40001,青　森,002,471962,428,,
2021,11,18,木,国産果実総量,40001,長　崎,042,421784,356,,
2021,11,18,木,国産果実総量,40001,福　岡,040,294674,401,,
2021,11,18,木,国産果実総量,40001,長　野,020,261538,683,,
2021,11,18,木,みかん,40100,,,2537019,283,159.3,101.1
2021,11,18,木,みかん,40100,愛　媛,038,556169,319,,
2021,11,18,木,みかん,40100,和歌山,030,531662,290,,
2021,11,18,木,みかん,40100,熊　本,043,428654,222,,
2021,11,18,木,みかん,40100,長　崎,042,401247,308,,
2021,11,18,木,みかん,40100,静　岡,022,171512,277,,
2021,11,18,木,その他雑かん,41999,,,72841,796,194.4,116.5
2021,11,18,木,りんご計,42000,,,920845,405,128.2,96.9
2021,11,18,木,りんご計,42000,青　森,002,459882,425,,
2021,11,18,木,りんご計,42000,長　野,020,225286,413,,
2021,11,18,木,りんご計,42000,山　形,006,95908,330,,
2021,11,18,木,ジョナゴルド,42505,,,34683,407,101.4,103.3
2021,11,18,木,ジョナゴルド,42505,青　森,002,33453,407,,
2021,11,18,木,王林,42515,,,62690,344,129.4,96.9
2021,11,18,木,王林,42515,青　森,002,37830,367,,
2021,11,18,木,王林,42515,秋　田,005,13780,325,,
2021,11,18,木,ふじ,42804,,,656075,422,131.0,95.7
2021,11,18,木,ふじ,42804,青　森,002,289336,450,,
2021,11,18,木,ふじ,42804,長　野,020,185530,430,,
2021,11,18,木,ふじ,42804,山　形,006,87270,328,,
2021,11,18,木,その他りんご,42999,,,167397,360,124.0,99.7
2021,11,18,木,日本なし計,43000,,,21285,476,101.8,103.3
2021,11,18,木,日本なし計,43000,鳥　取,031,11650,472,,
2021,11,18,木,日本なし計,43000,愛　知,023,3255,586,,
2021,11,18,木,日本なし計,43000,栃　木,009,2530,415,,
2021,11,18,木,その他なし,43401,,,21285,476,101.9,103.3
2021,11,18,木,西洋なし,43499,,,73734,470,127.4,99.8
2021,11,18,木,西洋なし,43499,山　形,006,67957,465,,
2021,11,18,木,かき計,43500,,,703786,350,126.0,103.2
2021,11,18,木,かき計,43500,福　岡,040,145379,336,,
2021,11,18,木,かき計,43500,奈　良,029,126781,335,,
2021,11,18,木,かき計,43500,岐　阜,021,95485,373,,
2021,11,18,木,かき計,43500,和歌山,030,76756,378,,
2021,11,18,木,かき計,43500,新　潟,015,75471,445,,
2021,11,18,木,甘がき,43700,,,522442,345,139.4,100.3
2021,11,18,木,甘がき,43700,福　岡,040,143584,330,,
2021,11,18,木,甘がき,43700,奈　良,029,124081,337,,
2021,11,18,木,甘がき,43700,岐　阜,021,94454,373,,
2021,11,18,木,甘がき,43700,和歌山,030,73820,370,,
2021,11,18,木,渋がき,43751,,,181345,365,98.6,110.6
2021,11,18,木,渋がき,43751,新　潟,015,75373,444,,
2021,11,18,木,渋がき,43751,山　形,006,39054,298,,
2021,11,18,木,渋がき,43751,愛　媛,038,32579,311,,
2021,11,18,木,もも,44100,,,268,4050,130.1,99.1
2021,11,18,木,もも,44100,岡　山,033,268,4050,,
2021,11,18,木,ぶどう計,45000,,,52742,2124,116.0,99.3
2021,11,18,木,ぶどう計,45000,長　野,020,33713,2472,,
2021,11,18,木,ぶどう計,45000,岡　山,033,8236,2202,,
2021,11,18,木,ぶどう計,45000,青　森,002,6756,596,,
2021,11,18,木,巨峰,45206,,,3277,1576,105.8,91.5
2021,11,18,木,巨峰,45206,長　野,020,2534,1683,,
2021,11,18,木,巨峰,45206,福　島,007,603,1153,,
2021,11,18,木,その他ぶどう,45299,,,49469,2161,116.7,99.5
2021,11,18,木,くり,45700,,,60,1926,12.1,257.5
2021,11,18,木,くり,45700,山　口,035,30,2232,,
2021,11,18,木,くり,45700,新　潟,015,30,1620,,
2021,11,18,木,いちご,46100,,,98295,2103,180.4,96.8
2021,11,18,木,いちご,46100,栃　木,009,37865,1886,,
2021,11,18,木,いちご,46100,宮　城,004,10180,1855,,
2021,11,18,木,いちご,46100,愛　知,023,9918,2014,,
2021,11,18,木,いちご,46100,福　岡,040,9313,2982,,
2021,11,18,木,いちご,46100,長　崎,042,9140,2292,,
2021,11,18,木,メロン計,47000,,,68552,674,174.8,91.1
2021,11,18,木,メロン計,47000,熊　本,043,27718,525,,
2021,11,18,木,メロン計,47000,静　岡,022,15152,1105,,
2021,11,18,木,メロン計,47000,長　崎,042,11397,472,,
2021,11,18,木,メロン計,47000,高　知,039,7116,792,,
2021,11,18,木,温室メロン,47200,,,43108,753,136.7,95.6
2021,11,18,木,温室メロン,47200,静　岡,022,15152,1105,,
2021,11,18,木,温室メロン,47200,長　崎,042,10672,470,,
2021,11,18,木,温室メロン,47200,熊　本,043,8298,525,,
2021,11,18,木,温室メロン,47200,高　知,039,6521,798,,
2021,11,18,木,アンデス,47213,,,5875,506,1012.9,116.1
2021,11,18,木,アンデス,47213,熊　本,043,5875,506,,
2021,11,18,木,その他メロン,47299,,,19569,549,274.9,99.8
2021,11,18,木,すいか,48100,,,34429,272,377.2,96.5
2021,11,18,木,すいか,48100,熊　本,043,17868,237,,
2021,11,18,木,すいか,48100,沖　縄,047,14511,281,,
2021,11,18,木,キウイフルツ,49300,,,15997,589,77.1,109.7
2021,11,18,木,キウイフルツ,49300,福　岡,040,4255,722,,
2021,11,18,木,キウイフルツ,49300,栃　木,009,3307,347,,
2021,11,18,木,キウイフルツ,49300,香　川,037,2880,946,,
2021,11,18,木,キウイフルツ,49300,山　梨,019,2007,408,,
2021,11,18,木,キウイフルツ,49300,佐　賀,041,1249,308,,
2021,11,18,木,他の国産果実,49500,,,15377,852,132.5,81.1
2021,11,18,木,輸入果実計,50000,,,799326,252,122.2,104.6
