年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,7,火,金沢市,1701,果実総量,40000,,,67838,341,32.7,159.3
2021,12,7,火,金沢市,1701,国産果実総量,40001,,,51950,349,56.8,106.1
2021,12,7,火,金沢市,1701,国産果実総量,40001,福　岡,040,36633,247,,
2021,12,7,火,金沢市,1701,国産果実総量,40001,青　森,002,4120,253,,
2021,12,7,火,金沢市,1701,国産果実総量,40001,鹿児島,046,1305,681,,
2021,12,7,火,金沢市,1701,国産果実総量,40001,和歌山,030,1280,328,,
2021,12,7,火,金沢市,1701,国産果実総量,40001,愛　媛,038,1251,603,,
2021,12,7,火,金沢市,1701,国産果実総量,40001,宮　崎,045,1190,402,,
2021,12,7,火,金沢市,1701,国産果実総量,40001,静　岡,022,919,1077,,
2021,12,7,火,金沢市,1701,みかん,40100,,,38905,251,51.5,111.6
2021,12,7,火,金沢市,1701,みかん,40100,福　岡,040,36300,237,,
2021,12,7,火,金沢市,1701,その他雑かん,41999,,,4402,671,65.5,92.8
2021,12,7,火,金沢市,1701,りんご計,42000,,,5175,260,179.1,75.1
2021,12,7,火,金沢市,1701,りんご計,42000,青　森,002,4120,253,,
2021,12,7,火,金沢市,1701,りんご計,42000,山　形,006,725,233,,
2021,12,7,火,金沢市,1701,王林,42515,,,120,432,19.4,124.1
2021,12,7,火,金沢市,1701,王林,42515,青　森,002,120,432,,
2021,12,7,火,金沢市,1701,ふじ,42804,,,5015,257,231.1,77.4
2021,12,7,火,金沢市,1701,ふじ,42804,青　森,002,4000,248,,
2021,12,7,火,金沢市,1701,ふじ,42804,山　形,006,685,240,,
2021,12,7,火,金沢市,1701,その他りんご,42999,,,40,108,40.0,17.3
2021,12,7,火,金沢市,1701,西洋なし,43499,,,56,1118,－,－
2021,12,7,火,金沢市,1701,西洋なし,43499,新　潟,015,56,1118,,
2021,12,7,火,金沢市,1701,かき計,43500,,,800,379,－,－
2021,12,7,火,金沢市,1701,かき計,43500,奈　良,029,800,379,,
2021,12,7,火,金沢市,1701,甘がき,43700,,,800,379,－,－
2021,12,7,火,金沢市,1701,甘がき,43700,奈　良,029,800,379,,
2021,12,7,火,金沢市,1701,ぶどう計,45000,,,145,2030,78.4,86.5
2021,12,7,火,金沢市,1701,ぶどう計,45000,岡　山,033,82,1308,,
2021,12,7,火,金沢市,1701,ぶどう計,45000,長　野,020,55,3004,,
2021,12,7,火,金沢市,1701,その他ぶどう,45299,,,145,2030,78.4,86.5
2021,12,7,火,金沢市,1701,いちご,46100,,,1001,1983,48.3,107.4
2021,12,7,火,金沢市,1701,いちご,46100,愛　知,023,805,1901,,
2021,12,7,火,金沢市,1701,メロン計,47000,,,948,1153,67.2,108.6
2021,12,7,火,金沢市,1701,メロン計,47000,静　岡,022,759,1213,,
2021,12,7,火,金沢市,1701,温室メロン,47200,,,948,1153,78.1,100.3
2021,12,7,火,金沢市,1701,温室メロン,47200,静　岡,022,759,1213,,
2021,12,7,火,金沢市,1701,すいか,48100,,,70,501,47.9,107.3
2021,12,7,火,金沢市,1701,すいか,48100,高　知,039,70,501,,
2021,12,7,火,金沢市,1701,キウイフルツ,49300,,,329,578,19.6,107.8
2021,12,7,火,金沢市,1701,キウイフルツ,49300,福　岡,040,216,715,,
2021,12,7,火,金沢市,1701,キウイフルツ,49300,石　川,017,113,315,,
2021,12,7,火,金沢市,1701,他の国産果実,49500,,,120,619,117.6,62.9
2021,12,7,火,金沢市,1701,輸入果実計,50000,,,15888,316,13.7,256.9
2021,12,7,火,金沢市,1701,バナナ,50100,,,9228,208,8.3,194.4
2021,12,7,火,金沢市,1701,パイナップル,50300,,,570,194,75.0,107.8
2021,12,7,火,金沢市,1701,レモン,50400,,,236,258,46.8,94.9
2021,12,7,火,金沢市,1701,グレプフルツ,50500,,,558,250,1033.3,183.8
2021,12,7,火,金沢市,1701,オレンジ,50600,,,594,278,126.9,98.6
2021,12,7,火,金沢市,1701,輸入キウイ,50800,,,2740,537,137.6,98.7
2021,12,7,火,金沢市,1701,輸入メロン,50850,,,210,320,37.5,90.1
2021,12,7,火,金沢市,1701,他の輸入果実,50900,,,1752,617,148.1,85.8
