年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,16,土,くり,45700,,,14411,869,84.3,91.2
2021,10,16,土,くり,45700,茨　城,008,12536,829,,
2021,10,16,土,いちご,46100,,,3822,2622,128.0,108.0
2021,10,16,土,いちご,46100,北海道,001,1415,2398,,
2021,10,16,土,いちご,46100,長　野,020,871,2310,,
2021,10,16,土,いちご,46100,青　森,002,402,1613,,
2021,10,16,土,いちご,46100,秋　田,005,256,2477,,
2021,10,16,土,いちご,46100,岐　阜,021,184,2556,,
2021,10,16,土,メロン計,47000,,,85220,564,130.4,95.4
2021,10,16,土,メロン計,47000,北海道,001,42688,490,,
2021,10,16,土,メロン計,47000,静　岡,022,12312,995,,
2021,10,16,土,メロン計,47000,茨　城,008,10448,473,,
2021,10,16,土,メロン計,47000,鳥　取,031,4544,519,,
2021,10,16,土,温室メロン,47200,,,31506,689,139.9,90.4
2021,10,16,土,温室メロン,47200,静　岡,022,12312,995,,
2021,10,16,土,温室メロン,47200,茨　城,008,10008,472,,
2021,10,16,土,温室メロン,47200,長　崎,042,2541,446,,
2021,10,16,土,温室メロン,47200,島　根,032,1988,539,,
2021,10,16,土,アンデス,47213,,,1225,445,111.9,90.8
2021,10,16,土,アンデス,47213,山　形,006,1225,445,,
2021,10,16,土,その他メロン,47299,,,52489,491,125.8,98.0
2021,10,16,土,すいか,48100,,,18880,320,111.1,112.3
2021,10,16,土,すいか,48100,熊　本,043,5717,331,,
2021,10,16,土,すいか,48100,長　崎,042,3600,198,,
2021,10,16,土,すいか,48100,茨　城,008,3482,329,,
2021,10,16,土,すいか,48100,沖　縄,047,3009,217,,
2021,10,16,土,キウイフルツ,49300,,,7219,829,149.2,117.8
2021,10,16,土,キウイフルツ,49300,福　岡,040,3940,995,,
2021,10,16,土,キウイフルツ,49300,山　梨,019,2125,533,,
2021,10,16,土,他の国産果実,49500,,,29178,835,99.8,88.1
2021,10,16,土,輸入果実計,50000,,,805467,239,100.6,98.8
2021,10,16,土,バナナ,50100,,,493872,160,102.3,100.6
2021,10,16,土,パイナップル,50300,,,71854,189,87.5,99.0
2021,10,16,土,レモン,50400,,,40498,224,115.0,87.8
2021,10,16,土,グレプフルツ,50500,,,40272,144,98.8,105.1
2021,10,16,土,オレンジ,50600,,,37464,255,104.1,100.8
2021,10,16,土,輸入キウイ,50800,,,71068,568,81.3,100.9
2021,10,16,土,輸入メロン,50850,,,1109,370,47.0,123.7
2021,10,16,土,他の輸入果実,50900,,,49338,697,143.6,86.9
