年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,7,木,福岡市,4002,野菜総量,30000,,,1077564,184,104.3,97.4
2021,10,7,木,福岡市,4002,野菜総量,30000,北海道,001,329444,138,,
2021,10,7,木,福岡市,4002,野菜総量,30000,長　野,020,308292,104,,
2021,10,7,木,福岡市,4002,野菜総量,30000,熊　本,043,110495,284,,
2021,10,7,木,福岡市,4002,野菜総量,30000,群　馬,010,93929,115,,
2021,10,7,木,福岡市,4002,野菜総量,30000,福　岡,040,67351,342,,
2021,10,7,木,福岡市,4002,野菜総量,30000,佐　賀,041,38783,247,,
2021,10,7,木,福岡市,4002,野菜総量,30000,大　分,044,35428,385,,
2021,10,7,木,福岡市,4002,だいこん,30100,,,78145,92,73.1,102.2
2021,10,7,木,福岡市,4002,だいこん,30100,北海道,001,53337,94,,
2021,10,7,木,福岡市,4002,だいこん,30100,熊　本,043,12402,79,,
2021,10,7,木,福岡市,4002,かぶ,30200,,,2643,108,302.4,78.3
2021,10,7,木,福岡市,4002,かぶ,30200,福　岡,040,2610,98,,
2021,10,7,木,福岡市,4002,にんじん,30300,,,44059,104,81.0,98.1
2021,10,7,木,福岡市,4002,にんじん,30300,北海道,001,42159,105,,
2021,10,7,木,福岡市,4002,ごぼう,30400,,,16444,240,93.1,148.1
2021,10,7,木,福岡市,4002,ごぼう,30400,青　森,002,9375,281,,
2021,10,7,木,福岡市,4002,ごぼう,30400,茨　城,008,4850,190,,
2021,10,7,木,福岡市,4002,れんこん,30600,,,9910,297,163.6,91.1
2021,10,7,木,福岡市,4002,れんこん,30600,佐　賀,041,9910,297,,
2021,10,7,木,福岡市,4002,はくさい,31100,,,249240,82,133.4,95.3
2021,10,7,木,福岡市,4002,はくさい,31100,長　野,020,238050,82,,
2021,10,7,木,福岡市,4002,みずな,31300,,,5125,242,109.2,84.3
2021,10,7,木,福岡市,4002,みずな,31300,福　岡,040,4633,244,,
2021,10,7,木,福岡市,4002,こまつな,31500,,,6678,248,107.6,80.8
2021,10,7,木,福岡市,4002,こまつな,31500,福　岡,040,5977,252,,
2021,10,7,木,福岡市,4002,その他の菜類,31550,,,36,181,－,－
2021,10,7,木,福岡市,4002,ちんげんさい,31560,,,2625,244,147.1,71.6
2021,10,7,木,福岡市,4002,ちんげんさい,31560,福　岡,040,1503,234,,
2021,10,7,木,福岡市,4002,ちんげんさい,31560,熊　本,043,708,268,,
2021,10,7,木,福岡市,4002,キャベツ,31700,,,167232,111,115.2,88.8
