年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,2,木,野菜総量,30000,,,15457949,210,116.6,111.1
2021,12,2,木,野菜総量,30000,北海道,001,2993754,195,,
2021,12,2,木,野菜総量,30000,茨　城,008,2189561,112,,
2021,12,2,木,野菜総量,30000,千　葉,012,1828134,114,,
2021,12,2,木,野菜総量,30000,愛　知,023,1221499,170,,
2021,12,2,木,野菜総量,30000,熊　本,043,824406,372,,
2021,12,2,木,野菜総量,30000,長　崎,042,676600,153,,
2021,12,2,木,野菜総量,30000,宮　崎,045,434883,302,,
2021,12,2,木,だいこん,30100,,,1452425,50,101.3,96.2
2021,12,2,木,だいこん,30100,千　葉,012,577900,45,,
2021,12,2,木,だいこん,30100,神奈川,014,245774,54,,
2021,12,2,木,だいこん,30100,長　崎,042,195604,48,,
2021,12,2,木,だいこん,30100,鹿児島,046,82007,42,,
2021,12,2,木,だいこん,30100,和歌山,030,75942,62,,
2021,12,2,木,かぶ,30200,,,150786,112,104.2,105.7
2021,12,2,木,かぶ,30200,千　葉,012,56234,118,,
2021,12,2,木,かぶ,30200,福　岡,040,21460,82,,
2021,12,2,木,かぶ,30200,京　都,026,20527,149,,
2021,12,2,木,かぶ,30200,埼　玉,011,16794,81,,
2021,12,2,木,かぶ,30200,三　重,024,6435,83,,
2021,12,2,木,にんじん,30300,,,1081606,91,124.9,102.2
2021,12,2,木,にんじん,30300,千　葉,012,581105,86,,
2021,12,2,木,にんじん,30300,長　崎,042,162078,94,,
2021,12,2,木,にんじん,30300,愛　知,023,107066,92,,
2021,12,2,木,にんじん,30300,埼　玉,011,45000,76,,
2021,12,2,木,ごぼう,30400,,,191052,199,170.5,96.1
2021,12,2,木,ごぼう,30400,青　森,002,133893,176,,
2021,12,2,木,ごぼう,30400,北海道,001,25705,116,,
2021,12,2,木,たけのこ,30500,,,419,1563,75.2,85.0
2021,12,2,木,たけのこ,30500,鹿児島,046,207,2004,,
2021,12,2,木,たけのこ,30500,高　知,039,88,719,,
2021,12,2,木,たけのこ,30500,三　重,024,4,3173,,
2021,12,2,木,れんこん,30600,,,77367,411,93.1,98.8
2021,12,2,木,れんこん,30600,茨　城,008,32348,401,,
2021,12,2,木,れんこん,30600,佐　賀,041,16606,342,,
2021,12,2,木,れんこん,30600,徳　島,036,10702,550,,
2021,12,2,木,れんこん,30600,愛　知,023,10380,365,,
2021,12,2,木,はくさい,31100,,,1852961,42,98.3,102.4
2021,12,2,木,はくさい,31100,茨　城,008,1238811,39,,
2021,12,2,木,はくさい,31100,大　分,044,124435,44,,
2021,12,2,木,はくさい,31100,鹿児島,046,102707,43,,
2021,12,2,木,はくさい,31100,熊　本,043,82667,47,,
2021,12,2,木,みずな,31300,,,47065,391,115.7,99.2
2021,12,2,木,みずな,31300,茨　城,008,28773,366,,
2021,12,2,木,みずな,31300,福　岡,040,5930,444,,
2021,12,2,木,みずな,31300,滋　賀,025,2588,411,,
2021,12,2,木,みずな,31300,京　都,026,1873,551,,
2021,12,2,木,こまつな,31500,,,107761,248,113.4,103.8
2021,12,2,木,こまつな,31500,茨　城,008,41900,226,,
2021,12,2,木,こまつな,31500,福　岡,040,22591,274,,
2021,12,2,木,こまつな,31500,埼　玉,011,10447,209,,
2021,12,2,木,こまつな,31500,広　島,034,2990,311,,
2021,12,2,木,こまつな,31500,岐　阜,021,2782,295,,
2021,12,2,木,その他の菜類,31550,,,6001,352,127.6,115.8
2021,12,2,木,ちんげんさい,31560,,,40915,250,111.2,94.0
2021,12,2,木,ちんげんさい,31560,静　岡,022,14559,263,,
2021,12,2,木,ちんげんさい,31560,茨　城,008,11643,245,,
2021,12,2,木,ちんげんさい,31560,愛　知,023,3315,209,,
