年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,13,月,野菜総量,30000,,,14691731,214,108.8,103.4
2021,12,13,月,野菜総量,30000,北海道,001,2911906,183,,
2021,12,13,月,野菜総量,30000,茨　城,008,1993681,118,,
2021,12,13,月,野菜総量,30000,千　葉,012,1386464,127,,
2021,12,13,月,野菜総量,30000,愛　知,023,1341082,153,,
2021,12,13,月,野菜総量,30000,熊　本,043,741506,366,,
2021,12,13,月,野菜総量,30000,長　崎,042,565435,177,,
2021,12,13,月,野菜総量,30000,宮　崎,045,542436,290,,
2021,12,13,月,だいこん,30100,,,1157903,54,106.5,100.0
2021,12,13,月,だいこん,30100,千　葉,012,377286,48,,
2021,12,13,月,だいこん,30100,神奈川,014,258362,54,,
2021,12,13,月,だいこん,30100,長　崎,042,102751,53,,
2021,12,13,月,だいこん,30100,鹿児島,046,94996,51,,
2021,12,13,月,だいこん,30100,和歌山,030,79838,60,,
2021,12,13,月,かぶ,30200,,,162845,108,99.2,100.9
2021,12,13,月,かぶ,30200,千　葉,012,65816,117,,
2021,12,13,月,かぶ,30200,京　都,026,22829,109,,
2021,12,13,月,かぶ,30200,福　岡,040,20722,84,,
2021,12,13,月,かぶ,30200,青　森,002,11780,80,,
2021,12,13,月,かぶ,30200,埼　玉,011,10603,93,,
2021,12,13,月,にんじん,30300,,,890661,95,104.7,106.7
2021,12,13,月,にんじん,30300,千　葉,012,409092,90,,
2021,12,13,月,にんじん,30300,長　崎,042,132094,77,,
2021,12,13,月,にんじん,30300,愛　知,023,125064,102,,
2021,12,13,月,にんじん,30300,香　川,037,51565,199,,
2021,12,13,月,ごぼう,30400,,,177550,253,117.3,102.0
2021,12,13,月,ごぼう,30400,青　森,002,100705,227,,
2021,12,13,月,ごぼう,30400,北海道,001,34216,130,,
2021,12,13,月,ごぼう,30400,茨　城,008,18549,190,,
2021,12,13,月,たけのこ,30500,,,1669,1854,462.3,78.8
2021,12,13,月,たけのこ,30500,鹿児島,046,376,3069,,
2021,12,13,月,たけのこ,30500,京　都,026,315,1298,,
2021,12,13,月,たけのこ,30500,福　岡,040,42,2904,,
2021,12,13,月,たけのこ,30500,高　知,039,14,2484,,
2021,12,13,月,たけのこ,30500,熊　本,043,6,2934,,
2021,12,13,月,れんこん,30600,,,92304,459,101.0,102.9
2021,12,13,月,れんこん,30600,茨　城,008,50521,463,,
2021,12,13,月,れんこん,30600,佐　賀,041,16066,366,,
2021,12,13,月,れんこん,30600,徳　島,036,10642,577,,
2021,12,13,月,はくさい,31100,,,1949422,39,103.0,97.5
2021,12,13,月,はくさい,31100,茨　城,008,1232339,36,,
2021,12,13,月,はくさい,31100,大　分,044,165548,42,,
2021,12,13,月,はくさい,31100,兵　庫,028,91952,57,,
2021,12,13,月,はくさい,31100,宮　崎,045,78180,41,,
2021,12,13,月,みずな,31300,,,49367,363,101.9,98.9
2021,12,13,月,みずな,31300,茨　城,008,31356,354,,
2021,12,13,月,みずな,31300,福　岡,040,5897,413,,
2021,12,13,月,みずな,31300,滋　賀,025,2177,405,,
2021,12,13,月,みずな,31300,兵　庫,028,1829,219,,
2021,12,13,月,こまつな,31500,,,107286,297,105.3,99.0
2021,12,13,月,こまつな,31500,茨　城,008,45534,306,,
2021,12,13,月,こまつな,31500,福　岡,040,20652,291,,
2021,12,13,月,こまつな,31500,埼　玉,011,11192,247,,
2021,12,13,月,こまつな,31500,広　島,034,2547,481,,
2021,12,13,月,こまつな,31500,東　京,013,2527,202,,
2021,12,13,月,その他の菜類,31550,,,7192,328,121.8,119.7
2021,12,13,月,ちんげんさい,31560,,,35340,277,104.0,106.5
2021,12,13,月,ちんげんさい,31560,茨　城,008,12972,272,,
2021,12,13,月,ちんげんさい,31560,静　岡,022,8457,318,,
2021,12,13,月,ちんげんさい,31560,愛　知,023,3642,231,,
2021,12,13,月,ちんげんさい,31560,福　岡,040,2704,312,,
2021,12,13,月,ちんげんさい,31560,宮　城,004,1256,189,,
2021,12,13,月,キャベツ,31700,,,1647357,54,88.6,103.8
2021,12,13,月,キャベツ,31700,愛　知,023,851233,48,,
2021,12,13,月,キャベツ,31700,千　葉,012,238340,53,,
2021,12,13,月,キャベツ,31700,茨　城,008,101342,57,,
2021,12,13,月,キャベツ,31700,神奈川,014,76372,52,,
2021,12,13,月,キャベツ,31700,北海道,001,71208,67,,
2021,12,13,月,ほうれんそう,31800,,,177561,458,110.5,96.0
2021,12,13,月,ほうれんそう,31800,群　馬,010,45807,439,,
2021,12,13,月,ほうれんそう,31800,茨　城,008,44202,465,,
2021,12,13,月,ほうれんそう,31800,福　岡,040,23464,471,,
2021,12,13,月,ほうれんそう,31800,徳　島,036,12503,450,,
2021,12,13,月,ほうれんそう,31800,埼　玉,011,8313,473,,
2021,12,13,月,ねぎ,31900,,,506845,304,109.1,95.6
2021,12,13,月,ねぎ,31900,茨　城,008,65468,210,,
2021,12,13,月,ねぎ,31900,群　馬,010,54436,274,,
2021,12,13,月,ねぎ,31900,千　葉,012,53068,261,,
2021,12,13,月,ねぎ,31900,埼　玉,011,44697,294,,
2021,12,13,月,ねぎ,31900,大　分,044,40188,402,,
2021,12,13,月,ふき,32300,,,5342,305,104.3,103.0
2021,12,13,月,ふき,32300,愛　知,023,4213,284,,
2021,12,13,月,ふき,32300,福　岡,040,573,348,,
2021,12,13,月,うど,32400,,,636,724,162.2,95.0
2021,12,13,月,うど,32400,栃　木,009,432,640,,
2021,12,13,月,うど,32400,東　京,013,188,891,,
2021,12,13,月,みつば,32500,,,11695,649,92.8,108.5
2021,12,13,月,みつば,32500,愛　知,023,2335,633,,
2021,12,13,月,みつば,32500,千　葉,012,2138,503,,
2021,12,13,月,みつば,32500,大　分,044,1477,530,,
2021,12,13,月,みつば,32500,茨　城,008,1256,839,,
2021,12,13,月,みつば,32500,三　重,024,1216,653,,
2021,12,13,月,しゅんぎく,32600,,,33129,527,96.4,99.1
2021,12,13,月,しゅんぎく,32600,福　岡,040,5733,524,,
2021,12,13,月,しゅんぎく,32600,千　葉,012,5111,568,,
2021,12,13,月,しゅんぎく,32600,茨　城,008,2862,466,,
2021,12,13,月,しゅんぎく,32600,群　馬,010,2789,530,,
2021,12,13,月,しゅんぎく,32600,大　阪,027,2574,426,,
2021,12,13,月,にら,32800,,,65283,884,107.4,103.6
2021,12,13,月,にら,32800,高　知,039,31606,941,,
2021,12,13,月,にら,32800,栃　木,009,8385,924,,
