年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,1,月,沖縄県,4701,果実総量,40000,,,47348,263,144.6,76.0
2021,11,1,月,沖縄県,4701,国産果実総量,40001,,,33442,264,151.7,68.8
2021,11,1,月,沖縄県,4701,国産果実総量,40001,熊　本,043,21450,196,,
2021,11,1,月,沖縄県,4701,国産果実総量,40001,青　森,002,5020,399,,
2021,11,1,月,沖縄県,4701,国産果実総量,40001,和歌山,030,3505,335,,
2021,11,1,月,沖縄県,4701,国産果実総量,40001,沖　縄,047,1676,406,,
2021,11,1,月,沖縄県,4701,国産果実総量,40001,大　分,044,1020,611,,
2021,11,1,月,沖縄県,4701,国産果実総量,40001,佐　賀,041,700,173,,
2021,11,1,月,沖縄県,4701,国産果実総量,40001,長　崎,042,51,404,,
2021,11,1,月,沖縄県,4701,みかん,40100,,,24590,206,1381.5,109.6
2021,11,1,月,沖縄県,4701,みかん,40100,熊　本,043,21270,194,,
2021,11,1,月,沖縄県,4701,その他雑かん,41999,,,759,305,133.6,108.2
2021,11,1,月,沖縄県,4701,りんご計,42000,,,5020,399,291.9,98.0
2021,11,1,月,沖縄県,4701,りんご計,42000,青　森,002,5020,399,,
2021,11,1,月,沖縄県,4701,ふじ,42804,,,4410,398,268.9,98.8
2021,11,1,月,沖縄県,4701,ふじ,42804,青　森,002,4410,398,,
2021,11,1,月,沖縄県,4701,その他りんご,42999,,,610,408,762.5,85.9
2021,11,1,月,沖縄県,4701,日本なし計,43000,,,1100,609,164.2,98.7
2021,11,1,月,沖縄県,4701,日本なし計,43000,大　分,044,1020,611,,
2021,11,1,月,沖縄県,4701,その他なし,43401,,,1100,609,164.2,98.7
2021,11,1,月,沖縄県,4701,かき計,43500,,,905,406,5.6,105.2
2021,11,1,月,沖縄県,4701,かき計,43500,和歌山,030,885,405,,
2021,11,1,月,沖縄県,4701,甘がき,43700,,,20,432,－,－
2021,11,1,月,沖縄県,4701,甘がき,43700,福　岡,040,20,432,,
2021,11,1,月,沖縄県,4701,渋がき,43751,,,885,405,5.4,104.9
2021,11,1,月,沖縄県,4701,渋がき,43751,和歌山,030,885,405,,
2021,11,1,月,沖縄県,4701,メロン計,47000,,,151,380,－,－
2021,11,1,月,沖縄県,4701,メロン計,47000,熊　本,043,100,367,,
2021,11,1,月,沖縄県,4701,メロン計,47000,長　崎,042,51,404,,
2021,11,1,月,沖縄県,4701,温室メロン,47200,,,151,380,－,－
2021,11,1,月,沖縄県,4701,温室メロン,47200,熊　本,043,100,367,,
2021,11,1,月,沖縄県,4701,温室メロン,47200,長　崎,042,51,404,,
2021,11,1,月,沖縄県,4701,他の国産果実,49500,,,916,490,91.1,86.3
2021,11,1,月,沖縄県,4701,輸入果実計,50000,,,13906,261,129.9,97.8
2021,11,1,月,沖縄県,4701,バナナ,50100,,,7893,214,110.5,97.3
2021,11,1,月,沖縄県,4701,パイナップル,50300,,,1870,217,89.9,85.1
2021,11,1,月,沖縄県,4701,レモン,50400,,,501,310,164.3,59.8
2021,11,1,月,沖縄県,4701,グレプフルツ,50500,,,544,164,290.9,66.4
2021,11,1,月,沖縄県,4701,オレンジ,50600,,,1224,315,327.3,95.5
2021,11,1,月,沖縄県,4701,輸入キウイ,50800,,,641,616,273.9,95.7
2021,11,1,月,沖縄県,4701,輸入メロン,50850,,,100,502,－,－
2021,11,1,月,沖縄県,4701,他の輸入果実,50900,,,1133,402,295.1,55.6
