年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,8,金,果実総量,40000,,,4009259,384,73.1,99.0
2021,10,8,金,国産果実総量,40001,,,3294691,418,70.1,101.5
2021,10,8,金,国産果実総量,40001,和歌山,030,649249,285,,
2021,10,8,金,国産果実総量,40001,長　野,020,398462,846,,
2021,10,8,金,国産果実総量,40001,青　森,002,391270,353,,
2021,10,8,金,国産果実総量,40001,熊　本,043,331718,182,,
2021,10,8,金,国産果実総量,40001,奈　良,029,234726,242,,
2021,10,8,金,国産果実総量,40001,長　崎,042,226490,210,,
2021,10,8,金,国産果実総量,40001,愛　媛,038,149057,210,,
2021,10,8,金,みかん,40100,,,1079633,212,79.4,97.7
2021,10,8,金,みかん,40100,熊　本,043,319068,173,,
2021,10,8,金,みかん,40100,長　崎,042,205095,206,,
2021,10,8,金,みかん,40100,愛　媛,038,145484,200,,
2021,10,8,金,みかん,40100,和歌山,030,121344,280,,
2021,10,8,金,みかん,40100,三　重,024,96144,282,,
2021,10,8,金,その他雑かん,41999,,,20450,554,59.8,117.6
2021,10,8,金,りんご計,42000,,,723792,350,70.1,98.9
2021,10,8,金,りんご計,42000,青　森,002,387277,350,,
2021,10,8,金,りんご計,42000,長　野,020,224579,383,,
2021,10,8,金,つがる,42204,,,28952,257,37.7,101.2
2021,10,8,金,つがる,42204,青　森,002,23933,265,,
2021,10,8,金,ジョナゴルド,42505,,,1180,332,261.1,238.8
2021,10,8,金,ジョナゴルド,42505,岩　手,003,1040,347,,
2021,10,8,金,王林,42515,,,190,99,－,－
2021,10,8,金,王林,42515,長　野,020,190,99,,
2021,10,8,金,ふじ,42804,,,279060,373,78.6,96.9
2021,10,8,金,ふじ,42804,青　森,002,237922,389,,
2021,10,8,金,その他りんご,42999,,,414410,342,69.0,98.0
2021,10,8,金,日本なし計,43000,,,150180,429,52.6,94.3
2021,10,8,金,日本なし計,43000,福　島,007,36143,377,,
2021,10,8,金,日本なし計,43000,長　野,020,28735,544,,
2021,10,8,金,日本なし計,43000,茨　城,008,22505,429,,
2021,10,8,金,日本なし計,43000,栃　木,009,19555,442,,
2021,10,8,金,日本なし計,43000,大　分,044,11395,446,,
2021,10,8,金,豊水,43205,,,7250,384,38.9,85.3
2021,10,8,金,豊水,43205,秋　田,005,3210,465,,
2021,10,8,金,豊水,43205,石　川,017,2260,187,,
2021,10,8,金,豊水,43205,長　野,020,1780,487,,
2021,10,8,金,二十世紀,43302,,,2378,217,79.0,56.4
2021,10,8,金,二十世紀,43302,鳥　取,031,1300,162,,
2021,10,8,金,二十世紀,43302,石　川,017,680,253,,
2021,10,8,金,新高,43310,,,69174,392,59.7,98.2
2021,10,8,金,新高,43310,福　島,007,29440,363,,
2021,10,8,金,新高,43310,大　分,044,11395,446,,
2021,10,8,金,新高,43310,新　潟,015,10270,442,,
2021,10,8,金,新高,43310,長　野,020,9790,422,,
2021,10,8,金,その他なし,43401,,,71378,476,48.1,95.2
2021,10,8,金,西洋なし,43499,,,27892,427,71.9,97.5
2021,10,8,金,西洋なし,43499,長　野,020,15832,455,,
2021,10,8,金,西洋なし,43499,山　形,006,6357,424,,
2021,10,8,金,西洋なし,43499,福　島,007,3764,368,,
2021,10,8,金,かき計,43500,,,823768,279,60.2,98.9
2021,10,8,金,かき計,43500,和歌山,030,525103,282,,
2021,10,8,金,かき計,43500,奈　良,029,234705,241,,
2021,10,8,金,甘がき,43700,,,47062,409,51.3,98.3
2021,10,8,金,甘がき,43700,福　岡,040,21332,356,,
2021,10,8,金,甘がき,43700,愛　知,023,8814,407,,
2021,10,8,金,甘がき,43700,鳥　取,031,4802,833,,
2021,10,8,金,甘がき,43700,大　分,044,3330,186,,
2021,10,8,金,渋がき,43751,,,776708,272,60.8,99.6
2021,10,8,金,渋がき,43751,和歌山,030,524840,282,,
2021,10,8,金,渋がき,43751,奈　良,029,233445,241,,
2021,10,8,金,もも,44100,,,712,666,167.9,114.0
2021,10,8,金,もも,44100,山　形,006,612,639,,
2021,10,8,金,すもも,44700,,,5455,720,82.0,100.4
2021,10,8,金,すもも,44700,北海道,001,5064,704,,
2021,10,8,金,ぶどう計,45000,,,278135,1625,77.8,101.9
2021,10,8,金,ぶどう計,45000,長　野,020,128734,1761,,
2021,10,8,金,ぶどう計,45000,岡　山,033,66947,1381,,
2021,10,8,金,ぶどう計,45000,山　梨,019,65211,1754,,
2021,10,8,金,デラウェア,45202,,,822,865,36.8,106.4
2021,10,8,金,デラウェア,45202,山　形,006,822,865,,
2021,10,8,金,巨峰,45206,,,45890,1333,74.9,101.1
2021,10,8,金,巨峰,45206,長　野,020,38817,1341,,
2021,10,8,金,その他ぶどう,45299,,,231427,1686,78.8,101.8
2021,10,8,金,くり,45700,,,34495,632,71.8,81.4
2021,10,8,金,くり,45700,茨　城,008,32596,598,,
2021,10,8,金,いちご,46100,,,2980,2165,53.2,86.9
2021,10,8,金,いちご,46100,北海道,001,983,2727,,
2021,10,8,金,いちご,46100,青　森,002,966,1191,,
2021,10,8,金,いちご,46100,長　野,020,529,2473,,
2021,10,8,金,メロン計,47000,,,85164,566,93.8,99.1
2021,10,8,金,メロン計,47000,北海道,001,52928,505,,
2021,10,8,金,メロン計,47000,茨　城,008,9981,470,,
2021,10,8,金,メロン計,47000,静　岡,022,9551,1106,,
2021,10,8,金,温室メロン,47200,,,27040,702,93.1,95.9
2021,10,8,金,温室メロン,47200,茨　城,008,9773,471,,
2021,10,8,金,温室メロン,47200,静　岡,022,9551,1106,,
2021,10,8,金,温室メロン,47200,長　崎,042,1790,443,,
2021,10,8,金,温室メロン,47200,熊　本,043,1479,425,,
2021,10,8,金,アンデス,47213,,,3107,427,101.4,97.0
2021,10,8,金,アンデス,47213,山　形,006,3107,427,,
2021,10,8,金,その他メロン,47299,,,55017,506,93.8,101.6
2021,10,8,金,すいか,48100,,,24441,239,96.7,93.4
2021,10,8,金,すいか,48100,長　崎,042,19310,226,,
2021,10,8,金,すいか,48100,熊　本,043,1725,188,,
2021,10,8,金,キウイフルツ,49300,,,5027,741,95.0,75.5
2021,10,8,金,キウイフルツ,49300,佐　賀,041,1601,678,,
2021,10,8,金,キウイフルツ,49300,山　梨,019,1189,569,,
2021,10,8,金,キウイフルツ,49300,福　岡,040,1181,1010,,
2021,10,8,金,キウイフルツ,49300,神奈川,014,430,650,,
2021,10,8,金,他の国産果実,49500,,,32573,1048,81.6,111.4
2021,10,8,金,輸入果実計,50000,,,714558,226,90.8,91.9
2021,10,8,金,バナナ,50100,,,478221,161,98.6,95.3
2021,10,8,金,パイナップル,50300,,,78601,194,92.9,98.0
2021,10,8,金,レモン,50400,,,18379,293,53.0,113.1
2021,10,8,金,グレプフルツ,50500,,,22370,163,84.6,103.8
2021,10,8,金,オレンジ,50600,,,34212,247,84.6,96.9
2021,10,8,金,輸入キウイ,50800,,,54064,575,82.8,100.7
2021,10,8,金,輸入メロン,50850,,,2104,334,47.4,111.7
2021,10,8,金,他の輸入果実,50900,,,26618,737,57.6,102.8
