年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,25,木,野菜総量,30000,,,11943223,207,87.1,100.5
2021,11,25,木,野菜総量,30000,茨　城,008,2022871,112,,
2021,11,25,木,野菜総量,30000,北海道,001,1919218,192,,
2021,11,25,木,野菜総量,30000,千　葉,012,1360387,118,,
2021,11,25,木,野菜総量,30000,愛　知,023,921310,184,,
2021,11,25,木,野菜総量,30000,熊　本,043,442997,371,,
2021,11,25,木,野菜総量,30000,長　崎,042,385679,157,,
2021,11,25,木,野菜総量,30000,神奈川,014,327695,65,,
2021,11,25,木,だいこん,30100,,,1303271,53,112.4,101.9
2021,11,25,木,だいこん,30100,千　葉,012,489312,47,,
2021,11,25,木,だいこん,30100,神奈川,014,234360,54,,
2021,11,25,木,だいこん,30100,長　崎,042,97439,59,,
2021,11,25,木,だいこん,30100,茨　城,008,93834,42,,
2021,11,25,木,だいこん,30100,和歌山,030,62095,75,,
2021,11,25,木,かぶ,30200,,,149290,99,80.4,98.0
2021,11,25,木,かぶ,30200,千　葉,012,62078,110,,
2021,11,25,木,かぶ,30200,京　都,026,19402,76,,
2021,11,25,木,かぶ,30200,埼　玉,011,18644,83,,
2021,11,25,木,かぶ,30200,福　岡,040,17545,83,,
2021,11,25,木,かぶ,30200,三　重,024,6015,86,,
2021,11,25,木,にんじん,30300,,,643605,103,68.9,104.0
2021,11,25,木,にんじん,30300,千　葉,012,272171,99,,
2021,11,25,木,にんじん,30300,長　崎,042,116474,111,,
2021,11,25,木,にんじん,30300,北海道,001,70548,87,,
2021,11,25,木,にんじん,30300,愛　知,023,40351,111,,
2021,11,25,木,にんじん,30300,岐　阜,021,35180,111,,
2021,11,25,木,ごぼう,30400,,,95603,223,52.9,123.2
2021,11,25,木,ごぼう,30400,青　森,002,54268,206,,
2021,11,25,木,ごぼう,30400,北海道,001,16293,146,,
2021,11,25,木,ごぼう,30400,茨　城,008,13299,156,,
2021,11,25,木,たけのこ,30500,,,155,2365,40.5,137.8
2021,11,25,木,たけのこ,30500,鹿児島,046,143,2223,,
2021,11,25,木,れんこん,30600,,,88484,400,115.3,97.6
2021,11,25,木,れんこん,30600,茨　城,008,52581,384,,
2021,11,25,木,れんこん,30600,佐　賀,041,12934,332,,
2021,11,25,木,れんこん,30600,徳　島,036,9401,551,,
2021,11,25,木,はくさい,31100,,,1665407,46,84.5,95.8
2021,11,25,木,はくさい,31100,茨　城,008,1060440,43,,
2021,11,25,木,はくさい,31100,大　分,044,194588,53,,
2021,11,25,木,はくさい,31100,鹿児島,046,83710,50,,
2021,11,25,木,みずな,31300,,,36888,410,83.4,102.5
2021,11,25,木,みずな,31300,茨　城,008,22938,371,,
2021,11,25,木,みずな,31300,福　岡,040,4355,508,,
2021,11,25,木,みずな,31300,滋　賀,025,1797,423,,
2021,11,25,木,みずな,31300,京　都,026,1453,546,,
2021,11,25,木,こまつな,31500,,,102270,243,92.1,98.8
2021,11,25,木,こまつな,31500,茨　城,008,35531,229,,
2021,11,25,木,こまつな,31500,福　岡,040,21567,259,,
2021,11,25,木,こまつな,31500,埼　玉,011,11407,203,,
2021,11,25,木,こまつな,31500,広　島,034,4657,387,,
2021,11,25,木,こまつな,31500,栃　木,009,3039,208,,
2021,11,25,木,その他の菜類,31550,,,5616,284,118.5,82.1
2021,11,25,木,ちんげんさい,31560,,,31956,250,77.9,102.5
2021,11,25,木,ちんげんさい,31560,茨　城,008,11007,220,,
2021,11,25,木,ちんげんさい,31560,静　岡,022,8380,296,,
2021,11,25,木,ちんげんさい,31560,愛　知,023,2971,234,,
2021,11,25,木,ちんげんさい,31560,福　岡,040,1768,259,,
2021,11,25,木,ちんげんさい,31560,宮　城,004,1641,152,,
2021,11,25,木,キャベツ,31700,,,1528826,61,102.1,93.8
2021,11,25,木,キャベツ,31700,愛　知,023,582148,57,,
2021,11,25,木,キャベツ,31700,千　葉,012,304126,60,,
2021,11,25,木,キャベツ,31700,茨　城,008,192394,65,,
2021,11,25,木,キャベツ,31700,神奈川,014,74301,57,,
2021,11,25,木,キャベツ,31700,兵　庫,028,47660,63,,
2021,11,25,木,ほうれんそう,31800,,,143215,403,79.4,98.1
2021,11,25,木,ほうれんそう,31800,群　馬,010,37445,345,,
2021,11,25,木,ほうれんそう,31800,茨　城,008,24842,391,,
2021,11,25,木,ほうれんそう,31800,岐　阜,021,14113,508,,
2021,11,25,木,ほうれんそう,31800,福　岡,040,11995,425,,
2021,11,25,木,ほうれんそう,31800,埼　玉,011,9313,386,,
2021,11,25,木,ねぎ,31900,,,455729,299,91.3,102.4
2021,11,25,木,ねぎ,31900,北海道,001,44658,270,,
2021,11,25,木,ねぎ,31900,宮　城,004,39685,244,,
2021,11,25,木,ねぎ,31900,秋　田,005,37131,210,,
2021,11,25,木,ねぎ,31900,茨　城,008,32872,204,,
2021,11,25,木,ねぎ,31900,大　分,044,29646,457,,
2021,11,25,木,ふき,32300,,,5649,295,174.7,121.9
2021,11,25,木,ふき,32300,愛　知,023,5217,287,,
2021,11,25,木,うど,32400,,,203,753,1691.7,42.9
2021,11,25,木,うど,32400,茨　城,008,201,745,,
2021,11,25,木,みつば,32500,,,12529,479,97.3,98.4
2021,11,25,木,みつば,32500,愛　知,023,2648,432,,
2021,11,25,木,みつば,32500,千　葉,012,2124,315,,
