年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,28,木,野菜総量,30000,,,15960435,210,112.1,110.5
2021,10,28,木,野菜総量,30000,北海道,001,5099178,148,,
2021,10,28,木,野菜総量,30000,長　野,020,2574988,107,,
2021,10,28,木,野菜総量,30000,茨　城,008,1480905,194,,
2021,10,28,木,野菜総量,30000,群　馬,010,893857,168,,
2021,10,28,木,野菜総量,30000,青　森,002,824455,190,,
2021,10,28,木,野菜総量,30000,千　葉,012,670192,209,,
2021,10,28,木,野菜総量,30000,熊　本,043,571181,381,,
2021,10,28,木,だいこん,30100,,,1335142,89,97.3,103.5
2021,10,28,木,だいこん,30100,青　森,002,312360,90,,
2021,10,28,木,だいこん,30100,北海道,001,273787,79,,
2021,10,28,木,だいこん,30100,千　葉,012,232755,97,,
2021,10,28,木,だいこん,30100,石　川,017,134667,106,,
2021,10,28,木,だいこん,30100,茨　城,008,54414,81,,
2021,10,28,木,かぶ,30200,,,114566,130,125.8,100.8
2021,10,28,木,かぶ,30200,千　葉,012,48433,133,,
2021,10,28,木,かぶ,30200,埼　玉,011,17154,102,,
2021,10,28,木,かぶ,30200,福　岡,040,11055,106,,
2021,10,28,木,かぶ,30200,北海道,001,8839,110,,
2021,10,28,木,かぶ,30200,青　森,002,7353,123,,
2021,10,28,木,にんじん,30300,,,1049214,78,94.3,114.7
2021,10,28,木,にんじん,30300,北海道,001,892386,79,,
2021,10,28,木,ごぼう,30400,,,175254,211,131.6,100.0
2021,10,28,木,ごぼう,30400,青　森,002,134963,177,,
2021,10,28,木,ごぼう,30400,北海道,001,17540,173,,
2021,10,28,木,たけのこ,30500,,,660,1411,61.9,105.5
2021,10,28,木,たけのこ,30500,高　知,039,660,1411,,
2021,10,28,木,れんこん,30600,,,86573,373,105.3,100.5
2021,10,28,木,れんこん,30600,茨　城,008,48043,358,,
2021,10,28,木,れんこん,30600,佐　賀,041,13180,316,,
2021,10,28,木,れんこん,30600,徳　島,036,8738,532,,
2021,10,28,木,はくさい,31100,,,2403228,63,109.3,106.8
2021,10,28,木,はくさい,31100,長　野,020,1890516,64,,
2021,10,28,木,はくさい,31100,茨　城,008,253522,53,,
2021,10,28,木,みずな,31300,,,46876,616,121.9,103.7
2021,10,28,木,みずな,31300,茨　城,008,23255,677,,
2021,10,28,木,みずな,31300,福　岡,040,10156,532,,
2021,10,28,木,みずな,31300,滋　賀,025,3621,528,,
2021,10,28,木,みずな,31300,埼　玉,011,2576,697,,
2021,10,28,木,こまつな,31500,,,141214,271,123.6,96.1
2021,10,28,木,こまつな,31500,茨　城,008,50819,276,,
2021,10,28,木,こまつな,31500,福　岡,040,31391,235,,
2021,10,28,木,こまつな,31500,埼　玉,011,8741,315,,
2021,10,28,木,こまつな,31500,北海道,001,7007,267,,
2021,10,28,木,こまつな,31500,群　馬,010,5961,267,,
2021,10,28,木,その他の菜類,31550,,,5065,345,160.6,91.3
2021,10,28,木,ちんげんさい,31560,,,42864,259,97.0,100.0
2021,10,28,木,ちんげんさい,31560,静　岡,022,11974,301,,
2021,10,28,木,ちんげんさい,31560,茨　城,008,10706,242,,
2021,10,28,木,ちんげんさい,31560,福　岡,040,3943,239,,
2021,10,28,木,ちんげんさい,31560,愛　知,023,3590,248,,
2021,10,28,木,ちんげんさい,31560,埼　玉,011,2700,183,,
2021,10,28,木,キャベツ,31700,,,1888125,81,102.2,106.6
2021,10,28,木,キャベツ,31700,群　馬,010,615718,76,,
2021,10,28,木,キャベツ,31700,茨　城,008,262780,92,,
2021,10,28,木,キャベツ,31700,長　野,020,247090,84,,
2021,10,28,木,キャベツ,31700,北海道,001,183897,71,,
2021,10,28,木,キャベツ,31700,千　葉,012,123225,82,,
2021,10,28,木,ほうれんそう,31800,,,139881,686,133.4,110.5
2021,10,28,木,ほうれんそう,31800,群　馬,010,39984,651,,
2021,10,28,木,ほうれんそう,31800,岐　阜,021,33650,721,,
2021,10,28,木,ほうれんそう,31800,茨　城,008,15167,730,,
2021,10,28,木,ほうれんそう,31800,北海道,001,9522,560,,
2021,10,28,木,ほうれんそう,31800,福　岡,040,7759,669,,
2021,10,28,木,ねぎ,31900,,,614103,334,129.9,99.4
2021,10,28,木,ねぎ,31900,北海道,001,191426,310,,
2021,10,28,木,ねぎ,31900,秋　田,005,62388,279,,
2021,10,28,木,ねぎ,31900,青　森,002,54562,258,,
2021,10,28,木,ねぎ,31900,長　野,020,44176,306,,
2021,10,28,木,ねぎ,31900,茨　城,008,29765,236,,
2021,10,28,木,ふき,32300,,,5351,314,95.9,101.0
2021,10,28,木,ふき,32300,愛　知,023,5319,313,,
2021,10,28,木,うど,32400,,,358,818,895.0,168.3
2021,10,28,木,うど,32400,茨　城,008,280,770,,
2021,10,28,木,うど,32400,秋　田,005,78,989,,
2021,10,28,木,みつば,32500,,,12835,515,90.6,104.5
2021,10,28,木,みつば,32500,愛　知,023,2524,475,,
2021,10,28,木,みつば,32500,茨　城,008,2374,575,,
2021,10,28,木,みつば,32500,千　葉,012,1967,373,,
2021,10,28,木,みつば,32500,大　分,044,1458,454,,
2021,10,28,木,みつば,32500,三　重,024,1071,567,,
2021,10,28,木,しゅんぎく,32600,,,20593,759,125.3,97.6
2021,10,28,木,しゅんぎく,32600,福　岡,040,3675,812,,
2021,10,28,木,しゅんぎく,32600,群　馬,010,2934,758,,
2021,10,28,木,しゅんぎく,32600,大　阪,027,2456,618,,
2021,10,28,木,しゅんぎく,32600,茨　城,008,2133,637,,
2021,10,28,木,しゅんぎく,32600,千　葉,012,1348,814,,
2021,10,28,木,にら,32800,,,68033,790,118.2,102.6
2021,10,28,木,にら,32800,高　知,039,26787,851,,
2021,10,28,木,にら,32800,栃　木,009,12975,811,,
2021,10,28,木,にら,32800,茨　城,008,6349,737,,
2021,10,28,木,にら,32800,宮　崎,045,6265,645,,
2021,10,28,木,にら,32800,大　分,044,5495,649,,
2021,10,28,木,セルリー,32900,,,46034,187,72.7,106.9
2021,10,28,木,セルリー,32900,長　野,020,39810,180,,
2021,10,28,木,アスパラガス,33100,,,16336,855,89.9,101.2
2021,10,28,木,アスパラガス,33100,佐　賀,041,603,1135,,
2021,10,28,木,アスパラガス,33100,長　崎,042,550,919,,
2021,10,28,木,アスパラガス,33100,福　岡,040,500,1018,,
2021,10,28,木,アスパラガス,33100,香　川,037,124,1104,,
2021,10,28,木,アスパラガス,33100,熊　本,043,81,954,,
2021,10,28,木,　　うち輸入,33101,,,14361,832,91.3,101.1
2021,10,28,木,カリフラワー,33200,,,36705,224,148.7,97.0
2021,10,28,木,カリフラワー,33200,徳　島,036,8241,228,,
2021,10,28,木,カリフラワー,33200,新　潟,015,6783,263,,
2021,10,28,木,カリフラワー,33200,熊　本,043,5429,183,,
2021,10,28,木,カリフラワー,33200,茨　城,008,4296,243,,
2021,10,28,木,カリフラワー,33200,愛　知,023,3827,184,,
2021,10,28,木,ブロッコリー,33300,,,307363,430,140.9,92.7
2021,10,28,木,ブロッコリー,33300,北海道,001,139640,411,,
2021,10,28,木,ブロッコリー,33300,埼　玉,011,30596,423,,
2021,10,28,木,ブロッコリー,33300,長　野,020,24870,498,,
2021,10,28,木,ブロッコリー,33300,鳥　取,031,19705,424,,
2021,10,28,木,ブロッコリー,33300,長　崎,042,15738,458,,
2021,10,28,木,　　うち輸入,33301,,,2390,422,74.5,104.2
2021,10,28,木,レタス,33400,,,753345,173,100.4,105.5
2021,10,28,木,レタス,33400,茨　城,008,431550,172,,
2021,10,28,木,レタス,33400,長　崎,042,93704,127,,
2021,10,28,木,レタス,33400,長　野,020,61583,170,,
2021,10,28,木,レタス,33400,兵　庫,028,45400,188,,
2021,10,28,木,パセリ,33600,,,3141,1596,84.1,110.9
2021,10,28,木,パセリ,33600,長　野,020,1379,1292,,
2021,10,28,木,パセリ,33600,千　葉,012,434,1467,,
2021,10,28,木,パセリ,33600,北海道,001,317,1695,,
2021,10,28,木,パセリ,33600,大　分,044,306,2050,,
2021,10,28,木,パセリ,33600,静　岡,022,205,1343,,
2021,10,28,木,きゅうり,34100,,,568236,426,168.3,99.1
2021,10,28,木,きゅうり,34100,群　馬,010,113268,445,,
2021,10,28,木,きゅうり,34100,宮　崎,045,107004,496,,
2021,10,28,木,きゅうり,34100,埼　玉,011,65429,430,,
2021,10,28,木,きゅうり,34100,佐　賀,041,42305,363,,
2021,10,28,木,きゅうり,34100,宮　城,004,36502,379,,
2021,10,28,木,かぼちゃ,34200,,,468868,114,100.9,92.7
2021,10,28,木,かぼちゃ,34200,北海道,001,449440,102,,
2021,10,28,木,なす,34300,,,259460,377,136.6,112.9
2021,10,28,木,なす,34300,高　知,039,105435,417,,
2021,10,28,木,なす,34300,熊　本,043,61729,383,,
2021,10,28,木,なす,34300,福　岡,040,31135,402,,
2021,10,28,木,なす,34300,栃　木,009,9546,282,,
2021,10,28,木,トマト,34400,,,552701,440,154.0,113.1
2021,10,28,木,トマト,34400,熊　本,043,198660,455,,
2021,10,28,木,トマト,34400,北海道,001,73228,405,,
2021,10,28,木,トマト,34400,千　葉,012,58587,386,,
2021,10,28,木,トマト,34400,愛　知,023,30437,453,,
2021,10,28,木,トマト,34400,茨　城,008,28125,389,,
2021,10,28,木,ミニトマト,34450,,,281130,575,145.6,106.7
2021,10,28,木,ミニトマト,34450,熊　本,043,126847,568,,
2021,10,28,木,ミニトマト,34450,北海道,001,36657,555,,
2021,10,28,木,ミニトマト,34450,愛　知,023,23508,749,,
2021,10,28,木,ミニトマト,34450,茨　城,008,18602,348,,
2021,10,28,木,ミニトマト,34450,宮　崎,045,12301,529,,
2021,10,28,木,ピーマン,34500,,,213564,301,111.6,114.0
2021,10,28,木,ピーマン,34500,茨　城,008,65392,318,,
2021,10,28,木,ピーマン,34500,宮　崎,045,26998,300,,
2021,10,28,木,ピーマン,34500,高　知,039,25441,332,,
2021,10,28,木,ピーマン,34500,岩　手,003,18724,193,,
2021,10,28,木,ピーマン,34500,鹿児島,046,11922,261,,
2021,10,28,木,ししとう,34600,,,11217,926,111.6,106.2
2021,10,28,木,ししとう,34600,高　知,039,5624,1172,,
2021,10,28,木,ししとう,34600,京　都,026,3000,600,,
2021,10,28,木,ししとう,34600,千　葉,012,1149,997,,
2021,10,28,木,スイトコーン,34700,,,2961,272,186.1,103.4
2021,10,28,木,スイトコーン,34700,群　馬,010,2430,224,,
2021,10,28,木,さやいんげん,35100,,,19431,896,159.8,101.0
2021,10,28,木,さやいんげん,35100,鹿児島,046,6789,867,,
2021,10,28,木,さやいんげん,35100,長　崎,042,5349,891,,
2021,10,28,木,さやいんげん,35100,千　葉,012,1374,1146,,
2021,10,28,木,さやいんげん,35100,山　形,006,1328,975,,
2021,10,28,木,さやいんげん,35100,茨　城,008,951,808,,
2021,10,28,木,さやえんどう,35200,,,5434,1483,140.9,108.8
2021,10,28,木,さやえんどう,35200,和歌山,030,1240,1187,,
2021,10,28,木,さやえんどう,35200,長　崎,042,928,1639,,
2021,10,28,木,さやえんどう,35200,北海道,001,667,1589,,
2021,10,28,木,さやえんどう,35200,鹿児島,046,635,1962,,
2021,10,28,木,さやえんどう,35200,広　島,034,511,1597,,
2021,10,28,木,　　うち輸入,35201,,,748,732,75.5,121.4
2021,10,28,木,実えんどう,35300,,,292,988,634.8,112.8
2021,10,28,木,実えんどう,35300,和歌山,030,230,955,,
2021,10,28,木,実えんどう,35300,鹿児島,046,32,1806,,
2021,10,28,木,えだまめ,35500,,,4587,819,64.7,92.0
2021,10,28,木,えだまめ,35500,千　葉,012,1060,935,,
2021,10,28,木,えだまめ,35500,京　都,026,828,837,,
2021,10,28,木,えだまめ,35500,岡　山,033,526,681,,
2021,10,28,木,えだまめ,35500,静　岡,022,475,1025,,
2021,10,28,木,えだまめ,35500,岐　阜,021,461,752,,
2021,10,28,木,かんしょ,36100,,,382206,293,125.1,102.8
2021,10,28,木,かんしょ,36100,茨　城,008,132847,254,,
2021,10,28,木,かんしょ,36100,千　葉,012,121543,275,,
2021,10,28,木,かんしょ,36100,徳　島,036,78645,379,,
2021,10,28,木,ばれいしょ,36200,,,1090493,166,130.4,97.6
2021,10,28,木,ばれいしょ,36200,北海道,001,1090328,166,,
2021,10,28,木,さといも,36300,,,135219,269,143.4,98.9
2021,10,28,木,さといも,36300,埼　玉,011,51123,231,,
2021,10,28,木,さといも,36300,愛　媛,038,30470,253,,
2021,10,28,木,さといも,36300,新　潟,015,9272,411,,
2021,10,28,木,さといも,36300,千　葉,012,6597,243,,
2021,10,28,木,さといも,36300,鹿児島,046,5197,250,,
2021,10,28,木,やまのいも,36500,,,180502,299,146.4,95.2
2021,10,28,木,やまのいも,36500,青　森,002,111703,302,,
2021,10,28,木,やまのいも,36500,北海道,001,59981,266,,
2021,10,28,木,たまねぎ,36610,,,1667577,127,109.2,102.4
2021,10,28,木,たまねぎ,36610,北海道,001,1483885,126,,
2021,10,28,木,　　うち輸入,36620,,,94447,76,228.6,76.0
2021,10,28,木,にんにく,36700,,,26320,1307,138.4,151.6
2021,10,28,木,にんにく,36700,青　森,002,15464,1971,,
2021,10,28,木,にんにく,36700,茨　城,008,83,429,,
2021,10,28,木,にんにく,36700,千　葉,012,44,1020,,
2021,10,28,木,にんにく,36700,北海道,001,40,1377,,
2021,10,28,木,にんにく,36700,宮　城,004,30,1008,,
2021,10,28,木,　　うち輸入,36701,,,10641,351,85.0,102.3
2021,10,28,木,しょうが,37200,,,22607,630,94.2,100.3
2021,10,28,木,しょうが,37200,高　知,039,11146,783,,
2021,10,28,木,しょうが,37200,千　葉,012,1526,438,,
2021,10,28,木,しょうが,37200,長　崎,042,1443,448,,
2021,10,28,木,しょうが,37200,熊　本,043,962,831,,
2021,10,28,木,しょうが,37200,宮　崎,045,617,526,,
2021,10,28,木,　　うち輸入,37201,,,5735,403,102.9,100.5
2021,10,28,木,生しいたけ,38100,,,101419,973,132.8,98.6
2021,10,28,木,生しいたけ,38100,徳　島,036,20880,941,,
2021,10,28,木,生しいたけ,38100,秋　田,005,14589,1212,,
2021,10,28,木,生しいたけ,38100,岩　手,003,8368,932,,
2021,10,28,木,生しいたけ,38100,千　葉,012,6080,869,,
2021,10,28,木,生しいたけ,38100,長　崎,042,5745,966,,
