年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,7,火,果実総量,40000,,,3726996,408,71.1,100.2
2021,12,7,火,国産果実総量,40001,,,3169600,437,71.2,98.4
2021,12,7,火,国産果実総量,40001,和歌山,030,539584,273,,
2021,12,7,火,国産果実総量,40001,愛　媛,038,443233,356,,
2021,12,7,火,国産果実総量,40001,青　森,002,317039,441,,
2021,12,7,火,国産果実総量,40001,熊　本,043,286250,332,,
2021,12,7,火,国産果実総量,40001,福　岡,040,218131,460,,
2021,12,7,火,国産果実総量,40001,長　崎,042,194404,417,,
2021,12,7,火,国産果実総量,40001,静　岡,022,193699,379,,
2021,12,7,火,みかん,40100,,,1852388,269,68.6,97.1
2021,12,7,火,みかん,40100,和歌山,030,503494,268,,
2021,12,7,火,みかん,40100,愛　媛,038,396455,328,,
2021,12,7,火,みかん,40100,熊　本,043,244483,205,,
2021,12,7,火,みかん,40100,静　岡,022,173502,223,,
2021,12,7,火,みかん,40100,長　崎,042,173130,242,,
2021,12,7,火,ネーブル,41201,,,8826,263,94.2,114.8
2021,12,7,火,ネーブル,41201,和歌山,030,7652,228,,
2021,12,7,火,はっさく,41321,,,18082,269,96.2,108.5
2021,12,7,火,はっさく,41321,和歌山,030,18082,269,,
2021,12,7,火,その他雑かん,41999,,,134370,649,53.9,84.0
2021,12,7,火,りんご計,42000,,,613850,395,86.7,97.3
2021,12,7,火,りんご計,42000,青　森,002,311559,439,,
2021,12,7,火,りんご計,42000,長　野,020,139316,353,,
2021,12,7,火,りんご計,42000,岩　手,003,48856,387,,
2021,12,7,火,ジョナゴルド,42505,,,28714,393,76.0,93.3
2021,12,7,火,ジョナゴルド,42505,青　森,002,28714,393,,
2021,12,7,火,王林,42515,,,46681,368,78.1,101.4
2021,12,7,火,王林,42515,青　森,002,43780,377,,
2021,12,7,火,ふじ,42804,,,494063,390,88.5,96.3
2021,12,7,火,ふじ,42804,青　森,002,215701,460,,
2021,12,7,火,ふじ,42804,長　野,020,138479,353,,
2021,12,7,火,ふじ,42804,山　形,006,43658,241,,
2021,12,7,火,その他りんご,42999,,,44393,485,84.9,105.4
2021,12,7,火,日本なし計,43000,,,10532,504,384.2,90.6
2021,12,7,火,日本なし計,43000,大　分,044,3055,460,,
2021,12,7,火,日本なし計,43000,福　島,007,2590,510,,
2021,12,7,火,日本なし計,43000,岡　山,033,1554,656,,
2021,12,7,火,日本なし計,43000,愛　知,023,1553,460,,
2021,12,7,火,その他なし,43401,,,10532,504,384.2,90.6
2021,12,7,火,西洋なし,43499,,,40397,519,83.3,92.0
2021,12,7,火,西洋なし,43499,山　形,006,24617,476,,
2021,12,7,火,西洋なし,43499,新　潟,015,6513,885,,
2021,12,7,火,西洋なし,43499,秋　田,005,5895,314,,
2021,12,7,火,かき計,43500,,,206646,308,59.7,96.3
2021,12,7,火,かき計,43500,福　岡,040,81270,287,,
2021,12,7,火,かき計,43500,奈　良,029,67691,297,,
2021,12,7,火,かき計,43500,岐　阜,021,14542,347,,
2021,12,7,火,かき計,43500,愛　媛,038,13164,343,,
2021,12,7,火,甘がき,43700,,,190251,307,60.1,95.6
2021,12,7,火,甘がき,43700,福　岡,040,81270,287,,
2021,12,7,火,甘がき,43700,奈　良,029,67631,298,,
2021,12,7,火,甘がき,43700,岐　阜,021,13243,357,,
2021,12,7,火,渋がき,43751,,,16395,316,55.7,103.6
2021,12,7,火,渋がき,43751,愛　媛,038,11970,319,,
2021,12,7,火,渋がき,43751,徳　島,036,2554,332,,
2021,12,7,火,もも,44100,,,386,3107,－,－
2021,12,7,火,もも,44100,岡　山,033,386,3107,,
2021,12,7,火,ぶどう計,45000,,,28149,2603,94.7,108.9
2021,12,7,火,ぶどう計,45000,長　野,020,20622,2945,,
2021,12,7,火,ぶどう計,45000,岡　山,033,4200,2016,,
2021,12,7,火,巨峰,45206,,,48,1508,22.5,86.1
2021,12,7,火,巨峰,45206,長　野,020,48,1508,,
2021,12,7,火,その他ぶどう,45299,,,28101,2605,95.3,108.8
2021,12,7,火,くり,45700,,,190,1762,－,－
2021,12,7,火,くり,45700,栃　木,009,100,562,,
2021,12,7,火,くり,45700,新　潟,015,90,3096,,
2021,12,7,火,いちご,46100,,,151924,2057,68.3,101.5
2021,12,7,火,いちご,46100,栃　木,009,49823,1790,,
2021,12,7,火,いちご,46100,長　崎,042,17251,2121,,
2021,12,7,火,いちご,46100,福　岡,040,16801,2591,,
2021,12,7,火,いちご,46100,熊　本,043,12979,2245,,
2021,12,7,火,いちご,46100,愛　知,023,12000,2002,,
2021,12,7,火,メロン計,47000,,,39071,993,55.9,118.2
2021,12,7,火,メロン計,47000,静　岡,022,13072,1692,,
2021,12,7,火,メロン計,47000,熊　本,043,11894,576,,
2021,12,7,火,メロン計,47000,高　知,039,5582,808,,
