年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,4,木,野菜総量,30000,,,15795432,219,119.2,104.8
2021,11,4,木,野菜総量,30000,北海道,001,4356228,154,,
2021,11,4,木,野菜総量,30000,茨　城,008,2067561,171,,
2021,11,4,木,野菜総量,30000,長　野,020,1742071,119,,
2021,11,4,木,野菜総量,30000,千　葉,012,1083720,163,,
2021,11,4,木,野菜総量,30000,熊　本,043,659256,394,,
2021,11,4,木,野菜総量,30000,青　森,002,546068,233,,
2021,11,4,木,野菜総量,30000,群　馬,010,499900,222,,
2021,11,4,木,だいこん,30100,,,1350595,70,109.9,89.7
2021,11,4,木,だいこん,30100,千　葉,012,417976,71,,
2021,11,4,木,だいこん,30100,青　森,002,139686,61,,
2021,11,4,木,だいこん,30100,北海道,001,128961,50,,
2021,11,4,木,だいこん,30100,石　川,017,114067,93,,
2021,11,4,木,だいこん,30100,長　崎,042,87951,71,,
2021,11,4,木,かぶ,30200,,,126333,121,109.6,94.5
2021,11,4,木,かぶ,30200,千　葉,012,51051,132,,
2021,11,4,木,かぶ,30200,福　岡,040,18859,100,,
2021,11,4,木,かぶ,30200,埼　玉,011,14251,100,,
2021,11,4,木,かぶ,30200,北海道,001,11542,68,,
2021,11,4,木,かぶ,30200,京　都,026,5808,153,,
2021,11,4,木,にんじん,30300,,,1079748,103,124.0,105.1
2021,11,4,木,にんじん,30300,北海道,001,878017,99,,
2021,11,4,木,ごぼう,30400,,,137880,189,85.7,95.5
2021,11,4,木,ごぼう,30400,青　森,002,86760,172,,
2021,11,4,木,ごぼう,30400,北海道,001,31476,122,,
2021,11,4,木,たけのこ,30500,,,540,1433,51.3,99.4
2021,11,4,木,たけのこ,30500,高　知,039,536,1411,,
2021,11,4,木,れんこん,30600,,,101208,393,112.4,99.2
2021,11,4,木,れんこん,30600,茨　城,008,60052,378,,
2021,11,4,木,れんこん,30600,佐　賀,041,13804,324,,
2021,11,4,木,れんこん,30600,徳　島,036,10370,559,,
2021,11,4,木,はくさい,31100,,,2194746,58,109.3,100.0
2021,11,4,木,はくさい,31100,長　野,020,1249960,61,,
2021,11,4,木,はくさい,31100,茨　城,008,544513,48,,
2021,11,4,木,みずな,31300,,,51756,419,117.4,85.5
2021,11,4,木,みずな,31300,茨　城,008,29028,411,,
2021,11,4,木,みずな,31300,福　岡,040,9347,399,,
2021,11,4,木,みずな,31300,埼　玉,011,3088,376,,
2021,11,4,木,こまつな,31500,,,136253,227,118.8,95.4
2021,11,4,木,こまつな,31500,茨　城,008,50607,210,,
2021,11,4,木,こまつな,31500,福　岡,040,29957,221,,
2021,11,4,木,こまつな,31500,埼　玉,011,9925,226,,
2021,11,4,木,こまつな,31500,北海道,001,5463,272,,
2021,11,4,木,こまつな,31500,群　馬,010,3515,233,,
2021,11,4,木,その他の菜類,31550,,,6159,335,134.6,108.8
2021,11,4,木,ちんげんさい,31560,,,43830,259,106.3,96.3
2021,11,4,木,ちんげんさい,31560,静　岡,022,11824,303,,
2021,11,4,木,ちんげんさい,31560,茨　城,008,11403,254,,
2021,11,4,木,ちんげんさい,31560,福　岡,040,4128,213,,
2021,11,4,木,ちんげんさい,31560,愛　知,023,4015,231,,
2021,11,4,木,ちんげんさい,31560,埼　玉,011,2587,190,,
2021,11,4,木,キャベツ,31700,,,1852318,91,122.7,91.9
2021,11,4,木,キャベツ,31700,茨　城,008,420987,92,,
2021,11,4,木,キャベツ,31700,千　葉,012,328364,85,,
2021,11,4,木,キャベツ,31700,愛　知,023,199836,121,,
2021,11,4,木,キャベツ,31700,群　馬,010,165402,79,,
2021,11,4,木,キャベツ,31700,長　野,020,135003,99,,
2021,11,4,木,ほうれんそう,31800,,,189182,557,166.7,88.4
2021,11,4,木,ほうれんそう,31800,群　馬,010,56732,469,,
2021,11,4,木,ほうれんそう,31800,岐　阜,021,33650,697,,
2021,11,4,木,ほうれんそう,31800,茨　城,008,28933,525,,
2021,11,4,木,ほうれんそう,31800,北海道,001,8840,553,,
2021,11,4,木,ほうれんそう,31800,福　岡,040,8617,615,,
