年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,1,金,果実総量,40000,,,3909580,433,74.7,100.7
2021,10,1,金,国産果実総量,40001,,,3280282,472,87.8,94.6
2021,10,1,金,国産果実総量,40001,和歌山,030,560702,320,,
2021,10,1,金,国産果実総量,40001,青　森,002,433496,344,,
2021,10,1,金,国産果実総量,40001,熊　本,043,309254,230,,
2021,10,1,金,国産果実総量,40001,長　野,020,304181,996,,
2021,10,1,金,国産果実総量,40001,奈　良,029,192400,271,,
2021,10,1,金,国産果実総量,40001,長　崎,042,189159,245,,
2021,10,1,金,国産果実総量,40001,三　重,024,147386,279,,
2021,10,1,金,みかん,40100,,,960618,233,120.7,101.7
2021,10,1,金,みかん,40100,熊　本,043,299908,218,,
2021,10,1,金,みかん,40100,長　崎,042,176510,243,,
2021,10,1,金,みかん,40100,三　重,024,147313,279,,
2021,10,1,金,みかん,40100,愛　媛,038,99690,208,,
2021,10,1,金,みかん,40100,福　岡,040,79052,265,,
2021,10,1,金,その他雑かん,41999,,,29425,404,109.9,78.3
2021,10,1,金,りんご計,42000,,,654372,341,85.5,97.7
2021,10,1,金,りんご計,42000,青　森,002,427674,341,,
2021,10,1,金,りんご計,42000,長　野,020,98807,381,,
2021,10,1,金,つがる,42204,,,206740,301,75.2,101.0
2021,10,1,金,つがる,42204,青　森,002,187485,301,,
2021,10,1,金,ジョナゴルド,42505,,,417,304,40.5,114.3
2021,10,1,金,ジョナゴルド,42505,青　森,002,330,355,,
2021,10,1,金,ジョナゴルド,42505,福　島,007,87,108,,
2021,10,1,金,ふじ,42804,,,163546,386,85.3,94.6
2021,10,1,金,ふじ,42804,青　森,002,127855,414,,
2021,10,1,金,ふじ,42804,山　形,006,35521,286,,
2021,10,1,金,その他りんご,42999,,,283668,344,95.5,96.4
2021,10,1,金,日本なし計,43000,,,286133,431,85.8,98.6
2021,10,1,金,日本なし計,43000,長　野,020,58732,600,,
2021,10,1,金,日本なし計,43000,大　分,044,52490,451,,
2021,10,1,金,日本なし計,43000,福　島,007,31875,439,,
2021,10,1,金,日本なし計,43000,栃　木,009,25434,404,,
2021,10,1,金,日本なし計,43000,茨　城,008,20525,361,,
2021,10,1,金,豊水,43205,,,10875,444,34.9,102.5
2021,10,1,金,豊水,43205,秋　田,005,7980,436,,
2021,10,1,金,豊水,43205,長　野,020,1200,527,,
2021,10,1,金,二十世紀,43302,,,21470,197,431.6,49.3
2021,10,1,金,二十世紀,43302,鳥　取,031,18070,162,,
2021,10,1,金,新高,43310,,,115705,395,106.1,112.9
2021,10,1,金,新高,43310,大　分,044,51540,449,,
2021,10,1,金,新高,43310,千　葉,012,16950,287,,
2021,10,1,金,新高,43310,茨　城,008,11700,331,,
2021,10,1,金,新高,43310,栃　木,009,8325,338,,
2021,10,1,金,新高,43310,長　野,020,8130,417,,
2021,10,1,金,その他なし,43401,,,138083,497,73.3,101.4
2021,10,1,金,西洋なし,43499,,,35994,431,219.4,125.3
2021,10,1,金,西洋なし,43499,長　野,020,15971,463,,
2021,10,1,金,西洋なし,43499,山　形,006,11619,442,,
2021,10,1,金,西洋なし,43499,北海道,001,2790,305,,
2021,10,1,金,かき計,43500,,,733457,314,67.9,96.3
2021,10,1,金,かき計,43500,和歌山,030,492426,324,,
2021,10,1,金,かき計,43500,奈　良,029,191913,271,,
2021,10,1,金,甘がき,43700,,,42164,385,44.7,104.6
2021,10,1,金,甘がき,43700,福　岡,040,23560,344,,
2021,10,1,金,甘がき,43700,愛　知,023,8254,474,,
2021,10,1,金,甘がき,43700,大　分,044,2790,207,,
2021,10,1,金,渋がき,43751,,,691293,309,70.2,96.0
2021,10,1,金,渋がき,43751,和歌山,030,492426,324,,
2021,10,1,金,渋がき,43751,奈　良,029,191516,271,,
2021,10,1,金,もも,44100,,,7247,647,49.2,97.3
2021,10,1,金,もも,44100,山　形,006,3772,646,,
2021,10,1,金,もも,44100,福　島,007,1830,645,,
2021,10,1,金,もも,44100,長　野,020,950,706,,
2021,10,1,金,すもも,44700,,,12070,680,96.0,91.0
2021,10,1,金,すもも,44700,北海道,001,9028,646,,
