年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,22,金,名古屋市,2301,果実総量,40000,,,355848,334,67.3,98.2
2021,10,22,金,名古屋市,2301,国産果実総量,40001,,,286024,352,64.8,98.3
2021,10,22,金,名古屋市,2301,国産果実総量,40001,和歌山,030,52983,267,,
2021,10,22,金,名古屋市,2301,国産果実総量,40001,三　重,024,50721,259,,
2021,10,22,金,名古屋市,2301,国産果実総量,40001,熊　本,043,44973,178,,
2021,10,22,金,名古屋市,2301,国産果実総量,40001,長　野,020,42019,818,,
2021,10,22,金,名古屋市,2301,国産果実総量,40001,青　森,002,40681,332,,
2021,10,22,金,名古屋市,2301,国産果実総量,40001,静　岡,022,20029,268,,
2021,10,22,金,名古屋市,2301,国産果実総量,40001,愛　知,023,8827,407,,
2021,10,22,金,名古屋市,2301,みかん,40100,,,155958,220,65.5,95.7
2021,10,22,金,名古屋市,2301,みかん,40100,三　重,024,45462,262,,
2021,10,22,金,名古屋市,2301,みかん,40100,熊　本,043,42065,167,,
2021,10,22,金,名古屋市,2301,みかん,40100,和歌山,030,38472,254,,
2021,10,22,金,名古屋市,2301,その他雑かん,41999,,,1146,509,51.7,102.0
2021,10,22,金,名古屋市,2301,りんご計,42000,,,71534,337,72.6,106.6
2021,10,22,金,名古屋市,2301,りんご計,42000,青　森,002,40561,332,,
2021,10,22,金,名古屋市,2301,りんご計,42000,長　野,020,26673,348,,
2021,10,22,金,名古屋市,2301,ジョナゴルド,42505,,,300,356,1000.0,125.4
2021,10,22,金,名古屋市,2301,ジョナゴルド,42505,岩　手,003,300,356,,
2021,10,22,金,名古屋市,2301,ふじ,42804,,,23630,397,94.6,104.7
2021,10,22,金,名古屋市,2301,ふじ,42804,青　森,002,23630,397,,
2021,10,22,金,名古屋市,2301,その他りんご,42999,,,47604,308,64.8,104.4
2021,10,22,金,名古屋市,2301,日本なし計,43000,,,2185,617,21.4,114.0
2021,10,22,金,名古屋市,2301,日本なし計,43000,茨　城,008,1165,730,,
2021,10,22,金,名古屋市,2301,日本なし計,43000,愛　知,023,545,417,,
2021,10,22,金,名古屋市,2301,日本なし計,43000,栃　木,009,475,569,,
2021,10,22,金,名古屋市,2301,新高,43310,,,545,417,27.1,101.2
2021,10,22,金,名古屋市,2301,新高,43310,愛　知,023,545,417,,
2021,10,22,金,名古屋市,2301,その他なし,43401,,,1640,683,20.0,119.4
2021,10,22,金,名古屋市,2301,西洋なし,43499,,,1710,451,23.6,96.6
2021,10,22,金,名古屋市,2301,西洋なし,43499,長　野,020,1590,452,,
2021,10,22,金,名古屋市,2301,かき計,43500,,,29123,306,58.7,100.7
2021,10,22,金,名古屋市,2301,かき計,43500,和歌山,030,14511,299,,
2021,10,22,金,名古屋市,2301,かき計,43500,三　重,024,5180,224,,
2021,10,22,金,名古屋市,2301,かき計,43500,岐　阜,021,5043,373,,
2021,10,22,金,名古屋市,2301,甘がき,43700,,,14011,307,58.3,96.2
2021,10,22,金,名古屋市,2301,甘がき,43700,三　重,024,5180,224,,
2021,10,22,金,名古屋市,2301,甘がき,43700,岐　阜,021,4592,376,,
2021,10,22,金,名古屋市,2301,甘がき,43700,愛　知,023,4239,332,,
2021,10,22,金,名古屋市,2301,渋がき,43751,,,15113,306,59.0,105.5
2021,10,22,金,名古屋市,2301,渋がき,43751,和歌山,030,14511,299,,
2021,10,22,金,名古屋市,2301,ぶどう計,45000,,,13712,1768,68.2,98.6
2021,10,22,金,名古屋市,2301,ぶどう計,45000,長　野,020,13712,1768,,
2021,10,22,金,名古屋市,2301,巨峰,45206,,,2648,1413,87.0,98.7
2021,10,22,金,名古屋市,2301,巨峰,45206,長　野,020,2648,1413,,
2021,10,22,金,名古屋市,2301,その他ぶどう,45299,,,11064,1853,64.9,99.8
2021,10,22,金,名古屋市,2301,いちご,46100,,,200,2584,32.3,105.1
2021,10,22,金,名古屋市,2301,いちご,46100,愛　知,023,101,2989,,
2021,10,22,金,名古屋市,2301,いちご,46100,長　野,020,44,2381,,
