年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,4,月,果実総量,40000,,,4597710,396,117.4,90.4
2021,10,4,月,国産果実総量,40001,,,3771804,434,117.3,90.2
2021,10,4,月,国産果実総量,40001,和歌山,030,882863,302,,
2021,10,4,月,国産果実総量,40001,熊　本,043,481270,210,,
2021,10,4,月,国産果実総量,40001,青　森,002,462152,349,,
2021,10,4,月,国産果実総量,40001,長　野,020,291167,1045,,
2021,10,4,月,国産果実総量,40001,奈　良,029,288878,233,,
2021,10,4,月,国産果実総量,40001,長　崎,042,226770,231,,
2021,10,4,月,国産果実総量,40001,愛　媛,038,167730,246,,
2021,10,4,月,みかん,40100,,,1094438,213,136.4,96.4
2021,10,4,月,みかん,40100,熊　本,043,462950,194,,
2021,10,4,月,みかん,40100,長　崎,042,211195,233,,
2021,10,4,月,みかん,40100,愛　媛,038,152633,200,,
2021,10,4,月,みかん,40100,佐　賀,041,94335,199,,
2021,10,4,月,その他雑かん,41999,,,24513,485,137.3,92.9
2021,10,4,月,りんご計,42000,,,695643,344,101.6,100.0
2021,10,4,月,りんご計,42000,青　森,002,455021,344,,
2021,10,4,月,りんご計,42000,長　野,020,140287,376,,
2021,10,4,月,つがる,42204,,,101753,263,65.9,91.3
2021,10,4,月,つがる,42204,青　森,002,96700,265,,
2021,10,4,月,ジョナゴルド,42505,,,80,270,27.6,127.4
2021,10,4,月,ジョナゴルド,42505,山　形,006,60,216,,
2021,10,4,月,ジョナゴルド,42505,青　森,002,20,432,,
2021,10,4,月,ふじ,42804,,,283372,383,159.5,98.7
2021,10,4,月,ふじ,42804,青　森,002,246926,396,,
2021,10,4,月,その他りんご,42999,,,310438,334,88.1,96.0
2021,10,4,月,日本なし計,43000,,,161131,421,59.6,95.2
2021,10,4,月,日本なし計,43000,大　分,044,34935,429,,
2021,10,4,月,日本なし計,43000,福　島,007,34159,422,,
2021,10,4,月,日本なし計,43000,栃　木,009,23612,427,,
2021,10,4,月,日本なし計,43000,秋　田,005,10825,449,,
2021,10,4,月,日本なし計,43000,新　潟,015,10245,463,,
2021,10,4,月,幸水,43203,,,45,648,12.5,208.4
2021,10,4,月,幸水,43203,茨　城,008,45,648,,
2021,10,4,月,豊水,43205,,,13280,454,85.7,97.4
2021,10,4,月,豊水,43205,秋　田,005,10200,446,,
2021,10,4,月,豊水,43205,大　分,044,1160,488,,
2021,10,4,月,二十世紀,43302,,,2730,353,197.8,103.5
2021,10,4,月,二十世紀,43302,鳥　取,031,1550,358,,
2021,10,4,月,二十世紀,43302,石　川,017,680,256,,
2021,10,4,月,新高,43310,,,76247,394,66.5,102.3
2021,10,4,月,新高,43310,大　分,044,33775,427,,
2021,10,4,月,新高,43310,福　島,007,14340,382,,
2021,10,4,月,新高,43310,新　潟,015,6140,435,,
2021,10,4,月,新高,43310,千　葉,012,5980,289,,
2021,10,4,月,新高,43310,茨　城,008,5960,316,,
2021,10,4,月,その他なし,43401,,,68829,446,49.7,91.4
2021,10,4,月,西洋なし,43499,,,17540,406,48.0,98.5
2021,10,4,月,西洋なし,43499,山　形,006,12763,437,,
2021,10,4,月,西洋なし,43499,北海道,001,3197,300,,
2021,10,4,月,かき計,43500,,,1191974,291,141.5,93.0
2021,10,4,月,かき計,43500,和歌山,030,810249,301,,
2021,10,4,月,かき計,43500,奈　良,029,288621,233,,
2021,10,4,月,甘がき,43700,,,77283,400,121.8,99.8
2021,10,4,月,甘がき,43700,福　岡,040,46427,357,,
2021,10,4,月,甘がき,43700,愛　知,023,9590,445,,
2021,10,4,月,甘がき,43700,岐　阜,021,7537,431,,
2021,10,4,月,渋がき,43751,,,1114691,283,143.1,92.5
2021,10,4,月,渋がき,43751,和歌山,030,810249,301,,
2021,10,4,月,渋がき,43751,奈　良,029,287543,233,,
2021,10,4,月,もも,44100,,,1336,729,41.8,100.4
2021,10,4,月,もも,44100,山　形,006,871,709,,
2021,10,4,月,もも,44100,福　島,007,225,797,,
2021,10,4,月,すもも,44700,,,8443,715,102.5,101.9
2021,10,4,月,すもも,44700,北海道,001,6611,673,,
2021,10,4,月,すもも,44700,長　野,020,899,1022,,
2021,10,4,月,ぶどう計,45000,,,357190,1587,100.0,98.2
2021,10,4,月,ぶどう計,45000,長　野,020,139231,1733,,
2021,10,4,月,ぶどう計,45000,山　梨,019,99808,1746,,
2021,10,4,月,ぶどう計,45000,岡　山,033,89340,1366,,
2021,10,4,月,デラウェア,45202,,,2445,777,144.3,98.6
2021,10,4,月,デラウェア,45202,山　形,006,1911,824,,
2021,10,4,月,デラウェア,45202,北海道,001,534,609,,
2021,10,4,月,巨峰,45206,,,62650,1314,96.3,102.3
2021,10,4,月,巨峰,45206,長　野,020,49771,1334,,
2021,10,4,月,巨峰,45206,山　梨,019,10645,1259,,
2021,10,4,月,その他ぶどう,45299,,,292097,1652,100.6,97.5
2021,10,4,月,くり,45700,,,47168,819,123.3,91.1
2021,10,4,月,くり,45700,茨　城,008,34086,695,,
2021,10,4,月,くり,45700,愛　媛,038,6146,1172,,
2021,10,4,月,いちご,46100,,,4667,2545,121.8,100.0
2021,10,4,月,いちご,46100,北海道,001,2075,2596,,
2021,10,4,月,いちご,46100,長　野,020,997,2798,,
2021,10,4,月,いちご,46100,青　森,002,780,1722,,
2021,10,4,月,メロン計,47000,,,97210,587,107.8,104.1
