年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,14,木,福岡市,4002,果実総量,40000,,,271137,329,106.1,113.4
2021,10,14,木,福岡市,4002,国産果実総量,40001,,,191930,367,111.1,113.6
2021,10,14,木,福岡市,4002,国産果実総量,40001,福　岡,040,42090,330,,
2021,10,14,木,福岡市,4002,国産果実総量,40001,青　森,002,33232,377,,
2021,10,14,木,福岡市,4002,国産果実総量,40001,和歌山,030,30218,292,,
2021,10,14,木,福岡市,4002,国産果実総量,40001,佐　賀,041,29038,199,,
2021,10,14,木,福岡市,4002,国産果実総量,40001,長　野,020,22906,570,,
2021,10,14,木,福岡市,4002,国産果実総量,40001,大　分,044,14573,455,,
2021,10,14,木,福岡市,4002,国産果実総量,40001,熊　本,043,8489,165,,
2021,10,14,木,福岡市,4002,みかん,40100,,,51083,197,83.9,132.2
2021,10,14,木,福岡市,4002,みかん,40100,佐　賀,041,28746,192,,
2021,10,14,木,福岡市,4002,みかん,40100,福　岡,040,15792,254,,
2021,10,14,木,福岡市,4002,その他雑かん,41999,,,957,388,193.7,87.8
2021,10,14,木,福岡市,4002,りんご計,42000,,,50578,381,103.9,109.2
2021,10,14,木,福岡市,4002,りんご計,42000,青　森,002,33232,377,,
2021,10,14,木,福岡市,4002,りんご計,42000,長　野,020,14406,388,,
2021,10,14,木,福岡市,4002,つがる,42204,,,4382,266,192.2,104.3
2021,10,14,木,福岡市,4002,つがる,42204,青　森,002,4102,265,,
2021,10,14,木,福岡市,4002,ジョナゴルド,42505,,,900,371,－,－
2021,10,14,木,福岡市,4002,ジョナゴルド,42505,福　島,007,900,371,,
2021,10,14,木,福岡市,4002,ふじ,42804,,,3960,326,521.1,91.6
2021,10,14,木,福岡市,4002,ふじ,42804,青　森,002,3960,326,,
2021,10,14,木,福岡市,4002,その他りんご,42999,,,41336,399,90.6,113.0
2021,10,14,木,福岡市,4002,日本なし計,43000,,,24840,493,127.4,109.6
2021,10,14,木,福岡市,4002,日本なし計,43000,大　分,044,13310,430,,
2021,10,14,木,福岡市,4002,日本なし計,43000,長　野,020,6565,703,,
2021,10,14,木,福岡市,4002,新高,43310,,,14805,421,96.1,100.5
2021,10,14,木,福岡市,4002,新高,43310,大　分,044,13240,429,,
2021,10,14,木,福岡市,4002,その他なし,43401,,,10035,598,245.1,105.5
2021,10,14,木,福岡市,4002,西洋なし,43499,,,210,413,－,－
2021,10,14,木,福岡市,4002,西洋なし,43499,山　形,006,165,446,,
2021,10,14,木,福岡市,4002,西洋なし,43499,長　野,020,45,290,,
2021,10,14,木,福岡市,4002,かき計,43500,,,52573,295,162.4,98.7
2021,10,14,木,福岡市,4002,かき計,43500,和歌山,030,30208,292,,
2021,10,14,木,福岡市,4002,かき計,43500,福　岡,040,19756,290,,
2021,10,14,木,福岡市,4002,甘がき,43700,,,19382,295,157.1,100.7
2021,10,14,木,福岡市,4002,甘がき,43700,福　岡,040,19041,291,,
2021,10,14,木,福岡市,4002,渋がき,43751,,,33191,294,165.6,97.4
2021,10,14,木,福岡市,4002,渋がき,43751,和歌山,030,30178,292,,
2021,10,14,木,福岡市,4002,ぶどう計,45000,,,6045,1398,125.0,97.0
2021,10,14,木,福岡市,4002,ぶどう計,45000,岡　山,033,3034,1364,,
2021,10,14,木,福岡市,4002,ぶどう計,45000,長　野,020,1890,1500,,
2021,10,14,木,福岡市,4002,巨峰,45206,,,1098,1166,435.7,82.5
2021,10,14,木,福岡市,4002,巨峰,45206,長　野,020,948,1236,,
2021,10,14,木,福岡市,4002,その他ぶどう,45299,,,4948,1449,107.9,100.5
2021,10,14,木,福岡市,4002,くり,45700,,,423,1121,138.2,105.8
2021,10,14,木,福岡市,4002,くり,45700,福　岡,040,360,1092,,
2021,10,14,木,福岡市,4002,メロン計,47000,,,2514,653,92.3,127.8
2021,10,14,木,福岡市,4002,メロン計,47000,長　崎,042,1270,440,,
2021,10,14,木,福岡市,4002,メロン計,47000,北海道,001,664,649,,
2021,10,14,木,福岡市,4002,メロン計,47000,静　岡,022,580,1122,,
2021,10,14,木,福岡市,4002,温室メロン,47200,,,1850,654,109.5,149.7
2021,10,14,木,福岡市,4002,温室メロン,47200,長　崎,042,1270,440,,
2021,10,14,木,福岡市,4002,温室メロン,47200,静　岡,022,580,1122,,
2021,10,14,木,福岡市,4002,その他メロン,47299,,,664,649,69.2,100.5
2021,10,14,木,福岡市,4002,キウイフルツ,49300,,,878,981,107.3,99.4
2021,10,14,木,福岡市,4002,キウイフルツ,49300,福　岡,040,776,1074,,
2021,10,14,木,福岡市,4002,他の国産果実,49500,,,1831,862,87.3,110.5
2021,10,14,木,福岡市,4002,輸入果実計,50000,,,79207,236,95.8,107.3
2021,10,14,木,福岡市,4002,バナナ,50100,,,51626,130,92.4,96.3
2021,10,14,木,福岡市,4002,パイナップル,50300,,,8662,180,101.0,104.0
2021,10,14,木,福岡市,4002,レモン,50400,,,1909,358,65.8,141.5
2021,10,14,木,福岡市,4002,グレプフルツ,50500,,,908,188,98.5,109.3
2021,10,14,木,福岡市,4002,オレンジ,50600,,,3475,240,133.9,99.6
2021,10,14,木,福岡市,4002,輸入キウイ,50800,,,4497,581,86.7,102.5
2021,10,14,木,福岡市,4002,他の輸入果実,50900,,,8130,754,122.4,106.0
