年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,6,月,野菜総量,30000,,,14565398,207,105.1,104.0
2021,12,6,月,野菜総量,30000,北海道,001,2975093,177,,
2021,12,6,月,野菜総量,30000,茨　城,008,1935833,120,,
2021,12,6,月,野菜総量,30000,千　葉,012,1511940,121,,
2021,12,6,月,野菜総量,30000,愛　知,023,1232134,152,,
2021,12,6,月,野菜総量,30000,熊　本,043,751231,368,,
2021,12,6,月,野菜総量,30000,長　崎,042,677267,153,,
2021,12,6,月,野菜総量,30000,宮　崎,045,430042,315,,
2021,12,6,月,だいこん,30100,,,1208741,52,83.0,102.0
2021,12,6,月,だいこん,30100,千　葉,012,415134,45,,
2021,12,6,月,だいこん,30100,神奈川,014,250065,51,,
2021,12,6,月,だいこん,30100,長　崎,042,145260,47,,
2021,12,6,月,だいこん,30100,和歌山,030,89705,61,,
2021,12,6,月,だいこん,30100,徳　島,036,80097,65,,
2021,12,6,月,かぶ,30200,,,150440,109,90.7,100.0
2021,12,6,月,かぶ,30200,千　葉,012,56444,116,,
2021,12,6,月,かぶ,30200,京　都,026,26810,109,,
2021,12,6,月,かぶ,30200,福　岡,040,21417,86,,
2021,12,6,月,かぶ,30200,埼　玉,011,12633,91,,
2021,12,6,月,かぶ,30200,徳　島,036,6460,133,,
2021,12,6,月,にんじん,30300,,,1028185,88,115.7,93.6
2021,12,6,月,にんじん,30300,千　葉,012,504885,85,,
2021,12,6,月,にんじん,30300,長　崎,042,180976,78,,
2021,12,6,月,にんじん,30300,愛　知,023,110181,94,,
2021,12,6,月,にんじん,30300,香　川,037,39203,188,,
2021,12,6,月,ごぼう,30400,,,190140,228,130.8,102.7
2021,12,6,月,ごぼう,30400,青　森,002,145190,205,,
2021,12,6,月,ごぼう,30400,北海道,001,16050,146,,
2021,12,6,月,たけのこ,30500,,,849,1421,120.8,103.8
2021,12,6,月,たけのこ,30500,高　知,039,322,534,,
2021,12,6,月,たけのこ,30500,鹿児島,046,238,2213,,
2021,12,6,月,たけのこ,30500,福　岡,040,59,2895,,
