年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,14,木,野菜総量,30000,,,17129713,198,118.4,105.3
2021,10,14,木,野菜総量,30000,北海道,001,5427106,151,,
2021,10,14,木,野菜総量,30000,長　野,020,3404741,107,,
2021,10,14,木,野菜総量,30000,群　馬,010,1656332,120,,
2021,10,14,木,野菜総量,30000,茨　城,008,1156467,213,,
2021,10,14,木,野菜総量,30000,青　森,002,712910,202,,
2021,10,14,木,野菜総量,30000,熊　本,043,458192,422,,
2021,10,14,木,野菜総量,30000,岩　手,003,450849,134,,
2021,10,14,木,だいこん,30100,,,1349432,80,112.5,94.1
2021,10,14,木,だいこん,30100,北海道,001,532850,79,,
2021,10,14,木,だいこん,30100,青　森,002,348013,79,,
2021,10,14,木,だいこん,30100,石　川,017,107958,102,,
2021,10,14,木,だいこん,30100,茨　城,008,78433,78,,
2021,10,14,木,だいこん,30100,岩　手,003,62070,63,,
2021,10,14,木,かぶ,30200,,,113364,126,122.6,94.0
2021,10,14,木,かぶ,30200,千　葉,012,47886,122,,
2021,10,14,木,かぶ,30200,青　森,002,20082,161,,
2021,10,14,木,かぶ,30200,埼　玉,011,15644,94,,
2021,10,14,木,かぶ,30200,北海道,001,13929,110,,
2021,10,14,木,にんじん,30300,,,1125083,72,100.1,97.3
2021,10,14,木,にんじん,30300,北海道,001,1097208,71,,
2021,10,14,木,ごぼう,30400,,,106216,280,111.4,104.1
2021,10,14,木,ごぼう,30400,青　森,002,66248,250,,
2021,10,14,木,ごぼう,30400,北海道,001,14950,149,,
2021,10,14,木,ごぼう,30400,鹿児島,046,10081,657,,
2021,10,14,木,たけのこ,30500,,,3657,1180,96.8,94.7
2021,10,14,木,たけのこ,30500,高　知,039,3652,1181,,
2021,10,14,木,れんこん,30600,,,85994,368,93.4,98.9
2021,10,14,木,れんこん,30600,茨　城,008,41186,347,,
2021,10,14,木,れんこん,30600,佐　賀,041,17433,300,,
2021,10,14,木,れんこん,30600,徳　島,036,11485,510,,
2021,10,14,木,はくさい,31100,,,2195986,65,130.4,100.0
2021,10,14,木,はくさい,31100,長　野,020,2074953,65,,
2021,10,14,木,みずな,31300,,,50259,262,109.7,97.0
2021,10,14,木,みずな,31300,茨　城,008,27974,249,,
2021,10,14,木,みずな,31300,福　岡,040,8950,222,,
2021,10,14,木,みずな,31300,埼　玉,011,2687,201,,
2021,10,14,木,みずな,31300,滋　賀,025,2164,347,,
2021,10,14,木,こまつな,31500,,,177837,179,126.5,87.7
2021,10,14,木,こまつな,31500,茨　城,008,56975,141,,
2021,10,14,木,こまつな,31500,福　岡,040,46832,166,,
2021,10,14,木,こまつな,31500,埼　玉,011,12184,200,,
2021,10,14,木,こまつな,31500,北海道,001,8106,267,,
2021,10,14,木,こまつな,31500,群　馬,010,7599,160,,
2021,10,14,木,その他の菜類,31550,,,4912,278,156.1,80.1
2021,10,14,木,ちんげんさい,31560,,,50201,231,104.6,90.9
2021,10,14,木,ちんげんさい,31560,茨　城,008,11494,197,,
2021,10,14,木,ちんげんさい,31560,静　岡,022,11165,300,,
2021,10,14,木,ちんげんさい,31560,長　野,020,7310,146,,
