年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,2,木,名古屋市,2301,野菜総量,30000,,,1752268,214,109.5,109.7
2021,12,2,木,名古屋市,2301,野菜総量,30000,北海道,001,423529,199,,
2021,12,2,木,名古屋市,2301,野菜総量,30000,愛　知,023,409329,160,,
2021,12,2,木,名古屋市,2301,野菜総量,30000,茨　城,008,261820,99,,
2021,12,2,木,名古屋市,2301,野菜総量,30000,長　野,020,82759,275,,
2021,12,2,木,名古屋市,2301,野菜総量,30000,熊　本,043,76652,441,,
2021,12,2,木,名古屋市,2301,野菜総量,30000,千　葉,012,56932,76,,
2021,12,2,木,名古屋市,2301,野菜総量,30000,岐　阜,021,52516,209,,
2021,12,2,木,名古屋市,2301,だいこん,30100,,,98201,55,107.1,107.8
2021,12,2,木,名古屋市,2301,だいこん,30100,千　葉,012,48015,53,,
2021,12,2,木,名古屋市,2301,だいこん,30100,愛　知,023,25994,54,,
2021,12,2,木,名古屋市,2301,だいこん,30100,静　岡,022,8744,56,,
2021,12,2,木,名古屋市,2301,かぶ,30200,,,11382,88,92.1,98.9
2021,12,2,木,名古屋市,2301,かぶ,30200,三　重,024,6430,83,,
2021,12,2,木,名古屋市,2301,かぶ,30200,愛　知,023,2784,81,,
2021,12,2,木,名古屋市,2301,にんじん,30300,,,117768,94,104.6,97.9
2021,12,2,木,名古屋市,2301,にんじん,30300,愛　知,023,89816,97,,
2021,12,2,木,名古屋市,2301,にんじん,30300,岐　阜,021,21280,81,,
2021,12,2,木,名古屋市,2301,ごぼう,30400,,,16436,232,68.1,122.1
2021,12,2,木,名古屋市,2301,ごぼう,30400,青　森,002,14988,205,,
2021,12,2,木,名古屋市,2301,たけのこ,30500,,,56,2390,105.7,103.1
2021,12,2,木,名古屋市,2301,たけのこ,30500,鹿児島,046,40,2624,,
2021,12,2,木,名古屋市,2301,たけのこ,30500,三　重,024,4,3173,,
2021,12,2,木,名古屋市,2301,れんこん,30600,,,15154,358,135.7,100.0
2021,12,2,木,名古屋市,2301,れんこん,30600,愛　知,023,10305,365,,
2021,12,2,木,名古屋市,2301,れんこん,30600,茨　城,008,4384,321,,
2021,12,2,木,名古屋市,2301,はくさい,31100,,,209373,48,103.5,109.1
2021,12,2,木,名古屋市,2301,はくさい,31100,茨　城,008,140734,48,,
2021,12,2,木,名古屋市,2301,はくさい,31100,愛　知,023,46244,43,,
2021,12,2,木,名古屋市,2301,みずな,31300,,,4624,401,115.1,97.6
2021,12,2,木,名古屋市,2301,みずな,31300,茨　城,008,4365,401,,
2021,12,2,木,名古屋市,2301,こまつな,31500,,,10813,266,88.8,106.8
2021,12,2,木,名古屋市,2301,こまつな,31500,茨　城,008,4394,249,,
2021,12,2,木,名古屋市,2301,こまつな,31500,岐　阜,021,2782,295,,
2021,12,2,木,名古屋市,2301,こまつな,31500,静　岡,022,1900,281,,
2021,12,2,木,名古屋市,2301,その他の菜類,31550,,,49,730,148.5,103.7
2021,12,2,木,名古屋市,2301,ちんげんさい,31560,,,4761,216,116.9,92.3
2021,12,2,木,名古屋市,2301,ちんげんさい,31560,愛　知,023,2406,198,,
2021,12,2,木,名古屋市,2301,ちんげんさい,31560,静　岡,022,2196,230,,
2021,12,2,木,名古屋市,2301,キャベツ,31700,,,186392,51,110.7,91.1
2021,12,2,木,名古屋市,2301,キャベツ,31700,愛　知,023,116912,44,,
2021,12,2,木,名古屋市,2301,キャベツ,31700,茨　城,008,63029,62,,
2021,12,2,木,名古屋市,2301,ほうれんそう,31800,,,15171,452,102.0,113.3
2021,12,2,木,名古屋市,2301,ほうれんそう,31800,愛　知,023,5916,381,,
2021,12,2,木,名古屋市,2301,ほうれんそう,31800,茨　城,008,4552,511,,
2021,12,2,木,名古屋市,2301,ほうれんそう,31800,岐　阜,021,3186,456,,
2021,12,2,木,名古屋市,2301,ねぎ,31900,,,52319,335,80.3,110.9
2021,12,2,木,名古屋市,2301,ねぎ,31900,長　野,020,14360,267,,
2021,12,2,木,名古屋市,2301,ねぎ,31900,富　山,016,7087,293,,
2021,12,2,木,名古屋市,2301,ねぎ,31900,静　岡,022,4814,438,,
2021,12,2,木,名古屋市,2301,ねぎ,31900,鳥　取,031,4123,378,,
2021,12,2,木,名古屋市,2301,ねぎ,31900,大　分,044,3879,417,,
2021,12,2,木,名古屋市,2301,ふき,32300,,,1934,211,74.2,99.1
2021,12,2,木,名古屋市,2301,ふき,32300,愛　知,023,1934,211,,
2021,12,2,木,名古屋市,2301,みつば,32500,,,2299,443,98.5,100.2
2021,12,2,木,名古屋市,2301,みつば,32500,愛　知,023,2158,432,,
2021,12,2,木,名古屋市,2301,しゅんぎく,32600,,,1960,495,75.3,103.3
2021,12,2,木,名古屋市,2301,しゅんぎく,32600,愛　知,023,815,534,,
2021,12,2,木,名古屋市,2301,しゅんぎく,32600,高　知,039,556,448,,
2021,12,2,木,名古屋市,2301,しゅんぎく,32600,岐　阜,021,316,433,,
2021,12,2,木,名古屋市,2301,にら,32800,,,8274,795,110.7,98.6
2021,12,2,木,名古屋市,2301,にら,32800,高　知,039,7826,798,,
2021,12,2,木,名古屋市,2301,セルリー,32900,,,4781,196,79.6,114.6
2021,12,2,木,名古屋市,2301,セルリー,32900,静　岡,022,4040,195,,
2021,12,2,木,名古屋市,2301,アスパラガス,33100,,,922,888,79.5,114.7
2021,12,2,木,名古屋市,2301,　　うち輸入,33101,,,922,888,79.5,114.7
2021,12,2,木,名古屋市,2301,カリフラワー,33200,,,3128,289,112.8,100.3
2021,12,2,木,名古屋市,2301,カリフラワー,33200,愛　知,023,1658,229,,
2021,12,2,木,名古屋市,2301,カリフラワー,33200,徳　島,036,1300,365,,
2021,12,2,木,名古屋市,2301,ブロッコリー,33300,,,33872,284,96.8,113.6
2021,12,2,木,名古屋市,2301,ブロッコリー,33300,愛　知,023,9801,218,,
2021,12,2,木,名古屋市,2301,ブロッコリー,33300,鳥　取,031,8310,294,,
2021,12,2,木,名古屋市,2301,ブロッコリー,33300,香　川,037,7572,346,,
2021,12,2,木,名古屋市,2301,ブロッコリー,33300,徳　島,036,3336,323,,
2021,12,2,木,名古屋市,2301,レタス,33400,,,91517,133,100.5,103.9
2021,12,2,木,名古屋市,2301,レタス,33400,兵　庫,028,33674,136,,
2021,12,2,木,名古屋市,2301,レタス,33400,茨　城,008,12001,123,,
2021,12,2,木,名古屋市,2301,レタス,33400,愛　知,023,11915,129,,
2021,12,2,木,名古屋市,2301,レタス,33400,静　岡,022,11463,119,,
2021,12,2,木,名古屋市,2301,レタス,33400,熊　本,043,7667,146,,
2021,12,2,木,名古屋市,2301,パセリ,33600,,,591,1316,98.5,97.6
2021,12,2,木,名古屋市,2301,パセリ,33600,愛　知,023,336,1182,,
2021,12,2,木,名古屋市,2301,パセリ,33600,静　岡,022,215,1497,,
2021,12,2,木,名古屋市,2301,きゅうり,34100,,,68336,320,152.8,108.5
2021,12,2,木,名古屋市,2301,きゅうり,34100,愛　知,023,40768,331,,
2021,12,2,木,名古屋市,2301,きゅうり,34100,宮　崎,045,11733,313,,
2021,12,2,木,名古屋市,2301,きゅうり,34100,高　知,039,8155,312,,
2021,12,2,木,名古屋市,2301,かぼちゃ,34200,,,42031,169,101.0,101.2
2021,12,2,木,名古屋市,2301,かぼちゃ,34200,北海道,001,38017,161,,
2021,12,2,木,名古屋市,2301,　　うち輸入,34201,,,2900,189,207.1,94.5
2021,12,2,木,名古屋市,2301,なす,34300,,,19461,424,373.1,106.3
2021,12,2,木,名古屋市,2301,なす,34300,熊　本,043,10000,435,,
2021,12,2,木,名古屋市,2301,なす,34300,愛　知,023,8512,414,,
2021,12,2,木,名古屋市,2301,トマト,34400,,,67300,428,206.8,97.1
2021,12,2,木,名古屋市,2301,トマト,34400,熊　本,043,32600,446,,
2021,12,2,木,名古屋市,2301,トマト,34400,三　重,024,14645,382,,
2021,12,2,木,名古屋市,2301,トマト,34400,愛　知,023,11071,429,,
2021,12,2,木,名古屋市,2301,ミニトマト,34450,,,35225,562,225.0,87.1
2021,12,2,木,名古屋市,2301,ミニトマト,34450,熊　本,043,22986,528,,
2021,12,2,木,名古屋市,2301,ミニトマト,34450,愛　知,023,10329,648,,
2021,12,2,木,名古屋市,2301,ピーマン,34500,,,22660,341,106.2,105.2
2021,12,2,木,名古屋市,2301,ピーマン,34500,鹿児島,046,10044,311,,
2021,12,2,木,名古屋市,2301,ピーマン,34500,宮　崎,045,6038,343,,
2021,12,2,木,名古屋市,2301,ピーマン,34500,高　知,039,2467,389,,
2021,12,2,木,名古屋市,2301,ししとう,34600,,,925,1405,129.0,107.2
2021,12,2,木,名古屋市,2301,ししとう,34600,高　知,039,889,1430,,
2021,12,2,木,名古屋市,2301,さやいんげん,35100,,,1233,982,137.6,104.0
2021,12,2,木,名古屋市,2301,さやいんげん,35100,鹿児島,046,868,928,,
2021,12,2,木,名古屋市,2301,さやいんげん,35100,高　知,039,170,1333,,
2021,12,2,木,名古屋市,2301,さやえんどう,35200,,,2738,1058,140.8,98.1
2021,12,2,木,名古屋市,2301,さやえんどう,35200,和歌山,030,1940,964,,
2021,12,2,木,名古屋市,2301,さやえんどう,35200,鹿児島,046,569,1337,,
2021,12,2,木,名古屋市,2301,実えんどう,35300,,,144,1151,135.8,93.2
2021,12,2,木,名古屋市,2301,実えんどう,35300,和歌山,030,80,1135,,
2021,12,2,木,名古屋市,2301,実えんどう,35300,鹿児島,046,54,1326,,
2021,12,2,木,名古屋市,2301,えだまめ,35500,,,60,1625,157.9,104.2
2021,12,2,木,名古屋市,2301,えだまめ,35500,静　岡,022,60,1625,,
2021,12,2,木,名古屋市,2301,かんしょ,36100,,,43588,284,80.0,106.8
2021,12,2,木,名古屋市,2301,かんしょ,36100,茨　城,008,25840,246,,
2021,12,2,木,名古屋市,2301,かんしょ,36100,徳　島,036,10193,371,,
2021,12,2,木,名古屋市,2301,ばれいしょ,36200,,,128017,206,120.7,97.6
2021,12,2,木,名古屋市,2301,ばれいしょ,36200,北海道,001,100416,199,,
2021,12,2,木,名古屋市,2301,ばれいしょ,36200,長　崎,042,27601,233,,
2021,12,2,木,名古屋市,2301,さといも,36300,,,9090,284,93.7,100.7
2021,12,2,木,名古屋市,2301,さといも,36300,愛　媛,038,4569,262,,
2021,12,2,木,名古屋市,2301,さといも,36300,岐　阜,021,1480,237,,
2021,12,2,木,名古屋市,2301,さといも,36300,福　井,018,800,450,,
2021,12,2,木,名古屋市,2301,さといも,36300,鹿児島,046,750,266,,
2021,12,2,木,名古屋市,2301,やまのいも,36500,,,52875,322,295.3,107.0
2021,12,2,木,名古屋市,2301,やまのいも,36500,青　森,002,33878,323,,
2021,12,2,木,名古屋市,2301,やまのいも,36500,北海道,001,18200,298,,
2021,12,2,木,名古屋市,2301,たまねぎ,36610,,,275289,196,95.8,106.5
2021,12,2,木,名古屋市,2301,たまねぎ,36610,北海道,001,265329,196,,
2021,12,2,木,名古屋市,2301,　　うち輸入,36620,,,8960,174,7405.0,106.1
2021,12,2,木,名古屋市,2301,にんにく,36700,,,3578,1033,140.5,261.5
2021,12,2,木,名古屋市,2301,にんにく,36700,青　森,002,1593,1900,,
2021,12,2,木,名古屋市,2301,にんにく,36700,岐　阜,021,4,3024,,
2021,12,2,木,名古屋市,2301,　　うち輸入,36701,,,1981,332,80.6,106.4
2021,12,2,木,名古屋市,2301,しょうが,37200,,,2423,770,127.3,106.4
2021,12,2,木,名古屋市,2301,しょうが,37200,高　知,039,1426,836,,
2021,12,2,木,名古屋市,2301,しょうが,37200,熊　本,043,450,818,,
2021,12,2,木,名古屋市,2301,しょうが,37200,愛　知,023,131,747,,
2021,12,2,木,名古屋市,2301,　　うち輸入,37201,,,416,500,86.3,115.5
2021,12,2,木,名古屋市,2301,生しいたけ,38100,,,13366,919,124.2,93.1
2021,12,2,木,名古屋市,2301,生しいたけ,38100,徳　島,036,6213,854,,
2021,12,2,木,名古屋市,2301,生しいたけ,38100,岐　阜,021,1670,1093,,
2021,12,2,木,名古屋市,2301,生しいたけ,38100,和歌山,030,1210,821,,
2021,12,2,木,名古屋市,2301,生しいたけ,38100,広　島,034,1104,1159,,
