年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,11,土,野菜総量,30000,,,13499245,207,113.3,99.5
2021,12,11,土,野菜総量,30000,北海道,001,2174749,190,,
2021,12,11,土,野菜総量,30000,茨　城,008,1867685,119,,
2021,12,11,土,野菜総量,30000,愛　知,023,1405440,133,,
2021,12,11,土,野菜総量,30000,千　葉,012,1262610,127,,
2021,12,11,土,野菜総量,30000,長　崎,042,613274,159,,
2021,12,11,土,野菜総量,30000,熊　本,043,502352,332,,
2021,12,11,土,野菜総量,30000,鹿児島,046,442172,184,,
2021,12,11,土,だいこん,30100,,,1086978,54,123.7,103.8
2021,12,11,土,だいこん,30100,千　葉,012,299026,50,,
2021,12,11,土,だいこん,30100,神奈川,014,227337,52,,
2021,12,11,土,だいこん,30100,鹿児島,046,110060,47,,
2021,12,11,土,だいこん,30100,長　崎,042,106153,56,,
2021,12,11,土,だいこん,30100,徳　島,036,80585,61,,
2021,12,11,土,かぶ,30200,,,164216,107,133.1,94.7
2021,12,11,土,かぶ,30200,千　葉,012,66214,118,,
2021,12,11,土,かぶ,30200,京　都,026,21870,112,,
2021,12,11,土,かぶ,30200,福　岡,040,20493,79,,
2021,12,11,土,かぶ,30200,埼　玉,011,19166,77,,
2021,12,11,土,かぶ,30200,石　川,017,7524,136,,
2021,12,11,土,にんじん,30300,,,850793,89,102.8,101.1
2021,12,11,土,にんじん,30300,千　葉,012,375035,87,,
2021,12,11,土,にんじん,30300,長　崎,042,160984,74,,
2021,12,11,土,にんじん,30300,愛　知,023,93377,92,,
2021,12,11,土,にんじん,30300,香　川,037,43175,179,,
2021,12,11,土,にんじん,30300,埼　玉,011,42800,74,,
2021,12,11,土,ごぼう,30400,,,151401,248,147.4,98.4
2021,12,11,土,ごぼう,30400,青　森,002,94281,196,,
2021,12,11,土,ごぼう,30400,茨　城,008,22308,164,,
2021,12,11,土,ごぼう,30400,北海道,001,8296,127,,
2021,12,11,土,たけのこ,30500,,,361,2354,30.0,139.0
2021,12,11,土,たけのこ,30500,鹿児島,046,150,2768,,
2021,12,11,土,たけのこ,30500,福　岡,040,50,2809,,
2021,12,11,土,たけのこ,30500,熊　本,043,30,2254,,
2021,12,11,土,たけのこ,30500,京　都,026,8,4455,,
2021,12,11,土,たけのこ,30500,三　重,024,5,3175,,
2021,12,11,土,れんこん,30600,,,91360,446,127.3,100.0
2021,12,11,土,れんこん,30600,茨　城,008,47325,451,,
2021,12,11,土,れんこん,30600,佐　賀,041,15324,357,,
2021,12,11,土,れんこん,30600,徳　島,036,10493,584,,
2021,12,11,土,はくさい,31100,,,1891828,40,127.3,97.6
2021,12,11,土,はくさい,31100,茨　城,008,1133874,38,,
2021,12,11,土,はくさい,31100,大　分,044,221148,38,,
2021,12,11,土,はくさい,31100,鹿児島,046,122371,40,,
2021,12,11,土,はくさい,31100,兵　庫,028,83377,58,,
2021,12,11,土,みずな,31300,,,48470,367,115.6,96.8
2021,12,11,土,みずな,31300,茨　城,008,28264,353,,
2021,12,11,土,みずな,31300,福　岡,040,6261,405,,
2021,12,11,土,みずな,31300,滋　賀,025,2979,360,,
2021,12,11,土,みずな,31300,京　都,026,2112,443,,
2021,12,11,土,こまつな,31500,,,101927,300,123.5,103.8
2021,12,11,土,こまつな,31500,茨　城,008,38280,301,,
2021,12,11,土,こまつな,31500,福　岡,040,21068,295,,
2021,12,11,土,こまつな,31500,埼　玉,011,11642,260,,
2021,12,11,土,こまつな,31500,広　島,034,4306,505,,
2021,12,11,土,こまつな,31500,岐　阜,021,3516,328,,
2021,12,11,土,その他の菜類,31550,,,5905,274,119.1,95.1
2021,12,11,土,ちんげんさい,31560,,,33988,260,104.8,101.2
2021,12,11,土,ちんげんさい,31560,茨　城,008,13322,245,,
2021,12,11,土,ちんげんさい,31560,静　岡,022,8145,291,,
