年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,16,火,野菜総量,30000,,,13901337,194,95.5,95.1
2021,11,16,火,野菜総量,30000,北海道,001,3406898,173,,
2021,11,16,火,野菜総量,30000,茨　城,008,2476828,116,,
2021,11,16,火,野菜総量,30000,千　葉,012,1342630,131,,
2021,11,16,火,野菜総量,30000,愛　知,023,885928,176,,
2021,11,16,火,野菜総量,30000,長　野,020,541728,204,,
2021,11,16,火,野菜総量,30000,青　森,002,383868,204,,
2021,11,16,火,野菜総量,30000,長　崎,042,329431,161,,
2021,11,16,火,だいこん,30100,,,1433737,58,106.7,98.3
2021,11,16,火,だいこん,30100,千　葉,012,508755,56,,
2021,11,16,火,だいこん,30100,神奈川,014,205260,62,,
2021,11,16,火,だいこん,30100,長　崎,042,101526,56,,
2021,11,16,火,だいこん,30100,鹿児島,046,87666,51,,
2021,11,16,火,だいこん,30100,茨　城,008,83671,54,,
2021,11,16,火,かぶ,30200,,,133936,116,91.1,99.1
2021,11,16,火,かぶ,30200,千　葉,012,59420,123,,
2021,11,16,火,かぶ,30200,福　岡,040,17130,85,,
2021,11,16,火,かぶ,30200,埼　玉,011,16052,97,,
2021,11,16,火,かぶ,30200,京　都,026,15998,124,,
2021,11,16,火,にんじん,30300,,,859241,107,98.8,93.9
2021,11,16,火,にんじん,30300,北海道,001,345371,94,,
2021,11,16,火,にんじん,30300,千　葉,012,230361,119,,
2021,11,16,火,にんじん,30300,青　森,002,90057,96,,
2021,11,16,火,にんじん,30300,長　崎,042,58750,140,,
2021,11,16,火,ごぼう,30400,,,191773,182,115.2,89.7
2021,11,16,火,ごぼう,30400,青　森,002,149801,171,,
2021,11,16,火,ごぼう,30400,北海道,001,19053,136,,
2021,11,16,火,たけのこ,30500,,,321,1875,185.5,130.4
2021,11,16,火,たけのこ,30500,鹿児島,046,167,2102,,
2021,11,16,火,たけのこ,30500,高　知,039,136,1485,,
2021,11,16,火,れんこん,30600,,,89954,413,105.7,101.0
2021,11,16,火,れんこん,30600,茨　城,008,50747,401,,
2021,11,16,火,れんこん,30600,佐　賀,041,12383,306,,
2021,11,16,火,れんこん,30600,徳　島,036,10607,543,,
2021,11,16,火,はくさい,31100,,,1892896,54,95.1,100.0
2021,11,16,火,はくさい,31100,茨　城,008,1180396,50,,
2021,11,16,火,はくさい,31100,大　分,044,225476,68,,
2021,11,16,火,はくさい,31100,長　野,020,190610,54,,
2021,11,16,火,みずな,31300,,,39317,379,100.3,103.6
