年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,9,火,野菜総量,30000,,,13298448,202,89.9,94.8
2021,11,9,火,野菜総量,30000,北海道,001,3358971,167,,
2021,11,9,火,野菜総量,30000,茨　城,008,2193049,135,,
2021,11,9,火,野菜総量,30000,長　野,020,1210266,131,,
2021,11,9,火,野菜総量,30000,千　葉,012,1054823,147,,
2021,11,9,火,野菜総量,30000,愛　知,023,613484,240,,
2021,11,9,火,野菜総量,30000,青　森,002,370833,193,,
2021,11,9,火,野菜総量,30000,群　馬,010,311694,242,,
2021,11,9,火,だいこん,30100,,,1273952,63,88.7,105.0
2021,11,9,火,だいこん,30100,千　葉,012,389552,64,,
2021,11,9,火,だいこん,30100,神奈川,014,168605,68,,
2021,11,9,火,だいこん,30100,石　川,017,83257,82,,
2021,11,9,火,だいこん,30100,茨　城,008,79018,56,,
2021,11,9,火,だいこん,30100,長　崎,042,78902,57,,
2021,11,9,火,かぶ,30200,,,123928,120,98.6,100.0
2021,11,9,火,かぶ,30200,千　葉,012,57866,130,,
2021,11,9,火,かぶ,30200,埼　玉,011,15199,99,,
2021,11,9,火,かぶ,30200,福　岡,040,14878,84,,
2021,11,9,火,かぶ,30200,京　都,026,8983,130,,
2021,11,9,火,かぶ,30200,岐　阜,021,4820,122,,
2021,11,9,火,にんじん,30300,,,769708,112,92.2,100.0
2021,11,9,火,にんじん,30300,北海道,001,475454,105,,
2021,11,9,火,にんじん,30300,千　葉,012,119490,127,,
2021,11,9,火,にんじん,30300,青　森,002,94868,107,,
2021,11,9,火,ごぼう,30400,,,148091,192,57.3,113.6
2021,11,9,火,ごぼう,30400,青　森,002,92824,180,,
2021,11,9,火,ごぼう,30400,北海道,001,37549,135,,
2021,11,9,火,たけのこ,30500,,,437,1583,124.1,108.4
2021,11,9,火,たけのこ,30500,高　知,039,348,1421,,
2021,11,9,火,たけのこ,30500,鹿児島,046,58,2514,,
2021,11,9,火,れんこん,30600,,,102843,419,114.8,100.5
2021,11,9,火,れんこん,30600,茨　城,008,60686,419,,
2021,11,9,火,れんこん,30600,佐　賀,041,15323,320,,
