年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,22,金,野菜総量,30000,,,14084815,169,79.2,97.1
2021,10,22,金,野菜総量,30000,北海道,001,4829234,130,,
2021,10,22,金,野菜総量,30000,長　野,020,2598594,86,,
2021,10,22,金,野菜総量,30000,茨　城,008,1360176,147,,
2021,10,22,金,野菜総量,30000,群　馬,010,1097736,102,,
2021,10,22,金,野菜総量,30000,青　森,002,588996,166,,
2021,10,22,金,野菜総量,30000,千　葉,012,556304,180,,
2021,10,22,金,野菜総量,30000,熊　本,043,308528,308,,
2021,10,22,金,だいこん,30100,,,1286536,79,92.6,102.6
2021,10,22,金,だいこん,30100,北海道,001,321533,75,,
2021,10,22,金,だいこん,30100,青　森,002,306620,78,,
2021,10,22,金,だいこん,30100,千　葉,012,213270,76,,
2021,10,22,金,だいこん,30100,石　川,017,120688,96,,
2021,10,22,金,だいこん,30100,茨　城,008,108740,74,,
2021,10,22,金,かぶ,30200,,,130978,111,110.5,94.9
2021,10,22,金,かぶ,30200,千　葉,012,41616,126,,
2021,10,22,金,かぶ,30200,北海道,001,39766,90,,
2021,10,22,金,かぶ,30200,埼　玉,011,16152,93,,
2021,10,22,金,かぶ,30200,青　森,002,10081,139,,
2021,10,22,金,にんじん,30300,,,936985,64,73.3,100.0
2021,10,22,金,にんじん,30300,北海道,001,842676,65,,
2021,10,22,金,ごぼう,30400,,,108923,240,87.0,102.6
2021,10,22,金,ごぼう,30400,青　森,002,52352,215,,
2021,10,22,金,ごぼう,30400,北海道,001,34164,121,,
2021,10,22,金,ごぼう,30400,鹿児島,046,14260,595,,
2021,10,22,金,たけのこ,30500,,,1220,1267,58.7,108.0
2021,10,22,金,たけのこ,30500,高　知,039,1220,1267,,
2021,10,22,金,れんこん,30600,,,86581,353,90.7,96.7
2021,10,22,金,れんこん,30600,茨　城,008,53045,334,,
2021,10,22,金,れんこん,30600,佐　賀,041,11015,267,,
2021,10,22,金,れんこん,30600,徳　島,036,9730,516,,
2021,10,22,金,はくさい,31100,,,2164671,46,65.7,102.2
2021,10,22,金,はくさい,31100,長　野,020,1863747,45,,
2021,10,22,金,みずな,31300,,,35796,415,73.8,113.4
2021,10,22,金,みずな,31300,茨　城,008,18958,417,,
2021,10,22,金,みずな,31300,福　岡,040,7229,356,,
2021,10,22,金,みずな,31300,滋　賀,025,1948,397,,
2021,10,22,金,みずな,31300,北海道,001,1473,366,,
2021,10,22,金,こまつな,31500,,,96232,206,66.5,109.6
2021,10,22,金,こまつな,31500,茨　城,008,31520,194,,
2021,10,22,金,こまつな,31500,福　岡,040,22213,149,,
2021,10,22,金,こまつな,31500,埼　玉,011,5763,277,,
2021,10,22,金,こまつな,31500,広　島,034,5499,256,,
2021,10,22,金,こまつな,31500,北海道,001,4773,267,,
2021,10,22,金,その他の菜類,31550,,,2934,347,73.2,92.8
2021,10,22,金,ちんげんさい,31560,,,36467,232,79.8,104.5
2021,10,22,金,ちんげんさい,31560,茨　城,008,10798,211,,
2021,10,22,金,ちんげんさい,31560,静　岡,022,8202,301,,
2021,10,22,金,ちんげんさい,31560,愛　知,023,3203,189,,
2021,10,22,金,ちんげんさい,31560,長　野,020,2636,153,,
2021,10,22,金,ちんげんさい,31560,福　岡,040,2397,198,,
2021,10,22,金,キャベツ,31700,,,2024343,68,87.7,97.1
2021,10,22,金,キャベツ,31700,群　馬,010,899616,69,,
2021,10,22,金,キャベツ,31700,茨　城,008,288211,57,,
2021,10,22,金,キャベツ,31700,長　野,020,255108,71,,
2021,10,22,金,キャベツ,31700,北海道,001,170997,68,,
2021,10,22,金,キャベツ,31700,岩　手,003,128960,66,,
2021,10,22,金,ほうれんそう,31800,,,114726,520,59.8,109.9
2021,10,22,金,ほうれんそう,31800,岐　阜,021,33848,575,,
2021,10,22,金,ほうれんそう,31800,群　馬,010,25288,466,,
2021,10,22,金,ほうれんそう,31800,茨　城,008,13812,530,,
2021,10,22,金,ほうれんそう,31800,北海道,001,7572,481,,
2021,10,22,金,ほうれんそう,31800,栃　木,009,7100,514,,
2021,10,22,金,ねぎ,31900,,,459189,327,80.1,101.2
2021,10,22,金,ねぎ,31900,北海道,001,154192,290,,
2021,10,22,金,ねぎ,31900,秋　田,005,45622,267,,
2021,10,22,金,ねぎ,31900,長　野,020,41268,274,,
2021,10,22,金,ねぎ,31900,青　森,002,36291,245,,
2021,10,22,金,ねぎ,31900,山　形,006,23062,276,,
2021,10,22,金,ふき,32300,,,7070,318,121.7,103.9
2021,10,22,金,ふき,32300,愛　知,023,7062,318,,
2021,10,22,金,うど,32400,,,260,792,2166.7,62.4
2021,10,22,金,うど,32400,茨　城,008,244,764,,
2021,10,22,金,みつば,32500,,,13160,470,95.6,102.0
2021,10,22,金,みつば,32500,愛　知,023,2678,445,,
2021,10,22,金,みつば,32500,茨　城,008,2249,481,,
2021,10,22,金,みつば,32500,大　分,044,1965,415,,
2021,10,22,金,みつば,32500,千　葉,012,1733,345,,
2021,10,22,金,みつば,32500,静　岡,022,1293,480,,
2021,10,22,金,しゅんぎく,32600,,,15433,707,76.9,104.4
2021,10,22,金,しゅんぎく,32600,福　岡,040,2738,724,,
2021,10,22,金,しゅんぎく,32600,群　馬,010,2265,721,,
2021,10,22,金,しゅんぎく,32600,茨　城,008,1297,627,,
2021,10,22,金,しゅんぎく,32600,千　葉,012,1277,788,,
2021,10,22,金,しゅんぎく,32600,大　阪,027,1229,529,,
2021,10,22,金,にら,32800,,,60448,682,84.9,102.7
2021,10,22,金,にら,32800,高　知,039,26959,703,,
2021,10,22,金,にら,32800,栃　木,009,8805,732,,
2021,10,22,金,にら,32800,大　分,044,6640,588,,
2021,10,22,金,にら,32800,茨　城,008,4920,623,,
2021,10,22,金,にら,32800,北海道,001,3565,925,,
2021,10,22,金,セルリー,32900,,,60820,163,97.9,94.8
2021,10,22,金,セルリー,32900,長　野,020,54697,157,,
2021,10,22,金,アスパラガス,33100,,,15272,889,76.8,95.7
2021,10,22,金,アスパラガス,33100,佐　賀,041,1174,1039,,
2021,10,22,金,アスパラガス,33100,長　崎,042,685,895,,
2021,10,22,金,アスパラガス,33100,福　岡,040,537,980,,
2021,10,22,金,アスパラガス,33100,香　川,037,348,1097,,
2021,10,22,金,アスパラガス,33100,熊　本,043,85,1321,,
2021,10,22,金,　　うち輸入,33101,,,12229,857,105.7,94.9
2021,10,22,金,カリフラワー,33200,,,23292,207,62.4,107.8
2021,10,22,金,カリフラワー,33200,熊　本,043,5176,154,,
2021,10,22,金,カリフラワー,33200,徳　島,036,5154,231,,
2021,10,22,金,カリフラワー,33200,新　潟,015,4088,228,,
2021,10,22,金,カリフラワー,33200,茨　城,008,2136,232,,
2021,10,22,金,カリフラワー,33200,愛　知,023,1634,155,,
2021,10,22,金,ブロッコリー,33300,,,162766,399,48.8,109.3
2021,10,22,金,ブロッコリー,33300,北海道,001,92955,383,,
2021,10,22,金,ブロッコリー,33300,長　野,020,20771,468,,
2021,10,22,金,ブロッコリー,33300,石　川,017,8287,449,,
2021,10,22,金,ブロッコリー,33300,長　崎,042,6755,377,,
2021,10,22,金,ブロッコリー,33300,埼　玉,011,5797,407,,
2021,10,22,金,　　うち輸入,33301,,,3230,402,156.8,96.9
2021,10,22,金,レタス,33400,,,682054,111,68.2,108.8
2021,10,22,金,レタス,33400,茨　城,008,411360,100,,
2021,10,22,金,レタス,33400,長　野,020,101794,106,,
2021,10,22,金,レタス,33400,長　崎,042,39920,83,,
2021,10,22,金,パセリ,33600,,,4303,1315,97.7,95.4
2021,10,22,金,パセリ,33600,長　野,020,2597,1088,,
2021,10,22,金,パセリ,33600,千　葉,012,577,1260,,
2021,10,22,金,パセリ,33600,北海道,001,287,1454,,
2021,10,22,金,きゅうり,34100,,,277965,337,58.5,121.2
2021,10,22,金,きゅうり,34100,群　馬,010,51834,351,,
2021,10,22,金,きゅうり,34100,宮　崎,045,44795,382,,
2021,10,22,金,きゅうり,34100,埼　玉,011,30553,405,,
2021,10,22,金,きゅうり,34100,佐　賀,041,27182,303,,
2021,10,22,金,きゅうり,34100,福　島,007,14965,296,,
2021,10,22,金,かぼちゃ,34200,,,370456,120,89.7,104.3
2021,10,22,金,かぼちゃ,34200,北海道,001,352777,111,,
2021,10,22,金,なす,34300,,,214530,282,56.3,108.0
2021,10,22,金,なす,34300,高　知,039,109050,276,,
2021,10,22,金,なす,34300,熊　本,043,33715,354,,
2021,10,22,金,なす,34300,福　岡,040,18708,380,,
2021,10,22,金,なす,34300,茨　城,008,11756,155,,
2021,10,22,金,トマト,34400,,,383803,332,49.0,99.4
2021,10,22,金,トマト,34400,熊　本,043,97876,350,,
2021,10,22,金,トマト,34400,千　葉,012,53935,300,,
2021,10,22,金,トマト,34400,北海道,001,52020,285,,
2021,10,22,金,トマト,34400,岐　阜,021,35963,273,,
2021,10,22,金,トマト,34400,福　岡,040,24854,283,,
2021,10,22,金,ミニトマト,34450,,,170340,537,58.8,92.6
2021,10,22,金,ミニトマト,34450,熊　本,043,54829,578,,
2021,10,22,金,ミニトマト,34450,茨　城,008,24259,314,,
2021,10,22,金,ミニトマト,34450,北海道,001,24228,469,,
2021,10,22,金,ミニトマト,34450,山　形,006,12696,539,,
2021,10,22,金,ミニトマト,34450,愛　知,023,10755,761,,
2021,10,22,金,ピーマン,34500,,,226293,229,78.8,92.0
2021,10,22,金,ピーマン,34500,茨　城,008,51602,260,,
2021,10,22,金,ピーマン,34500,岩　手,003,38106,111,,
2021,10,22,金,ピーマン,34500,大　分,044,22488,145,,
2021,10,22,金,ピーマン,34500,宮　崎,045,21058,268,,
2021,10,22,金,ピーマン,34500,高　知,039,17718,325,,
2021,10,22,金,ししとう,34600,,,10855,780,66.7,108.2
2021,10,22,金,ししとう,34600,高　知,039,5410,975,,
2021,10,22,金,ししとう,34600,京　都,026,2132,596,,
2021,10,22,金,ししとう,34600,千　葉,012,1074,921,,
2021,10,22,金,ししとう,34600,愛　媛,038,815,295,,
2021,10,22,金,スイトコーン,34700,,,1604,234,109.2,88.6
2021,10,22,金,スイトコーン,34700,群　馬,010,750,213,,
2021,10,22,金,スイトコーン,34700,愛　知,023,630,270,,
2021,10,22,金,さやいんげん,35100,,,11476,801,54.3,103.5
2021,10,22,金,さやいんげん,35100,鹿児島,046,3271,859,,
2021,10,22,金,さやいんげん,35100,山　形,006,1541,784,,
2021,10,22,金,さやいんげん,35100,福　島,007,1116,691,,
2021,10,22,金,さやいんげん,35100,茨　城,008,938,640,,
2021,10,22,金,さやいんげん,35100,熊　本,043,852,881,,
2021,10,22,金,さやえんどう,35200,,,3874,1265,68.3,98.6
2021,10,22,金,さやえんどう,35200,広　島,034,857,1339,,
2021,10,22,金,さやえんどう,35200,和歌山,030,790,1125,,
2021,10,22,金,さやえんどう,35200,長　崎,042,409,1550,,
2021,10,22,金,さやえんどう,35200,鹿児島,046,297,1385,,
2021,10,22,金,さやえんどう,35200,北海道,001,243,1764,,
2021,10,22,金,　　うち輸入,35201,,,880,772,141.0,98.5
2021,10,22,金,実えんどう,35300,,,4,1080,1.7,129.7
2021,10,22,金,実えんどう,35300,和歌山,030,4,1080,,
2021,10,22,金,そらまめ,35400,,,28,833,－,－
2021,10,22,金,そらまめ,35400,北海道,001,28,833,,
2021,10,22,金,えだまめ,35500,,,9113,836,89.2,102.2
2021,10,22,金,えだまめ,35500,京　都,026,2239,1041,,
2021,10,22,金,えだまめ,35500,岡　山,033,1688,840,,
