年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,27,土,果実総量,40000,,,4523685,383,108.1,106.4
2021,11,27,土,国産果実総量,40001,,,3736369,409,110.7,104.3
2021,11,27,土,国産果実総量,40001,和歌山,030,549505,287,,
2021,11,27,土,国産果実総量,40001,愛　媛,038,523147,362,,
2021,11,27,土,国産果実総量,40001,青　森,002,423558,437,,
2021,11,27,土,国産果実総量,40001,熊　本,043,296796,261,,
2021,11,27,土,国産果実総量,40001,長　崎,042,256657,376,,
2021,11,27,土,国産果実総量,40001,静　岡,022,234124,341,,
2021,11,27,土,国産果実総量,40001,長　野,020,231058,605,,
2021,11,27,土,みかん,40100,,,2064504,271,108.1,103.0
2021,11,27,土,みかん,40100,和歌山,030,501903,280,,
2021,11,27,土,みかん,40100,愛　媛,038,444542,311,,
2021,11,27,土,みかん,40100,熊　本,043,261425,200,,
2021,11,27,土,みかん,40100,長　崎,042,236404,288,,
2021,11,27,土,みかん,40100,静　岡,022,216513,258,,
2021,11,27,土,ネーブル,41201,,,67,888,－,－
2021,11,27,土,ネーブル,41201,静　岡,022,67,888,,
2021,11,27,土,その他雑かん,41999,,,91776,770,107.6,102.5
2021,11,27,土,りんご計,42000,,,847424,398,119.7,99.7
2021,11,27,土,りんご計,42000,青　森,002,413712,434,,
2021,11,27,土,りんご計,42000,長　野,020,202680,400,,
2021,11,27,土,りんご計,42000,山　形,006,95065,271,,
2021,11,27,土,ジョナゴルド,42505,,,43737,408,119.1,106.0
2021,11,27,土,ジョナゴルド,42505,青　森,002,43737,408,,
2021,11,27,土,王林,42515,,,56560,316,109.6,95.8
2021,11,27,土,王林,42515,青　森,002,44938,339,,
2021,11,27,土,王林,42515,福　島,007,4879,191,,
2021,11,27,土,ふじ,42804,,,662499,410,117.8,101.2
2021,11,27,土,ふじ,42804,青　森,002,267391,468,,
2021,11,27,土,ふじ,42804,長　野,020,199859,401,,
2021,11,27,土,ふじ,42804,山　形,006,93854,268,,
2021,11,27,土,その他りんご,42999,,,84628,351,147.9,86.2
2021,11,27,土,日本なし計,43000,,,22580,542,212.6,104.8
2021,11,27,土,日本なし計,43000,大　分,044,9775,464,,
2021,11,27,土,日本なし計,43000,長　野,020,7500,648,,
2021,11,27,土,日本なし計,43000,鳥　取,031,1500,541,,
2021,11,27,土,その他なし,43401,,,22580,542,212.6,104.8
2021,11,27,土,西洋なし,43499,,,67386,523,127.9,94.4
2021,11,27,土,西洋なし,43499,山　形,006,56351,478,,
2021,11,27,土,かき計,43500,,,407451,329,107.2,100.3
2021,11,27,土,かき計,43500,奈　良,029,106498,320,,
2021,11,27,土,かき計,43500,岐　阜,021,97034,375,,
2021,11,27,土,かき計,43500,福　岡,040,93413,311,,
2021,11,27,土,かき計,43500,和歌山,030,44627,353,,
2021,11,27,土,甘がき,43700,,,369987,335,120.1,99.4
2021,11,27,土,甘がき,43700,奈　良,029,106045,321,,
2021,11,27,土,甘がき,43700,岐　阜,021,95977,376,,
2021,11,27,土,甘がき,43700,福　岡,040,93343,311,,
2021,11,27,土,甘がき,43700,和歌山,030,44475,352,,
2021,11,27,土,渋がき,43751,,,37464,274,52.1,94.5
2021,11,27,土,渋がき,43751,愛　媛,038,23788,300,,
2021,11,27,土,渋がき,43751,徳　島,036,3870,200,,
2021,11,27,土,渋がき,43751,香　川,037,3670,176,,
2021,11,27,土,もも,44100,,,464,3494,－,－
2021,11,27,土,もも,44100,岡　山,033,434,3591,,
2021,11,27,土,ぶどう計,45000,,,35339,2125,106.2,107.5
2021,11,27,土,ぶどう計,45000,長　野,020,19091,2755,,
2021,11,27,土,ぶどう計,45000,青　森,002,7721,581,,
2021,11,27,土,ぶどう計,45000,岡　山,033,6194,2134,,
2021,11,27,土,巨峰,45206,,,1274,1664,166.3,91.3
2021,11,27,土,巨峰,45206,長　野,020,1059,1718,,
2021,11,27,土,その他ぶどう,45299,,,34066,2142,104.8,108.2
2021,11,27,土,くり,45700,,,227,1865,75.7,106.1
2021,11,27,土,くり,45700,新　潟,015,114,3013,,
