年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,6,月,東京都,1301,果実総量,40000,,,2051924,448,117.9,108.5
2021,12,6,月,東京都,1301,国産果実総量,40001,,,2017120,452,118.6,108.1
2021,12,6,月,東京都,1301,国産果実総量,40001,愛　媛,038,455975,392,,
2021,12,6,月,東京都,1301,国産果実総量,40001,長　崎,042,402574,281,,
2021,12,6,月,東京都,1301,国産果実総量,40001,和歌山,030,256888,288,,
2021,12,6,月,東京都,1301,国産果実総量,40001,青　森,002,174558,454,,
2021,12,6,月,東京都,1301,国産果実総量,40001,熊　本,043,152085,388,,
2021,12,6,月,東京都,1301,国産果実総量,40001,静　岡,022,85951,538,,
2021,12,6,月,東京都,1301,国産果実総量,40001,栃　木,009,82604,1676,,
2021,12,6,月,東京都,1301,みかん,40100,,,1321271,287,120.5,100.3
2021,12,6,月,東京都,1301,みかん,40100,長　崎,042,399228,272,,
2021,12,6,月,東京都,1301,みかん,40100,愛　媛,038,389608,340,,
2021,12,6,月,東京都,1301,みかん,40100,和歌山,030,247466,286,,
2021,12,6,月,東京都,1301,みかん,40100,熊　本,043,110875,216,,
2021,12,6,月,東京都,1301,ネーブル,41201,,,729,517,759.4,63.4
2021,12,6,月,東京都,1301,ネーブル,41201,和歌山,030,396,386,,
2021,12,6,月,東京都,1301,ネーブル,41201,熊　本,043,333,673,,
2021,12,6,月,東京都,1301,はっさく,41321,,,8286,242,40.6,90.0
2021,12,6,月,東京都,1301,はっさく,41321,和歌山,030,8286,242,,
2021,12,6,月,東京都,1301,その他雑かん,41999,,,108830,803,144.3,122.0
2021,12,6,月,東京都,1301,りんご計,42000,,,231069,423,102.4,102.2
2021,12,6,月,東京都,1301,りんご計,42000,青　森,002,170340,452,,
2021,12,6,月,東京都,1301,りんご計,42000,長　野,020,22660,332,,
2021,12,6,月,東京都,1301,ジョナゴルド,42505,,,9920,429,139.1,108.9
2021,12,6,月,東京都,1301,ジョナゴルド,42505,青　森,002,9920,429,,
2021,12,6,月,東京都,1301,王林,42515,,,13951,378,83.9,104.7
2021,12,6,月,東京都,1301,王林,42515,青　森,002,12563,389,,
2021,12,6,月,東京都,1301,ふじ,42804,,,186711,423,104.6,103.7
2021,12,6,月,東京都,1301,ふじ,42804,青　森,002,128944,462,,
2021,12,6,月,東京都,1301,ふじ,42804,長　野,020,22380,333,,
2021,12,6,月,東京都,1301,その他りんご,42999,,,20486,448,87.5,88.7
2021,12,6,月,東京都,1301,日本なし計,43000,,,1025,583,8.5,113.2
2021,12,6,月,東京都,1301,日本なし計,43000,岡　山,033,518,731,,
2021,12,6,月,東京都,1301,日本なし計,43000,茨　城,008,255,406,,
2021,12,6,月,東京都,1301,日本なし計,43000,群　馬,010,252,460,,
2021,12,6,月,東京都,1301,その他なし,43401,,,1025,583,8.5,113.2
2021,12,6,月,東京都,1301,西洋なし,43499,,,29044,564,120.7,94.0
2021,12,6,月,東京都,1301,西洋なし,43499,山　形,006,20530,482,,
2021,12,6,月,東京都,1301,西洋なし,43499,新　潟,015,7080,833,,
2021,12,6,月,東京都,1301,かき計,43500,,,144934,351,132.8,102.9
2021,12,6,月,東京都,1301,かき計,43500,奈　良,029,66048,322,,
2021,12,6,月,東京都,1301,かき計,43500,福　岡,040,54635,346,,
2021,12,6,月,東京都,1301,甘がき,43700,,,130241,344,133.0,100.9
2021,12,6,月,東京都,1301,甘がき,43700,奈　良,029,66048,322,,
2021,12,6,月,東京都,1301,甘がき,43700,福　岡,040,54635,346,,
2021,12,6,月,東京都,1301,渋がき,43751,,,14693,419,131.2,123.6
2021,12,6,月,東京都,1301,渋がき,43751,愛　媛,038,13928,416,,
2021,12,6,月,東京都,1301,ぶどう計,45000,,,13563,2305,105.4,98.4
2021,12,6,月,東京都,1301,ぶどう計,45000,長　野,020,9627,2800,,
2021,12,6,月,東京都,1301,ぶどう計,45000,青　森,002,2658,581,,
2021,12,6,月,東京都,1301,巨峰,45206,,,189,1793,207.7,96.3
2021,12,6,月,東京都,1301,巨峰,45206,長　野,020,189,1793,,
2021,12,6,月,東京都,1301,その他ぶどう,45299,,,13374,2312,104.7,98.6
2021,12,6,月,東京都,1301,いちご,46100,,,111633,1887,164.0,101.2
2021,12,6,月,東京都,1301,いちご,46100,栃　木,009,77480,1768,,
2021,12,6,月,東京都,1301,いちご,46100,茨　城,008,9369,1689,,
2021,12,6,月,東京都,1301,いちご,46100,福　岡,040,8074,2499,,
2021,12,6,月,東京都,1301,メロン計,47000,,,24016,969,164.0,91.7
2021,12,6,月,東京都,1301,メロン計,47000,熊　本,043,12633,626,,
2021,12,6,月,東京都,1301,メロン計,47000,静　岡,022,6537,1870,,
2021,12,6,月,東京都,1301,メロン計,47000,高　知,039,1619,738,,
2021,12,6,月,東京都,1301,温室メロン,47200,,,17394,1100,149.0,93.9
