年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,11,土,果実総量,40000,,,4511588,423,101.7,108.5
2021,12,11,土,国産果実総量,40001,,,3718452,466,101.2,109.1
2021,12,11,土,国産果実総量,40001,愛　媛,038,604414,402,,
2021,12,11,土,国産果実総量,40001,和歌山,030,552044,287,,
2021,12,11,土,国産果実総量,40001,青　森,002,398386,440,,
2021,12,11,土,国産果実総量,40001,熊　本,043,362458,417,,
2021,12,11,土,国産果実総量,40001,長　崎,042,295029,417,,
2021,12,11,土,国産果実総量,40001,福　岡,040,199572,528,,
2021,12,11,土,国産果実総量,40001,高　知,039,195686,572,,
2021,12,11,土,みかん,40100,,,2134290,274,94.6,101.1
2021,12,11,土,みかん,40100,和歌山,030,521887,286,,
2021,12,11,土,みかん,40100,愛　媛,038,475266,323,,
2021,12,11,土,みかん,40100,長　崎,042,273813,300,,
2021,12,11,土,みかん,40100,熊　本,043,254424,186,,
2021,12,11,土,みかん,40100,静　岡,022,168952,235,,
2021,12,11,土,ネーブル,41201,,,140,725,2.4,230.2
2021,12,11,土,ネーブル,41201,静　岡,022,74,879,,
2021,12,11,土,ネーブル,41201,熊　本,043,48,567,,
2021,12,11,土,はっさく,41321,,,23138,260,98.3,108.8
2021,12,11,土,はっさく,41321,和歌山,030,23041,261,,
2021,12,11,土,その他雑かん,41999,,,443098,649,150.2,106.0
2021,12,11,土,りんご計,42000,,,623486,417,97.9,102.0
2021,12,11,土,りんご計,42000,青　森,002,392557,438,,
2021,12,11,土,りんご計,42000,長　野,020,105167,339,,
2021,12,11,土,りんご計,42000,岩　手,003,66185,465,,
2021,12,11,土,ジョナゴルド,42505,,,28160,403,92.2,102.8
2021,12,11,土,ジョナゴルド,42505,青　森,002,27750,402,,
2021,12,11,土,王林,42515,,,43792,371,65.0,107.2
2021,12,11,土,王林,42515,青　森,002,43430,371,,
2021,12,11,土,ふじ,42804,,,483951,406,100.8,100.7
2021,12,11,土,ふじ,42804,青　森,002,276276,451,,
2021,12,11,土,ふじ,42804,長　野,020,104443,339,,
2021,12,11,土,ふじ,42804,岩　手,003,46265,342,,
2021,12,11,土,その他りんご,42999,,,67583,534,115.4,99.8
2021,12,11,土,日本なし計,43000,,,12821,424,123.7,88.3
2021,12,11,土,日本なし計,43000,鳥　取,031,5526,332,,
2021,12,11,土,日本なし計,43000,大　分,044,4085,417,,
2021,12,11,土,日本なし計,43000,岡　山,033,1896,692,,
2021,12,11,土,その他なし,43401,,,12821,424,123.7,88.3
2021,12,11,土,西洋なし,43499,,,33132,562,85.8,102.7
2021,12,11,土,西洋なし,43499,山　形,006,24949,465,,
2021,12,11,土,西洋なし,43499,新　潟,015,7243,909,,
2021,12,11,土,かき計,43500,,,123787,336,88.1,101.2
2021,12,11,土,かき計,43500,福　岡,040,60645,279,,
