年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,25,月,果実総量,40000,,,4202862,346,113.7,95.1
2021,10,25,月,国産果実総量,40001,,,3281028,381,115.1,96.7
2021,10,25,月,国産果実総量,40001,和歌山,030,645965,278,,
2021,10,25,月,国産果実総量,40001,青　森,002,555943,359,,
2021,10,25,月,国産果実総量,40001,熊　本,043,282644,199,,
2021,10,25,月,国産果実総量,40001,長　崎,042,210506,215,,
2021,10,25,月,国産果実総量,40001,長　野,020,202714,1098,,
2021,10,25,月,国産果実総量,40001,山　形,006,151258,424,,
2021,10,25,月,国産果実総量,40001,奈　良,029,150143,269,,
2021,10,25,月,みかん,40100,,,1219677,224,112.6,103.7
2021,10,25,月,みかん,40100,和歌山,030,405023,245,,
2021,10,25,月,みかん,40100,熊　本,043,253130,170,,
2021,10,25,月,みかん,40100,長　崎,042,206095,212,,
2021,10,25,月,みかん,40100,佐　賀,041,96264,206,,
2021,10,25,月,みかん,40100,愛　媛,038,89058,234,,
2021,10,25,月,その他雑かん,41999,,,25127,524,93.0,102.3
2021,10,25,月,りんご計,42000,,,779871,340,109.5,99.7
2021,10,25,月,りんご計,42000,青　森,002,526244,351,,
2021,10,25,月,りんご計,42000,長　野,020,99561,330,,
2021,10,25,月,つがる,42204,,,627,205,250.8,100.0
2021,10,25,月,つがる,42204,青　森,002,627,205,,
2021,10,25,月,ジョナゴルド,42505,,,70645,358,118.3,103.2
2021,10,25,月,ジョナゴルド,42505,岩　手,003,66265,357,,
2021,10,25,月,王林,42515,,,8110,216,216.8,104.3
2021,10,25,月,王林,42515,福　島,007,5790,223,,
2021,10,25,月,王林,42515,山　形,006,2190,200,,
2021,10,25,月,ふじ,42804,,,358479,373,123.5,101.1
2021,10,25,月,ふじ,42804,青　森,002,350228,375,,
2021,10,25,月,その他りんご,42999,,,342010,306,95.5,95.9
2021,10,25,月,日本なし計,43000,,,143969,468,92.7,107.3
2021,10,25,月,日本なし計,43000,新　潟,015,62405,471,,
2021,10,25,月,日本なし計,43000,栃　木,009,32215,445,,
