年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,16,木,果実総量,40000,,,5817503,474,153.7,106.3
2021,12,16,木,国産果実総量,40001,,,4999613,515,158.8,105.3
2021,12,16,木,国産果実総量,40001,愛　媛,038,955963,393,,
2021,12,16,木,国産果実総量,40001,和歌山,030,784606,287,,
2021,12,16,木,国産果実総量,40001,長　崎,042,631532,441,,
2021,12,16,木,国産果実総量,40001,青　森,002,541577,460,,
2021,12,16,木,国産果実総量,40001,熊　本,043,500458,508,,
2021,12,16,木,国産果実総量,40001,福　岡,040,240093,859,,
2021,12,16,木,国産果実総量,40001,佐　賀,041,180942,646,,
2021,12,16,木,みかん,40100,,,3026388,297,158.3,105.3
2021,12,16,木,みかん,40100,愛　媛,038,776205,337,,
2021,12,16,木,みかん,40100,和歌山,030,753332,285,,
2021,12,16,木,みかん,40100,長　崎,042,594498,327,,
2021,12,16,木,みかん,40100,熊　本,043,310143,228,,
2021,12,16,木,ネーブル,41201,,,3460,309,53.2,106.9
2021,12,16,木,ネーブル,41201,和歌山,030,3336,297,,
2021,12,16,木,甘なつみかん,41253,,,10030,241,－,－
2021,12,16,木,甘なつみかん,41253,熊　本,043,10030,241,,
2021,12,16,木,いよかん,41301,,,12590,283,1193.4,93.1
2021,12,16,木,いよかん,41301,佐　賀,041,12590,283,,
2021,12,16,木,はっさく,41321,,,20464,244,95.4,100.8
2021,12,16,木,はっさく,41321,和歌山,030,20414,244,,
2021,12,16,木,その他雑かん,41999,,,373542,645,167.3,107.7
2021,12,16,木,りんご計,42000,,,767031,419,146.4,103.2
2021,12,16,木,りんご計,42000,青　森,002,523109,457,,
2021,12,16,木,りんご計,42000,長　野,020,104010,307,,
2021,12,16,木,ジョナゴルド,42505,,,34538,424,116.1,108.4
2021,12,16,木,ジョナゴルド,42505,青　森,002,34538,424,,
2021,12,16,木,王林,42515,,,78239,368,151.7,102.8
2021,12,16,木,王林,42515,青　森,002,76600,371,,
2021,12,16,木,ふじ,42804,,,591177,408,153.7,102.5
2021,12,16,木,ふじ,42804,青　森,002,362737,464,,
2021,12,16,木,ふじ,42804,長　野,020,103604,306,,
2021,12,16,木,ふじ,42804,岩　手,003,51453,354,,
2021,12,16,木,その他りんご,42999,,,63077,584,108.6,114.5
2021,12,16,木,日本なし計,43000,,,2919,633,28.0,110.3
2021,12,16,木,日本なし計,43000,大　分,044,1225,386,,
2021,12,16,木,日本なし計,43000,岡　山,033,949,838,,
2021,12,16,木,日本なし計,43000,鳥　取,031,499,646,,
2021,12,16,木,その他なし,43401,,,2919,633,28.0,110.3
2021,12,16,木,西洋なし,43499,,,33960,555,126.7,97.2
2021,12,16,木,西洋なし,43499,山　形,006,17776,447,,
2021,12,16,木,西洋なし,43499,新　潟,015,8055,884,,
2021,12,16,木,西洋なし,43499,青　森,002,7670,469,,
2021,12,16,木,かき計,43500,,,223439,441,201.4,107.6
2021,12,16,木,かき計,43500,福　岡,040,78637,478,,
2021,12,16,木,かき計,43500,奈　良,029,55323,445,,
2021,12,16,木,かき計,43500,愛　媛,038,29999,350,,
2021,12,16,木,かき計,43500,岐　阜,021,26262,497,,
2021,12,16,木,甘がき,43700,,,189860,460,216.6,106.2
2021,12,16,木,甘がき,43700,福　岡,040,78637,478,,
2021,12,16,木,甘がき,43700,奈　良,029,55323,445,,
2021,12,16,木,甘がき,43700,岐　阜,021,26262,497,,
2021,12,16,木,渋がき,43751,,,33579,333,144.2,103.1
2021,12,16,木,渋がき,43751,愛　媛,038,28873,346,,
2021,12,16,木,もも,44100,,,4,6329,2.3,267.6
2021,12,16,木,もも,44100,岡　山,033,4,6329,,
2021,12,16,木,ぶどう計,45000,,,40537,2262,135.6,90.0
2021,12,16,木,ぶどう計,45000,長　野,020,25486,2945,,
2021,12,16,木,ぶどう計,45000,青　森,002,10718,587,,
2021,12,16,木,巨峰,45206,,,133,1880,151.1,76.4
2021,12,16,木,巨峰,45206,長　野,020,133,1880,,
2021,12,16,木,その他ぶどう,45299,,,40404,2264,135.5,90.1
2021,12,16,木,くり,45700,,,100,713,31.1,34.2
2021,12,16,木,くり,45700,栃　木,009,100,713,,
2021,12,16,木,いちご,46100,,,338696,2275,177.6,101.7
2021,12,16,木,いちご,46100,栃　木,009,88914,2075,,
2021,12,16,木,いちご,46100,福　岡,040,53387,2548,,
2021,12,16,木,いちご,46100,熊　本,043,41286,2243,,
2021,12,16,木,いちご,46100,長　崎,042,35981,2321,,
2021,12,16,木,いちご,46100,佐　賀,041,27620,2455,,
2021,12,16,木,メロン計,47000,,,86794,927,199.5,89.6
2021,12,16,木,メロン計,47000,熊　本,043,57900,660,,
2021,12,16,木,メロン計,47000,静　岡,022,16535,1966,,
2021,12,16,木,温室メロン,47200,,,42343,1205,160.3,94.0
2021,12,16,木,温室メロン,47200,熊　本,043,18009,660,,
2021,12,16,木,温室メロン,47200,静　岡,022,16535,1966,,
2021,12,16,木,アンデス,47213,,,6675,697,306.2,109.2
2021,12,16,木,アンデス,47213,熊　本,043,6675,697,,
2021,12,16,木,その他メロン,47299,,,37776,657,253.4,100.3
2021,12,16,木,すいか,48100,,,20960,269,145.7,99.3
2021,12,16,木,すいか,48100,熊　本,043,11964,245,,
2021,12,16,木,すいか,48100,沖　縄,047,7096,240,,
2021,12,16,木,キウイフルツ,49300,,,28169,625,124.8,101.0
2021,12,16,木,キウイフルツ,49300,福　岡,040,10264,566,,
2021,12,16,木,キウイフルツ,49300,愛　媛,038,4385,780,,
2021,12,16,木,キウイフルツ,49300,香　川,037,4304,785,,
2021,12,16,木,キウイフルツ,49300,栃　木,009,2442,380,,
2021,12,16,木,キウイフルツ,49300,宮　崎,045,1777,878,,
2021,12,16,木,他の国産果実,49500,,,10545,1485,103.6,105.2
2021,12,16,木,輸入果実計,50000,,,817888,223,128.6,95.7
2021,12,16,木,バナナ,50100,,,491853,158,138.1,101.9
2021,12,16,木,パイナップル,50300,,,99831,173,150.9,104.8
2021,12,16,木,レモン,50400,,,30695,354,95.5,98.6
2021,12,16,木,グレプフルツ,50500,,,55001,235,116.5,104.0
2021,12,16,木,オレンジ,50600,,,23058,256,90.1,99.2
2021,12,16,木,輸入おうとう,50700,,,260,2181,－,－
2021,12,16,木,輸入キウイ,50800,,,48977,472,227.8,92.4
2021,12,16,木,輸入メロン,50850,,,11109,234,249.4,71.1
2021,12,16,木,他の輸入果実,50900,,,57107,554,69.0,111.7
