年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,29,金,果実総量,40000,,,3554859,351,76.3,97.0
2021,10,29,金,国産果実総量,40001,,,2648469,390,71.0,100.0
2021,10,29,金,国産果実総量,40001,和歌山,030,647894,287,,
2021,10,29,金,国産果実総量,40001,青　森,002,412307,338,,
2021,10,29,金,国産果実総量,40001,熊　本,043,227936,241,,
2021,10,29,金,国産果実総量,40001,長　野,020,194715,981,,
2021,10,29,金,国産果実総量,40001,福　岡,040,139252,332,,
2021,10,29,金,国産果実総量,40001,新　潟,015,132550,394,,
2021,10,29,金,国産果実総量,40001,奈　良,029,124480,319,,
2021,10,29,金,みかん,40100,,,953116,246,68.2,102.5
2021,10,29,金,みかん,40100,和歌山,030,351046,248,,
2021,10,29,金,みかん,40100,熊　本,043,213372,228,,
2021,10,29,金,みかん,40100,愛　媛,038,85316,276,,
2021,10,29,金,みかん,40100,福　岡,040,79750,307,,
2021,10,29,金,みかん,40100,長　崎,042,73765,197,,
2021,10,29,金,その他雑かん,41999,,,21964,527,114.8,88.9
2021,10,29,金,りんご計,42000,,,605888,343,79.1,99.7
2021,10,29,金,りんご計,42000,青　森,002,403874,334,,
2021,10,29,金,りんご計,42000,長　野,020,116146,390,,
2021,10,29,金,つがる,42204,,,551,180,－,－
2021,10,29,金,つがる,42204,北海道,001,351,160,,
2021,10,29,金,つがる,42204,青　森,002,200,216,,
2021,10,29,金,ジョナゴルド,42505,,,46628,355,86.2,103.2
2021,10,29,金,ジョナゴルド,42505,岩　手,003,40640,357,,
2021,10,29,金,王林,42515,,,6230,234,48.7,94.7
2021,10,29,金,王林,42515,山　形,006,2590,177,,
2021,10,29,金,王林,42515,長　野,020,2180,304,,
2021,10,29,金,王林,42515,青　森,002,1460,230,,
2021,10,29,金,ふじ,42804,,,226286,366,71.3,98.9
2021,10,29,金,ふじ,42804,青　森,002,223031,367,,
2021,10,29,金,その他りんご,42999,,,326193,328,85.3,100.3
2021,10,29,金,日本なし計,43000,,,105962,472,51.6,102.2
2021,10,29,金,日本なし計,43000,新　潟,015,62585,470,,
2021,10,29,金,日本なし計,43000,大　分,044,17390,490,,
2021,10,29,金,日本なし計,43000,栃　木,009,12519,453,,
2021,10,29,金,豊水,43205,,,8,351,－,－
2021,10,29,金,豊水,43205,山　形,006,8,351,,
2021,10,29,金,新高,43310,,,2010,385,26.1,102.9
2021,10,29,金,新高,43310,大　分,044,750,432,,
2021,10,29,金,新高,43310,宮　城,004,500,329,,
2021,10,29,金,新高,43310,福　島,007,490,368,,
2021,10,29,金,その他なし,43401,,,103944,474,52.6,101.7
2021,10,29,金,西洋なし,43499,,,73804,445,56.7,97.2
2021,10,29,金,西洋なし,43499,山　形,006,64440,451,,
2021,10,29,金,かき計,43500,,,697767,331,78.5,101.2
2021,10,29,金,かき計,43500,和歌山,030,295540,330,,
2021,10,29,金,かき計,43500,奈　良,029,124480,319,,
