年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,15,金,果実総量,40000,,,4123698,344,78.0,94.0
2021,10,15,金,国産果実総量,40001,,,3322821,369,73.7,95.8
2021,10,15,金,国産果実総量,40001,和歌山,030,664351,282,,
2021,10,15,金,国産果実総量,40001,青　森,002,481135,344,,
2021,10,15,金,国産果実総量,40001,熊　本,043,327248,169,,
2021,10,15,金,国産果実総量,40001,長　野,020,309439,847,,
2021,10,15,金,国産果実総量,40001,奈　良,029,264754,243,,
2021,10,15,金,国産果実総量,40001,長　崎,042,226752,196,,
2021,10,15,金,国産果実総量,40001,愛　媛,038,132253,224,,
2021,10,15,金,みかん,40100,,,1189989,199,75.5,96.1
2021,10,15,金,みかん,40100,熊　本,043,316668,160,,
2021,10,15,金,みかん,40100,和歌山,030,217313,238,,
2021,10,15,金,みかん,40100,長　崎,042,214853,192,,
2021,10,15,金,みかん,40100,愛　媛,038,124208,185,,
2021,10,15,金,みかん,40100,三　重,024,86990,247,,
2021,10,15,金,その他雑かん,41999,,,23231,578,78.9,115.4
2021,10,15,金,りんご計,42000,,,838102,338,82.4,98.0
2021,10,15,金,りんご計,42000,青　森,002,477242,342,,
2021,10,15,金,りんご計,42000,長　野,020,186384,373,,
2021,10,15,金,りんご計,42000,岩　手,003,75185,318,,
2021,10,15,金,つがる,42204,,,9577,284,96.9,104.4
2021,10,15,金,つがる,42204,青　森,002,9262,285,,
2021,10,15,金,ジョナゴルド,42505,,,24355,355,78.4,97.8
2021,10,15,金,ジョナゴルド,42505,岩　手,003,23710,357,,
2021,10,15,金,王林,42515,,,669,185,696.9,171.3
2021,10,15,金,王林,42515,福　島,007,633,191,,
2021,10,15,金,ふじ,42804,,,326600,361,95.7,99.4
2021,10,15,金,ふじ,42804,青　森,002,286006,370,,
2021,10,15,金,その他りんご,42999,,,476901,323,75.2,96.4
2021,10,15,金,日本なし計,43000,,,79466,441,30.0,98.0
2021,10,15,金,日本なし計,43000,大　分,044,15760,433,,
2021,10,15,金,日本なし計,43000,福　島,007,14945,438,,
2021,10,15,金,日本なし計,43000,栃　木,009,12600,435,,
2021,10,15,金,日本なし計,43000,茨　城,008,7690,419,,
2021,10,15,金,日本なし計,43000,新　潟,015,7015,459,,
2021,10,15,金,新高,43310,,,33902,423,28.2,102.2
2021,10,15,金,新高,43310,大　分,044,15760,433,,
2021,10,15,金,新高,43310,新　潟,015,7015,459,,
2021,10,15,金,新高,43310,福　島,007,6335,398,,
2021,10,15,金,その他なし,43401,,,45564,454,32.9,94.0
2021,10,15,金,西洋なし,43499,,,31299,435,124.1,101.2
2021,10,15,金,西洋なし,43499,長　野,020,17619,443,,
2021,10,15,金,西洋なし,43499,秋　田,005,6723,483,,
2021,10,15,金,西洋なし,43499,岩　手,003,2875,300,,
2021,10,15,金,かき計,43500,,,834344,288,75.5,102.1
2021,10,15,金,かき計,43500,和歌山,030,439513,296,,
2021,10,15,金,かき計,43500,奈　良,029,264735,243,,
2021,10,15,金,甘がき,43700,,,63056,390,73.1,102.6
2021,10,15,金,甘がき,43700,福　岡,040,24731,324,,
2021,10,15,金,甘がき,43700,岐　阜,021,15049,408,,
2021,10,15,金,甘がき,43700,鳥　取,031,8694,653,,
2021,10,15,金,甘がき,43700,愛　知,023,7799,330,,
2021,10,15,金,渋がき,43751,,,771289,279,75.7,101.8
2021,10,15,金,渋がき,43751,和歌山,030,439513,296,,
2021,10,15,金,渋がき,43751,奈　良,029,263184,242,,
2021,10,15,金,もも,44100,,,2665,1013,683.3,69.4
2021,10,15,金,もも,44100,岡　山,033,1525,1179,,
2021,10,15,金,もも,44100,山　梨,019,975,845,,
2021,10,15,金,すもも,44700,,,2204,708,95.4,111.7
2021,10,15,金,すもも,44700,北海道,001,2204,708,,
2021,10,15,金,ぶどう計,45000,,,185024,1626,64.8,101.2
2021,10,15,金,ぶどう計,45000,長　野,020,100891,1788,,
