年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,12,4,土,仙台市,0401,果実総量,40000,,,231315,325,111.2,95.0
2021,12,4,土,仙台市,0401,国産果実総量,40001,,,192304,337,101.4,96.3
2021,12,4,土,仙台市,0401,国産果実総量,40001,長　崎,042,94788,280,,
2021,12,4,土,仙台市,0401,国産果実総量,40001,愛　媛,038,32674,393,,
2021,12,4,土,仙台市,0401,国産果実総量,40001,熊　本,043,31497,272,,
2021,12,4,土,仙台市,0401,国産果実総量,40001,和歌山,030,13098,218,,
2021,12,4,土,仙台市,0401,国産果実総量,40001,静　岡,022,8396,243,,
2021,12,4,土,仙台市,0401,国産果実総量,40001,宮　城,004,4087,1643,,
2021,12,4,土,仙台市,0401,国産果実総量,40001,山　形,006,1958,318,,
2021,12,4,土,仙台市,0401,みかん,40100,,,171003,270,107.2,103.1
2021,12,4,土,仙台市,0401,みかん,40100,長　崎,042,94788,280,,
2021,12,4,土,仙台市,0401,みかん,40100,熊　本,043,27721,229,,
2021,12,4,土,仙台市,0401,みかん,40100,愛　媛,038,27000,309,,
2021,12,4,土,仙台市,0401,その他雑かん,41999,,,10348,690,88.5,92.4
2021,12,4,土,仙台市,0401,りんご計,42000,,,3782,206,53.6,61.7
2021,12,4,土,仙台市,0401,りんご計,42000,青　森,002,1800,216,,
2021,12,4,土,仙台市,0401,りんご計,42000,山　形,006,1540,205,,
2021,12,4,土,仙台市,0401,ふじ,42804,,,1982,196,35.2,57.3
2021,12,4,土,仙台市,0401,ふじ,42804,山　形,006,1540,205,,
2021,12,4,土,仙台市,0401,ふじ,42804,福　島,007,442,166,,
2021,12,4,土,仙台市,0401,その他りんご,42999,,,1800,216,－,－
2021,12,4,土,仙台市,0401,西洋なし,43499,,,323,396,－,－
2021,12,4,土,仙台市,0401,西洋なし,43499,山　形,006,323,396,,
2021,12,4,土,仙台市,0401,ぶどう計,45000,,,275,2305,74.3,147.1
2021,12,4,土,仙台市,0401,ぶどう計,45000,福　島,007,135,2482,,
2021,12,4,土,仙台市,0401,ぶどう計,45000,長　野,020,90,3024,,
2021,12,4,土,仙台市,0401,その他ぶどう,45299,,,275,2305,74.3,147.1
2021,12,4,土,仙台市,0401,いちご,46100,,,5436,1686,86.0,102.4
2021,12,4,土,仙台市,0401,いちご,46100,宮　城,004,4008,1670,,
2021,12,4,土,仙台市,0401,いちご,46100,栃　木,009,1319,1708,,
2021,12,4,土,仙台市,0401,メロン計,47000,,,478,598,22.2,91.7
2021,12,4,土,仙台市,0401,メロン計,47000,熊　本,043,366,527,,
2021,12,4,土,仙台市,0401,メロン計,47000,高　知,039,112,829,,
2021,12,4,土,仙台市,0401,温室メロン,47200,,,112,829,23.5,114.3
2021,12,4,土,仙台市,0401,温室メロン,47200,高　知,039,112,829,,
2021,12,4,土,仙台市,0401,その他メロン,47299,,,366,527,21.9,83.5
2021,12,4,土,仙台市,0401,すいか,48100,,,100,468,11.0,176.6
2021,12,4,土,仙台市,0401,すいか,48100,高　知,039,100,468,,
2021,12,4,土,仙台市,0401,キウイフルツ,49300,,,546,652,59.2,109.9
2021,12,4,土,仙台市,0401,キウイフルツ,49300,宮　崎,045,406,685,,
2021,12,4,土,仙台市,0401,キウイフルツ,49300,山　梨,019,140,555,,
2021,12,4,土,仙台市,0401,他の国産果実,49500,,,13,2491,68.4,69.8
2021,12,4,土,仙台市,0401,輸入果実計,50000,,,39011,266,211.2,101.1
2021,12,4,土,仙台市,0401,バナナ,50100,,,26276,193,281.2,107.2
2021,12,4,土,仙台市,0401,パイナップル,50300,,,1600,214,69.3,113.8
2021,12,4,土,仙台市,0401,レモン,50400,,,1636,437,160.5,110.9
2021,12,4,土,仙台市,0401,グレプフルツ,50500,,,782,204,40.0,72.9
2021,12,4,土,仙台市,0401,オレンジ,50600,,,1564,279,92.0,94.9
2021,12,4,土,仙台市,0401,輸入キウイ,50800,,,2386,518,159.0,100.8
2021,12,4,土,仙台市,0401,輸入メロン,50850,,,150,486,300.0,155.3
2021,12,4,土,仙台市,0401,他の輸入果実,50900,,,4617,511,777.3,60.5
