年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,30,火,くり,45700,,,195,1632,219.1,126.9
2021,11,30,火,くり,45700,栃　木,009,100,562,,
2021,11,30,火,くり,45700,新　潟,015,78,3115,,
2021,11,30,火,いちご,46100,,,120184,1994,75.1,99.9
2021,11,30,火,いちご,46100,栃　木,009,39929,1742,,
2021,11,30,火,いちご,46100,長　崎,042,13454,2037,,
2021,11,30,火,いちご,46100,福　岡,040,13446,2476,,
2021,11,30,火,いちご,46100,愛　知,023,10319,1975,,
2021,11,30,火,いちご,46100,佐　賀,041,8438,2247,,
2021,11,30,火,メロン計,47000,,,42072,935,73.4,109.0
2021,11,30,火,メロン計,47000,静　岡,022,13288,1645,,
2021,11,30,火,メロン計,47000,熊　本,043,13078,583,,
2021,11,30,火,メロン計,47000,高　知,039,7876,741,,
2021,11,30,火,温室メロン,47200,,,34417,1014,87.4,105.6
2021,11,30,火,温室メロン,47200,静　岡,022,13288,1645,,
2021,11,30,火,温室メロン,47200,高　知,039,7451,739,,
2021,11,30,火,温室メロン,47200,長　崎,042,6543,505,,
2021,11,30,火,温室メロン,47200,熊　本,043,6389,601,,
2021,11,30,火,アンデス,47213,,,1570,574,26.0,95.3
2021,11,30,火,アンデス,47213,熊　本,043,1570,574,,
2021,11,30,火,その他メロン,47299,,,6085,577,51.1,88.9
2021,11,30,火,すいか,48100,,,8712,304,59.2,107.8
2021,11,30,火,すいか,48100,熊　本,043,6156,195,,
2021,11,30,火,すいか,48100,高　知,039,2176,600,,
2021,11,30,火,キウイフルツ,49300,,,11311,661,39.2,116.2
2021,11,30,火,キウイフルツ,49300,福　岡,040,3681,564,,
2021,11,30,火,キウイフルツ,49300,香　川,037,2405,1089,,
2021,11,30,火,キウイフルツ,49300,栃　木,009,1236,401,,
2021,11,30,火,キウイフルツ,49300,群　馬,010,1225,366,,
2021,11,30,火,キウイフルツ,49300,宮　崎,045,1125,981,,
2021,11,30,火,他の国産果実,49500,,,7684,905,84.0,95.6
2021,11,30,火,輸入果実計,50000,,,809466,260,97.0,120.4
2021,11,30,火,バナナ,50100,,,481426,163,86.3,105.8
2021,11,30,火,パイナップル,50300,,,75909,174,82.4,101.8
2021,11,30,火,レモン,50400,,,38808,264,121.1,98.9
2021,11,30,火,グレプフルツ,50500,,,22162,226,85.0,124.2
2021,11,30,火,オレンジ,50600,,,24923,261,88.6,104.8
2021,11,30,火,輸入キウイ,50800,,,94588,556,197.4,105.7
2021,11,30,火,輸入メロン,50850,,,2339,305,139.4,94.1
2021,11,30,火,他の輸入果実,50900,,,69316,629,142.5,95.0
