年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,22,月,金沢市,1701,野菜総量,30000,,,175968,281,104.2,108.1
2021,11,22,月,金沢市,1701,野菜総量,30000,石　川,017,57094,241,,
2021,11,22,月,金沢市,1701,野菜総量,30000,愛　知,023,24222,384,,
2021,11,22,月,金沢市,1701,野菜総量,30000,北海道,001,20746,235,,
2021,11,22,月,金沢市,1701,野菜総量,30000,高　知,039,18876,404,,
2021,11,22,月,金沢市,1701,野菜総量,30000,茨　城,008,13748,124,,
2021,11,22,月,金沢市,1701,野菜総量,30000,千　葉,012,10701,74,,
2021,11,22,月,金沢市,1701,野菜総量,30000,兵　庫,028,5231,179,,
2021,11,22,月,金沢市,1701,だいこん,30100,,,17582,57,92.8,95.0
2021,11,22,月,金沢市,1701,だいこん,30100,千　葉,012,9350,56,,
2021,11,22,月,金沢市,1701,だいこん,30100,石　川,017,8183,53,,
2021,11,22,月,金沢市,1701,かぶ,30200,,,4503,138,135.0,105.3
2021,11,22,月,金沢市,1701,かぶ,30200,石　川,017,4493,138,,
2021,11,22,月,金沢市,1701,にんじん,30300,,,13012,113,72.7,95.8
2021,11,22,月,金沢市,1701,にんじん,30300,石　川,017,7852,109,,
2021,11,22,月,金沢市,1701,にんじん,30300,富　山,016,2710,85,,
2021,11,22,月,金沢市,1701,ごぼう,30400,,,2816,145,1902.7,69.0
2021,11,22,月,金沢市,1701,ごぼう,30400,青　森,002,2816,145,,
2021,11,22,月,金沢市,1701,れんこん,30600,,,5396,584,147.3,98.2
2021,11,22,月,金沢市,1701,れんこん,30600,石　川,017,5311,586,,
2021,11,22,月,金沢市,1701,はくさい,31100,,,14605,60,112.6,103.4
2021,11,22,月,金沢市,1701,はくさい,31100,茨　城,008,7470,68,,
2021,11,22,月,金沢市,1701,はくさい,31100,石　川,017,7135,52,,
2021,11,22,月,金沢市,1701,みずな,31300,,,450,484,94.3,104.8
2021,11,22,月,金沢市,1701,みずな,31300,茨　城,008,350,417,,
2021,11,22,月,金沢市,1701,みずな,31300,石　川,017,95,688,,
2021,11,22,月,金沢市,1701,こまつな,31500,,,1284,288,95.7,106.3
2021,11,22,月,金沢市,1701,こまつな,31500,石　川,017,1284,288,,
2021,11,22,月,金沢市,1701,その他の菜類,31550,,,101,669,77.1,132.7
2021,11,22,月,金沢市,1701,ちんげんさい,31560,,,471,252,96.9,107.7
2021,11,22,月,金沢市,1701,ちんげんさい,31560,石　川,017,386,243,,
2021,11,22,月,金沢市,1701,キャベツ,31700,,,17111,77,116.3,100.0
2021,11,22,月,金沢市,1701,キャベツ,31700,愛　知,023,12370,71,,
2021,11,22,月,金沢市,1701,キャベツ,31700,石　川,017,2361,78,,
2021,11,22,月,金沢市,1701,ほうれんそう,31800,,,1613,476,91.6,92.1
2021,11,22,月,金沢市,1701,ほうれんそう,31800,静　岡,022,1103,441,,
2021,11,22,月,金沢市,1701,ほうれんそう,31800,石　川,017,395,525,,
2021,11,22,月,金沢市,1701,ねぎ,31900,,,3466,312,72.9,126.8
2021,11,22,月,金沢市,1701,ねぎ,31900,石　川,017,1838,235,,
