年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,30,火,広島市,3401,果実総量,40000,,,128909,425,89.0,106.8
2021,11,30,火,広島市,3401,国産果実総量,40001,,,104441,438,92.4,98.0
2021,11,30,火,広島市,3401,国産果実総量,40001,広　島,034,50146,322,,
2021,11,30,火,広島市,3401,国産果実総量,40001,青　森,002,16274,475,,
2021,11,30,火,広島市,3401,国産果実総量,40001,長　野,020,11087,431,,
2021,11,30,火,広島市,3401,国産果実総量,40001,福　岡,040,10147,339,,
2021,11,30,火,広島市,3401,国産果実総量,40001,佐　賀,041,6059,1006,,
2021,11,30,火,広島市,3401,国産果実総量,40001,熊　本,043,2431,532,,
2021,11,30,火,広島市,3401,国産果実総量,40001,和歌山,030,1966,388,,
2021,11,30,火,広島市,3401,みかん,40100,,,54015,313,91.1,107.9
2021,11,30,火,広島市,3401,みかん,40100,広　島,034,47951,320,,
2021,11,30,火,広島市,3401,その他雑かん,41999,,,3004,909,420.7,158.9
2021,11,30,火,広島市,3401,りんご計,42000,,,27264,453,105.3,111.6
2021,11,30,火,広島市,3401,りんご計,42000,青　森,002,16274,475,,
2021,11,30,火,広島市,3401,りんご計,42000,長　野,020,10990,420,,
2021,11,30,火,広島市,3401,ジョナゴルド,42505,,,2200,392,66.7,94.7
2021,11,30,火,広島市,3401,ジョナゴルド,42505,青　森,002,2200,392,,
2021,11,30,火,広島市,3401,王林,42515,,,1150,433,65.7,108.3
2021,11,30,火,広島市,3401,王林,42515,青　森,002,1150,433,,
2021,11,30,火,広島市,3401,ふじ,42804,,,23080,439,118.1,106.3
2021,11,30,火,広島市,3401,ふじ,42804,青　森,002,12090,457,,
2021,11,30,火,広島市,3401,ふじ,42804,長　野,020,10990,420,,
2021,11,30,火,広島市,3401,その他りんご,42999,,,834,1013,64.2,346.9
2021,11,30,火,広島市,3401,日本なし計,43000,,,290,641,6.8,145.7
2021,11,30,火,広島市,3401,日本なし計,43000,岡　山,033,240,658,,
2021,11,30,火,広島市,3401,その他なし,43401,,,290,641,6.8,145.7
2021,11,30,火,広島市,3401,西洋なし,43499,,,1179,524,55.7,86.3
2021,11,30,火,広島市,3401,西洋なし,43499,山　形,006,1179,524,,
2021,11,30,火,広島市,3401,かき計,43500,,,11371,280,105.4,91.2
2021,11,30,火,広島市,3401,かき計,43500,福　岡,040,8710,261,,
2021,11,30,火,広島市,3401,かき計,43500,広　島,034,1901,357,,
2021,11,30,火,広島市,3401,甘がき,43700,,,11141,278,112.9,92.1
2021,11,30,火,広島市,3401,甘がき,43700,福　岡,040,8710,261,,
2021,11,30,火,広島市,3401,甘がき,43700,広　島,034,1901,357,,
2021,11,30,火,広島市,3401,渋がき,43751,,,230,375,24.9,105.0
2021,11,30,火,広島市,3401,渋がき,43751,島　根,032,230,375,,
2021,11,30,火,広島市,3401,ぶどう計,45000,,,285,2157,64.9,92.0
2021,11,30,火,広島市,3401,ぶどう計,45000,岡　山,033,239,2095,,
2021,11,30,火,広島市,3401,その他ぶどう,45299,,,285,2157,64.9,92.0
2021,11,30,火,広島市,3401,いちご,46100,,,3593,2038,55.3,96.6
2021,11,30,火,広島市,3401,いちご,46100,佐　賀,041,2665,2020,,
2021,11,30,火,広島市,3401,いちご,46100,福　岡,040,367,2443,,
2021,11,30,火,広島市,3401,メロン計,47000,,,2182,606,306.5,91.0
2021,11,30,火,広島市,3401,メロン計,47000,熊　本,043,1724,534,,
2021,11,30,火,広島市,3401,メロン計,47000,高　知,039,326,562,,
2021,11,30,火,広島市,3401,温室メロン,47200,,,458,876,64.3,131.5
2021,11,30,火,広島市,3401,温室メロン,47200,高　知,039,326,562,,
2021,11,30,火,広島市,3401,温室メロン,47200,静　岡,022,132,1653,,
2021,11,30,火,広島市,3401,その他メロン,47299,,,1724,534,－,－
2021,11,30,火,広島市,3401,すいか,48100,,,730,290,47.7,118.9
2021,11,30,火,広島市,3401,すいか,48100,熊　本,043,600,265,,
2021,11,30,火,広島市,3401,キウイフルツ,49300,,,249,474,29.9,127.1
2021,11,30,火,広島市,3401,キウイフルツ,49300,福　岡,040,240,486,,
2021,11,30,火,広島市,3401,他の国産果実,49500,,,281,733,2810.0,84.8
2021,11,30,火,広島市,3401,輸入果実計,50000,,,24469,370,77.2,164.4
2021,11,30,火,広島市,3401,バナナ,50100,,,12468,208,51.3,118.2
2021,11,30,火,広島市,3401,パイナップル,50300,,,2010,168,106.3,105.7
2021,11,30,火,広島市,3401,レモン,50400,,,370,306,32.2,89.5
2021,11,30,火,広島市,3401,グレプフルツ,50500,,,102,232,17.7,121.5
2021,11,30,火,広島市,3401,オレンジ,50600,,,374,365,46.1,121.7
2021,11,30,火,広島市,3401,輸入キウイ,50800,,,8883,636,1215.2,105.5
2021,11,30,火,広島市,3401,輸入メロン,50850,,,54,204,24.0,60.4
2021,11,30,火,広島市,3401,他の輸入果実,50900,,,207,868,10.2,135.0
