年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,26,金,金沢市,1701,果実総量,40000,,,104008,269,76.6,95.7
2021,11,26,金,金沢市,1701,国産果実総量,40001,,,63929,310,75.2,87.1
2021,11,26,金,金沢市,1701,国産果実総量,40001,福　岡,040,34408,226,,
2021,11,26,金,金沢市,1701,国産果実総量,40001,長　崎,042,11276,281,,
2021,11,26,金,金沢市,1701,国産果実総量,40001,青　森,002,8410,359,,
2021,11,26,金,金沢市,1701,国産果実総量,40001,奈　良,029,4920,364,,
2021,11,26,金,金沢市,1701,国産果実総量,40001,石　川,017,1113,298,,
2021,11,26,金,金沢市,1701,国産果実総量,40001,愛　知,023,835,1879,,
2021,11,26,金,金沢市,1701,国産果実総量,40001,愛　媛,038,743,461,,
2021,11,26,金,金沢市,1701,みかん,40100,,,45571,224,92.9,81.5
2021,11,26,金,金沢市,1701,みかん,40100,福　岡,040,34165,215,,
2021,11,26,金,金沢市,1701,みかん,40100,長　崎,042,10520,233,,
2021,11,26,金,金沢市,1701,その他雑かん,41999,,,313,875,43.2,105.8
2021,11,26,金,金沢市,1701,りんご計,42000,,,8790,367,105.9,131.5
2021,11,26,金,金沢市,1701,りんご計,42000,青　森,002,8410,359,,
2021,11,26,金,金沢市,1701,ふじ,42804,,,8630,367,116.3,131.5
2021,11,26,金,金沢市,1701,ふじ,42804,青　森,002,8250,358,,
2021,11,26,金,金沢市,1701,その他りんご,42999,,,160,379,18.2,135.8
2021,11,26,金,金沢市,1701,かき計,43500,,,6563,344,35.3,94.5
2021,11,26,金,金沢市,1701,かき計,43500,奈　良,029,4920,364,,
2021,11,26,金,金沢市,1701,かき計,43500,石　川,017,1013,183,,
2021,11,26,金,金沢市,1701,甘がき,43700,,,5550,373,37.7,94.4
2021,11,26,金,金沢市,1701,甘がき,43700,奈　良,029,4920,364,,
2021,11,26,金,金沢市,1701,渋がき,43751,,,1013,183,26.1,74.4
2021,11,26,金,金沢市,1701,渋がき,43751,石　川,017,1013,183,,
2021,11,26,金,金沢市,1701,ぶどう計,45000,,,182,2047,155.6,109.8
2021,11,26,金,金沢市,1701,ぶどう計,45000,岡　山,033,85,1436,,
2021,11,26,金,金沢市,1701,ぶどう計,45000,長　野,020,68,2517,,
2021,11,26,金,金沢市,1701,その他ぶどう,45299,,,182,2047,155.6,109.8
2021,11,26,金,金沢市,1701,いちご,46100,,,1285,1958,73.8,98.8
2021,11,26,金,金沢市,1701,いちご,46100,愛　知,023,800,1934,,
2021,11,26,金,金沢市,1701,いちご,46100,長　崎,042,220,1898,,
2021,11,26,金,金沢市,1701,いちご,46100,鹿児島,046,125,1630,,
2021,11,26,金,金沢市,1701,メロン計,47000,,,1137,757,80.3,95.8
2021,11,26,金,金沢市,1701,メロン計,47000,長　崎,042,536,562,,
2021,11,26,金,金沢市,1701,メロン計,47000,静　岡,022,505,988,,
2021,11,26,金,金沢市,1701,温室メロン,47200,,,1097,769,80.9,95.5
2021,11,26,金,金沢市,1701,温室メロン,47200,長　崎,042,536,562,,
2021,11,26,金,金沢市,1701,温室メロン,47200,静　岡,022,505,988,,
2021,11,26,金,金沢市,1701,アンデス,47213,,,40,435,66.7,96.7
2021,11,26,金,金沢市,1701,アンデス,47213,熊　本,043,40,435,,
2021,11,26,金,金沢市,1701,他の国産果実,49500,,,89,796,98.9,85.9
2021,11,26,金,金沢市,1701,輸入果実計,50000,,,40079,206,79.1,132.1
2021,11,26,金,金沢市,1701,バナナ,50100,,,26352,147,59.2,123.5
2021,11,26,金,金沢市,1701,パイナップル,50300,,,6280,158,1207.7,92.4
2021,11,26,金,金沢市,1701,レモン,50400,,,794,275,107.6,82.8
2021,11,26,金,金沢市,1701,グレプフルツ,50500,,,144,164,29.6,100.0
2021,11,26,金,金沢市,1701,オレンジ,50600,,,720,263,210.5,122.9
2021,11,26,金,金沢市,1701,輸入キウイ,50800,,,3164,508,90.2,105.8
2021,11,26,金,金沢市,1701,輸入メロン,50850,,,882,355,1575.0,112.3
2021,11,26,金,金沢市,1701,他の輸入果実,50900,,,1743,581,322.2,73.6
