年,月,日,曜日,都市名,都市コード,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,11,30,火,仙台市,0401,野菜総量,30000,,,399507,176,79.2,101.7
2021,11,30,火,仙台市,0401,野菜総量,30000,千　葉,012,90518,73,,
2021,11,30,火,仙台市,0401,野菜総量,30000,宮　城,004,88789,233,,
2021,11,30,火,仙台市,0401,野菜総量,30000,北海道,001,61151,188,,
2021,11,30,火,仙台市,0401,野菜総量,30000,茨　城,008,59177,119,,
2021,11,30,火,仙台市,0401,野菜総量,30000,神奈川,014,22711,47,,
2021,11,30,火,仙台市,0401,野菜総量,30000,青　森,002,16647,114,,
2021,11,30,火,仙台市,0401,野菜総量,30000,高　知,039,11096,475,,
2021,11,30,火,仙台市,0401,だいこん,30100,,,66276,45,110.5,100.0
2021,11,30,火,仙台市,0401,だいこん,30100,千　葉,012,40340,48,,
2021,11,30,火,仙台市,0401,だいこん,30100,神奈川,014,18721,44,,
2021,11,30,火,仙台市,0401,かぶ,30200,,,1810,122,75.6,91.0
2021,11,30,火,仙台市,0401,かぶ,30200,千　葉,012,1325,119,,
2021,11,30,火,仙台市,0401,かぶ,30200,青　森,002,250,92,,
2021,11,30,火,仙台市,0401,にんじん,30300,,,35864,83,67.7,106.4
2021,11,30,火,仙台市,0401,にんじん,30300,千　葉,012,26510,87,,
2021,11,30,火,仙台市,0401,にんじん,30300,茨　城,008,5740,84,,
2021,11,30,火,仙台市,0401,ごぼう,30400,,,6293,149,88.6,105.7
2021,11,30,火,仙台市,0401,ごぼう,30400,青　森,002,6171,149,,
2021,11,30,火,仙台市,0401,れんこん,30600,,,2929,379,130.3,101.9
2021,11,30,火,仙台市,0401,れんこん,30600,茨　城,008,2804,367,,
2021,11,30,火,仙台市,0401,はくさい,31100,,,41885,39,95.3,102.6
2021,11,30,火,仙台市,0401,はくさい,31100,茨　城,008,26998,40,,
2021,11,30,火,仙台市,0401,はくさい,31100,宮　城,004,14887,36,,
2021,11,30,火,仙台市,0401,みずな,31300,,,1140,429,104.0,104.1
2021,11,30,火,仙台市,0401,みずな,31300,茨　城,008,644,404,,
2021,11,30,火,仙台市,0401,みずな,31300,宮　城,004,479,458,,
2021,11,30,火,仙台市,0401,こまつな,31500,,,2897,270,87.8,104.7
2021,11,30,火,仙台市,0401,こまつな,31500,宮　城,004,1750,282,,
2021,11,30,火,仙台市,0401,こまつな,31500,茨　城,008,972,248,,
2021,11,30,火,仙台市,0401,その他の菜類,31550,,,271,181,91.2,122.3
